train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,42.8571428571429,0.998505462791177,0
6,80.0865800865801,0.997629354772212,47.6190476190476
8,77.4891774891775,0.998505462791177,28.5714285714286
10,96.1038961038961,0.999072356215213,85.7142857142857
12,94.3722943722944,0.998685837971552,80.952380952381
14,97.8354978354978,0.998788909503195,90.4761904761905
16,95.2380952380952,0.999123891981035,80.952380952381
18,99.1341991341992,0.999690785405071,90.4761904761905
20,99.5670995670996,0.999742321170893,95.2380952380952
25,89.1774891774892,0.956967635539064,61.9047619047619
30,93.5064935064935,0.999278499278499,71.4285714285714
35,96.1038961038961,0.99963924963925,80.952380952381
40,96.1038961038961,0.999742321170893,80.952380952381
45,94.3722943722944,0.999381570810142,76.1904761904762
50,96.1038961038961,0.999793856936714,80.952380952381
55,27.2727272727273,0.999793856936714,0
60,95.2380952380952,0.999536178107607,80.952380952381
63,27.2727272727273,1,0
