train.size,model,accuracy.percent
2,baseline_0,88.2249560632689
2,unsup_BIC_1,91.3884007029877
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,88.2249560632689
4,unsup_BIC_1,91.3884007029877
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,88.2249560632689
6,unsup_BIC_1,91.3884007029877
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,95.9578207381371
8,unsup_BIC_1,91.3884007029877
8,unreg_linear_1,88.9279437609842
8,unreg_linear_2,97.1880492091388
8,L1reg_linear_117,
10,baseline_0,95.9578207381371
10,unsup_BIC_1,91.3884007029877
10,unreg_linear_1,88.9279437609842
10,unreg_linear_2,97.1880492091388
10,L1reg_linear_117,
12,baseline_0,95.9578207381371
12,unsup_BIC_1,91.3884007029877
12,unreg_linear_1,88.9279437609842
12,unreg_linear_2,97.3637961335677
12,L1reg_linear_117,97.01230228471
14,baseline_0,95.9578207381371
14,unsup_BIC_1,91.3884007029877
14,unreg_linear_1,88.9279437609842
14,unreg_linear_2,97.3637961335677
14,L1reg_linear_117,96.8365553602812
16,baseline_0,95.9578207381371
16,unsup_BIC_1,91.3884007029877
16,unreg_linear_1,88.9279437609842
16,unreg_linear_2,97.3637961335677
16,L1reg_linear_117,97.1880492091388
18,baseline_0,94.2003514938489
18,unsup_BIC_1,91.3884007029877
18,unreg_linear_1,91.9156414762742
18,unreg_linear_2,97.3637961335677
18,L1reg_linear_117,97.5395430579965
20,baseline_0,94.2003514938489
20,unsup_BIC_1,91.3884007029877
20,unreg_linear_1,91.9156414762742
20,unreg_linear_2,97.3637961335677
20,L1reg_linear_117,97.7152899824253
25,baseline_0,94.2003514938489
25,unsup_BIC_1,91.3884007029877
25,unreg_linear_1,94.2003514938489
25,unreg_linear_2,97.5395430579965
25,L1reg_linear_117,97.7152899824253
30,baseline_0,94.2003514938489
30,unsup_BIC_1,91.3884007029877
30,unreg_linear_1,96.4850615114236
30,unreg_linear_2,97.5395430579965
30,L1reg_linear_117,97.7152899824253
35,baseline_0,94.2003514938489
35,unsup_BIC_1,91.3884007029877
35,unreg_linear_1,96.4850615114236
35,unreg_linear_2,97.3637961335677
35,L1reg_linear_117,97.7152899824253
40,baseline_0,94.02460456942
40,unsup_BIC_1,91.3884007029877
40,unreg_linear_1,97.3637961335677
40,unreg_linear_2,97.01230228471
40,L1reg_linear_117,97.1880492091388
45,baseline_0,92.4428822495606
45,unsup_BIC_1,91.3884007029877
45,unreg_linear_1,96.3093145869947
45,unreg_linear_2,96.6608084358524
45,L1reg_linear_117,96.4850615114236
50,baseline_0,92.4428822495606
50,unsup_BIC_1,91.3884007029877
50,unreg_linear_1,96.4850615114236
50,unreg_linear_2,96.8365553602812
50,L1reg_linear_117,97.7152899824253
55,baseline_0,91.3884007029877
55,unsup_BIC_1,91.3884007029877
55,unreg_linear_1,96.3093145869947
55,unreg_linear_2,96.8365553602812
55,L1reg_linear_117,97.1880492091388
60,baseline_0,91.3884007029877
60,unsup_BIC_1,91.3884007029877
60,unreg_linear_1,96.3093145869947
60,unreg_linear_2,96.8365553602812
60,L1reg_linear_117,97.3637961335677
65,baseline_0,92.4428822495606
65,unsup_BIC_1,91.3884007029877
65,unreg_linear_1,95.6063268892794
65,unreg_linear_2,98.066783831283
65,L1reg_linear_117,97.5395430579965
70,baseline_0,92.4428822495606
70,unsup_BIC_1,91.3884007029877
70,unreg_linear_1,95.6063268892794
70,unreg_linear_2,98.066783831283
70,L1reg_linear_117,97.7152899824253
75,baseline_0,92.4428822495606
