train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,,,
10,,,
12,,,
14,,,
16,,,
18,,,
20,,,
25,,,
30,,,
35,,,
40,92.2193877551021,0.961899485555995,91.4556962025316
45,91.9642857142857,0.962762168579343,90.8227848101266
50,92.6020408163265,0.965920063316185,91.7721518987342
55,93.4948979591837,0.969568658488326,92.879746835443
60,93.6224489795918,0.968705975464978,92.879746835443
65,90.8163265306123,0.961654135338346,89.7151898734177
70,93.4948979591837,0.967130985358132,92.7215189873418
75,91.9642857142857,0.962073605065295,90.8227848101266
80,93.3673469387755,0.966933122279383,92.5632911392405
85,90.6887755102041,0.957404036406806,89.3987341772152
90,91.1989795918367,0.959540957657301,89.873417721519
95,93.2397959183674,0.965136525524337,92.4050632911393
100,93.1122448979592,0.966743173723783,92.246835443038
200,92.6020408163265,0.95218836565097,91.9303797468354
300,93.8775510204082,0.971048674317372,92.879746835443
400,94.1326530612245,0.971404827859122,93.1962025316456
500,94.0051020408163,0.971119905025722,93.1962025316456
600,94.2602040816327,0.971713494261971,93.3544303797468
700,94.1326530612245,0.971341511673922,93.1962025316456
800,94.515306122449,0.972979817965968,93.6708860759494
900,94.6428571428571,0.973430945785516,93.8291139240506
1000,94.3877551020408,0.97208547685002,93.5126582278481
3098,94.6428571428571,0.973074792243767,93.8291139240506
