train.size,model,accuracy.percent
2,baseline_0,97.1153846153846
2,unsup_BIC_1,94.9038461538461
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,87.8846153846154
4,unsup_BIC_1,94.9038461538461
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,87.8846153846154
6,unsup_BIC_1,94.9038461538461
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,87.8846153846154
8,unsup_BIC_1,94.9038461538461
8,unreg_linear_1,
8,unreg_linear_2,
8,L1reg_linear_117,
10,baseline_0,87.8846153846154
10,unsup_BIC_1,94.9038461538461
10,unreg_linear_1,
10,unreg_linear_2,
10,L1reg_linear_117,
12,baseline_0,94.4230769230769
12,unsup_BIC_1,94.9038461538461
12,unreg_linear_1,97.4038461538461
12,unreg_linear_2,98.6538461538462
12,L1reg_linear_117,
14,baseline_0,94.4230769230769
14,unsup_BIC_1,94.9038461538461
14,unreg_linear_1,97.5
14,unreg_linear_2,98.6538461538462
14,L1reg_linear_117,
16,baseline_0,94.4230769230769
16,unsup_BIC_1,94.9038461538461
16,unreg_linear_1,98.0769230769231
16,unreg_linear_2,98.6538461538462
16,L1reg_linear_117,
18,baseline_0,94.4230769230769
18,unsup_BIC_1,94.9038461538461
18,unreg_linear_1,98.0769230769231
18,unreg_linear_2,98.6538461538462
18,L1reg_linear_117,
20,baseline_0,94.4230769230769
20,unsup_BIC_1,94.9038461538461
20,unreg_linear_1,98.0769230769231
20,unreg_linear_2,98.6538461538462
20,L1reg_linear_117,
25,baseline_0,94.4230769230769
25,unsup_BIC_1,94.9038461538461
25,unreg_linear_1,98.0769230769231
25,unreg_linear_2,98.6538461538462
25,L1reg_linear_117,
30,baseline_0,94.4230769230769
30,unsup_BIC_1,94.9038461538461
30,unreg_linear_1,98.0769230769231
30,unreg_linear_2,98.5576923076923
30,L1reg_linear_117,
35,baseline_0,94.4230769230769
35,unsup_BIC_1,94.9038461538461
35,unreg_linear_1,98.0769230769231
35,unreg_linear_2,98.6538461538462
35,L1reg_linear_117,
40,baseline_0,94.4230769230769
40,unsup_BIC_1,94.9038461538461
40,unreg_linear_1,98.0769230769231
40,unreg_linear_2,98.5576923076923
40,L1reg_linear_117,
45,baseline_0,93.75
45,unsup_BIC_1,94.9038461538461
45,unreg_linear_1,97.9807692307692
45,unreg_linear_2,98.6538461538462
45,L1reg_linear_117,
50,baseline_0,95.1923076923077
50,unsup_BIC_1,94.9038461538461
50,unreg_linear_1,97.8846153846154
50,unreg_linear_2,98.8461538461539
50,L1reg_linear_117,97.6923076923077
55,baseline_0,95.1923076923077
55,unsup_BIC_1,94.9038461538461
55,unreg_linear_1,97.5961538461539
55,unreg_linear_2,97.7884615384615
55,L1reg_linear_117,97.0192307692308
60,baseline_0,95.1923076923077
60,unsup_BIC_1,94.9038461538461
60,unreg_linear_1,97.5961538461539
60,unreg_linear_2,97.7884615384615
60,L1reg_linear_117,97.0192307692308
65,baseline_0,95.1923076923077
65,unsup_BIC_1,94.9038461538461
65,unreg_linear_1,97.5961538461539
65,unreg_linear_2,97.7884615384615
65,L1reg_linear_117,97.1153846153846
70,baseline_0,95.7692307692308
70,unsup_BIC_1,94.9038461538461
70,unreg_linear_1,97.9807692307692
70,unreg_linear_2,98.75
70,L1reg_linear_117,97.6923076923077
75,baseline_0,96.3461538461539
75,unsup_BIC_1,94.9038461538461
75,unreg_linear_1,97.9807692307692
75,unreg_linear_2,98.5576923076923
75,L1reg_linear_117,98.0769230769231
80,baseline_0,96.3461538461539
80,unsup_BIC_1,94.9038461538461
80,unreg_linear_1,98.0769230769231
80,unreg_linear_2,98.4615384615385
80,L1reg_linear_117,98.1730769230769
85,baseline_0,96.3461538461539
85,unsup_BIC_1,94.9038461538461
85,unreg_linear_1,98.0769230769231
85,unreg_linear_2,98.2692307692308
85,L1reg_linear_117,98.2692307692308
90,baseline_0,96.3461538461539
90,unsup_BIC_1,94.9038461538461
90,unreg_linear_1,98.0769230769231
90,unreg_linear_2,98.2692307692308
90,L1reg_linear_117,98.4615384615385
95,baseline_0,96.3461538461539
95,unsup_BIC_1,94.9038461538461
95,unreg_linear_1,98.0769230769231
95,unreg_linear_2,98.2692307692308
95,L1reg_linear_117,98.3653846153846
100,baseline_0,96.3461538461539
100,unsup_BIC_1,94.9038461538461
100,unreg_linear_1,98.0769230769231
100,unreg_linear_2,98.2692307692308
100,L1reg_linear_117,98.4615384615385
200,baseline_0,97.1153846153846
200,unsup_BIC_1,94.9038461538461
200,unreg_linear_1,97.7884615384615
200,unreg_linear_2,98.8461538461539
200,L1reg_linear_117,97.9807692307692
300,baseline_0,96.9230769230769
300,unsup_BIC_1,94.9038461538461
300,unreg_linear_1,98.1730769230769
300,unreg_linear_2,98.6538461538462
300,L1reg_linear_117,98.4615384615385
400,baseline_0,96.8269230769231
400,unsup_BIC_1,94.9038461538461
400,unreg_linear_1,98.2692307692308
400,unreg_linear_2,98.75
400,L1reg_linear_117,98.5576923076923
500,baseline_0,96.3461538461539
500,unsup_BIC_1,94.9038461538461
500,unreg_linear_1,98.0769230769231
500,unreg_linear_2,98.75
500,L1reg_linear_117,98.4615384615385
600,baseline_0,96.3461538461539
600,unsup_BIC_1,94.9038461538461
600,unreg_linear_1,98.0769230769231
600,unreg_linear_2,98.8461538461539
600,L1reg_linear_117,98.75
700,baseline_0,96.4423076923077
700,unsup_BIC_1,94.9038461538461
700,unreg_linear_1,98.0769230769231
700,unreg_linear_2,98.75
700,L1reg_linear_117,98.4615384615385
800,baseline_0,96.3461538461539
800,unsup_BIC_1,94.9038461538461
800,unreg_linear_1,98.0769230769231
800,unreg_linear_2,98.75
800,L1reg_linear_117,98.6538461538462
900,baseline_0,96.3461538461539
900,unsup_BIC_1,94.9038461538461
900,unreg_linear_1,98.2692307692308
900,unreg_linear_2,98.75
900,L1reg_linear_117,98.6538461538462
1000,baseline_0,96.3461538461539
1000,unsup_BIC_1,94.9038461538461
1000,unreg_linear_1,98.0769230769231
1000,unreg_linear_2,98.75
1000,L1reg_linear_117,98.75
2378,baseline_0,96.3461538461539
2378,unsup_BIC_1,94.9038461538461
2378,unreg_linear_1,98.0769230769231
2378,unreg_linear_2,98.75
2378,L1reg_linear_117,98.75
