train.size,model,accuracy.percent
2,baseline_0,93.7914406268837
2,unsup_BIC_1,92.1940928270042
2,unreg_linear_1,92.7667269439421
2,unreg_linear_2,92.7667269439421
2,L1reg_linear_117,
4,baseline_0,94.1531042796866
4,unsup_BIC_1,92.1940928270042
4,unreg_linear_1,92.7667269439421
4,unreg_linear_2,92.7667269439421
4,L1reg_linear_117,92.7667269439421
6,baseline_0,87.9746835443038
6,unsup_BIC_1,92.1940928270042
6,unreg_linear_1,97.377938517179
6,unreg_linear_2,96.6847498493068
6,L1reg_linear_117,92.0132610006028
8,baseline_0,87.9746835443038
8,unsup_BIC_1,92.1940928270042
8,unreg_linear_1,97.3477998794455
8,unreg_linear_2,95.3887884267631
8,L1reg_linear_117,91.4707655213984
10,baseline_0,86.829415310428
10,unsup_BIC_1,92.1940928270042
10,unreg_linear_1,95.961422543701
10,unreg_linear_2,93.9421338155515
10,L1reg_linear_117,88.0650994575045
12,baseline_0,85.8649789029536
12,unsup_BIC_1,92.1940928270042
12,unreg_linear_1,96.745027124774
12,unreg_linear_2,93.6106088004822
12,L1reg_linear_117,88.8487040385775
14,baseline_0,85.8649789029536
14,unsup_BIC_1,92.1940928270042
14,unreg_linear_1,96.8053044002411
14,unreg_linear_2,94.122965641953
14,L1reg_linear_117,86.5883062085594
16,baseline_0,86.5581675708258
16,unsup_BIC_1,92.1940928270042
16,unreg_linear_1,92.4653405666064
16,unreg_linear_2,89.1199517781796
16,L1reg_linear_117,87.7637130801688
18,baseline_0,86.5581675708258
18,unsup_BIC_1,92.1940928270042
18,unreg_linear_1,92.4653405666064
18,unreg_linear_2,89.1199517781796
18,L1reg_linear_117,95.2079566003617
20,baseline_0,86.5581675708258
20,unsup_BIC_1,92.1940928270042
20,unreg_linear_1,92.4352019288728
20,unreg_linear_2,89.1199517781796
20,L1reg_linear_117,95.4792043399638
25,baseline_0,86.5581675708258
25,unsup_BIC_1,92.1940928270042
25,unreg_linear_1,92.5256178420736
25,unreg_linear_2,89.0295358649789
25,L1reg_linear_117,94.6353224834237
30,baseline_0,86.5581675708258
30,unsup_BIC_1,92.1940928270042
30,unreg_linear_1,90.4761904761905
30,unreg_linear_2,88.5171790235081
30,L1reg_linear_117,94.6654611211573
35,baseline_0,87.7637130801688
35,unsup_BIC_1,92.1940928270042
35,unreg_linear_1,93.2188065099458
35,unreg_linear_2,87.9445449065702
35,L1reg_linear_117,96.2025316455696
40,baseline_0,87.7637130801688
40,unsup_BIC_1,92.1940928270042
40,unreg_linear_1,93.2188065099458
40,unreg_linear_2,87.9746835443038
40,L1reg_linear_117,97.0162748643761
45,baseline_0,87.7637130801688
45,unsup_BIC_1,92.1940928270042
45,unreg_linear_1,93.4297769740808
45,unreg_linear_2,89.4213381555154
45,L1reg_linear_117,96.955997588909
50,baseline_0,87.7637130801688
50,unsup_BIC_1,92.1940928270042
50,unreg_linear_1,93.4297769740808
50,unreg_linear_2,89.5117540687161
50,L1reg_linear_117,96.2025316455696
55,baseline_0,87.6431585292345
55,unsup_BIC_1,92.1940928270042
55,unreg_linear_1,93.3996383363472
55,unreg_linear_2,89.5720313441833
55,L1reg_linear_117,96.9258589511754
60,baseline_0,87.6431585292345
60,unsup_BIC_1,92.1940928270042
60,unreg_linear_1,93.3996383363472
60,unreg_linear_2,90.295358649789
60,L1reg_linear_117,96.4436407474382
65,baseline_0,87.6431585292345
65,unsup_BIC_1,92.1940928270042
65,unreg_linear_1,93.3694996986136
65,unreg_linear_2,90.5063291139241
65,L1reg_linear_117,96.4737793851718
70,baseline_0,87.6431585292345
70,unsup_BIC_1,92.1940928270042
70,unreg_linear_1,93.3996383363472
70,unreg_linear_2,90.6871609403255
70,L1reg_linear_117,96.6847498493068
75,baseline_0,87.0705244122966
75,unsup_BIC_1,92.1940928270042
75,unreg_linear_1,93.3996383363472
75,unreg_linear_2,91.8625678119349
75,L1reg_linear_117,96.1422543701025
80,baseline_0,87.0705244122966
80,unsup_BIC_1,92.1940928270042
80,unreg_linear_1,93.7010247136829
80,unreg_linear_2,90.9885473176612
80,L1reg_linear_117,90.9282700421941
85,baseline_0,87.0705244122966
85,unsup_BIC_1,92.1940928270042
85,unreg_linear_1,93.7010247136829
85,unreg_linear_2,91.0186859553948
85,L1reg_linear_117,93.0681133212779
90,baseline_0,87.0705244122966
90,unsup_BIC_1,92.1940928270042
90,unreg_linear_1,93.5804701627487
90,unreg_linear_2,91.1392405063291
90,L1reg_linear_117,92.4653405666064
95,baseline_0,87.0705244122966
95,unsup_BIC_1,92.1940928270042
95,unreg_linear_1,93.7010247136829
95,unreg_linear_2,91.2296564195298
95,L1reg_linear_117,95.3887884267631
100,baseline_0,86.9801084990959
100,unsup_BIC_1,92.1940928270042
100,unreg_linear_1,93.6407474382158
100,unreg_linear_2,90.4159132007233
100,L1reg_linear_117,94.4846292947559
100,baseline_0,86.9801084990959
100,unsup_BIC_1,92.1940928270042
100,unreg_linear_1,93.6407474382158
100,unreg_linear_2,90.4159132007233
100,L1reg_linear_117,94.4846292947559
