train.size,model,accuracy.percent
2,baseline_0,36.3636363636364
2,unsup_BIC_1,91.0839160839161
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,36.3636363636364
4,unsup_BIC_1,91.0839160839161
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,94.4055944055944
6,unsup_BIC_1,91.0839160839161
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,84.7902097902098
8,unsup_BIC_1,91.0839160839161
8,unreg_linear_1,96.1538461538462
8,unreg_linear_2,97.027972027972
8,L1reg_linear_117,
10,baseline_0,84.7902097902098
10,unsup_BIC_1,91.0839160839161
10,unreg_linear_1,96.1538461538462
10,unreg_linear_2,97.027972027972
10,L1reg_linear_117,
12,baseline_0,91.0839160839161
12,unsup_BIC_1,91.0839160839161
12,unreg_linear_1,96.1538461538462
12,unreg_linear_2,96.8531468531469
12,L1reg_linear_117,96.8531468531469
14,baseline_0,91.0839160839161
14,unsup_BIC_1,91.0839160839161
14,unreg_linear_1,95.979020979021
14,unreg_linear_2,96.6783216783217
14,L1reg_linear_117,94.9300699300699
16,baseline_0,91.0839160839161
16,unsup_BIC_1,91.0839160839161
16,unreg_linear_1,95.979020979021
16,unreg_linear_2,96.6783216783217
16,L1reg_linear_117,96.8531468531469
18,baseline_0,91.0839160839161
18,unsup_BIC_1,91.0839160839161
18,unreg_linear_1,95.979020979021
18,unreg_linear_2,96.6783216783217
18,L1reg_linear_117,95.6293706293706
20,baseline_0,91.0839160839161
20,unsup_BIC_1,91.0839160839161
20,unreg_linear_1,95.979020979021
20,unreg_linear_2,96.6783216783217
20,L1reg_linear_117,96.8531468531469
25,baseline_0,92.8321678321679
25,unsup_BIC_1,91.0839160839161
25,unreg_linear_1,95.979020979021
25,unreg_linear_2,96.8531468531469
25,L1reg_linear_117,96.8531468531469
30,baseline_0,92.8321678321679
30,unsup_BIC_1,91.0839160839161
30,unreg_linear_1,95.979020979021
30,unreg_linear_2,96.8531468531469
30,L1reg_linear_117,95.8041958041958
35,baseline_0,94.4055944055944
35,unsup_BIC_1,91.0839160839161
35,unreg_linear_1,96.6783216783217
35,unreg_linear_2,96.8531468531469
35,L1reg_linear_117,91.958041958042
40,baseline_0,94.4055944055944
40,unsup_BIC_1,91.0839160839161
40,unreg_linear_1,96.3286713286713
40,unreg_linear_2,96.8531468531469
40,L1reg_linear_117,95.979020979021
45,baseline_0,94.4055944055944
45,unsup_BIC_1,91.0839160839161
45,unreg_linear_1,96.3286713286713
45,unreg_linear_2,96.8531468531469
45,L1reg_linear_117,94.4055944055944
50,baseline_0,94.4055944055944
50,unsup_BIC_1,91.0839160839161
50,unreg_linear_1,96.3286713286713
50,unreg_linear_2,96.8531468531469
50,L1reg_linear_117,93.5314685314685
55,baseline_0,94.4055944055944
55,unsup_BIC_1,91.0839160839161
55,unreg_linear_1,96.3286713286713
55,unreg_linear_2,97.2027972027972
55,L1reg_linear_117,97.7272727272727
60,baseline_0,94.4055944055944
60,unsup_BIC_1,91.0839160839161
60,unreg_linear_1,96.3286713286713
60,unreg_linear_2,97.027972027972
60,L1reg_linear_117,97.3776223776224
65,baseline_0,94.4055944055944
65,unsup_BIC_1,91.0839160839161
