train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,46.9498910675381,0.765940738594892,0
6,75.7080610021787,0.836210348735164,44.4444444444444
8,76.2527233115469,0.834012115841761,57.4074074074074
10,75.8169934640523,0.836298391654667,48.1481481481482
12,76.1437908496732,0.836127986004016,51.8518518518519
14,75.1633986928105,0.834560254018023,44.4444444444444
16,75.3812636165577,0.83409447857291,40.7407407407407
18,74.9455337690632,0.837329345841108,40.7407407407407
20,74.0740740740741,0.833194168718635,40.7407407407407
25,,,
30,,,
35,,,
40,,,
45,,,
50,,,
55,,,
60,,,
65,,,
70,,,
75,,,
80,,,
85,,,
90,,,
95,,,
100,,,
200,,,
243,,,
