train.size,model,accuracy.percent
2,baseline_0,92.8070175438596
2,unsup_BIC_1,91.5789473684211
2,unreg_linear_1,92.280701754386
2,unreg_linear_2,92.280701754386
2,L1reg_linear_117,
4,baseline_0,92.1052631578947
4,unsup_BIC_1,91.5789473684211
4,unreg_linear_1,97.3684210526316
4,unreg_linear_2,97.5438596491228
4,L1reg_linear_117,92.4561403508772
6,baseline_0,92.1052631578947
6,unsup_BIC_1,91.5789473684211
6,unreg_linear_1,97.3684210526316
6,unreg_linear_2,97.719298245614
6,L1reg_linear_117,94.7368421052632
8,baseline_0,94.3859649122807
8,unsup_BIC_1,91.5789473684211
8,unreg_linear_1,95.7894736842105
8,unreg_linear_2,96.140350877193
8,L1reg_linear_117,94.0350877192983
10,baseline_0,94.3859649122807
10,unsup_BIC_1,91.5789473684211
10,unreg_linear_1,95.7894736842105
10,unreg_linear_2,96.3157894736842
10,L1reg_linear_117,96.8421052631579
12,baseline_0,94.3859649122807
12,unsup_BIC_1,91.5789473684211
12,unreg_linear_1,95.7894736842105
12,unreg_linear_2,96.3157894736842
12,L1reg_linear_117,96.4912280701754
14,baseline_0,94.3859649122807
14,unsup_BIC_1,91.5789473684211
14,unreg_linear_1,96.140350877193
14,unreg_linear_2,96.140350877193
14,L1reg_linear_117,96.4912280701754
16,baseline_0,94.3859649122807
16,unsup_BIC_1,91.5789473684211
16,unreg_linear_1,96.3157894736842
16,unreg_linear_2,96.3157894736842
16,L1reg_linear_117,96.4912280701754
18,baseline_0,94.3859649122807
18,unsup_BIC_1,91.5789473684211
18,unreg_linear_1,96.3157894736842
18,unreg_linear_2,96.3157894736842
18,L1reg_linear_117,97.1929824561404
20,baseline_0,94.3859649122807
20,unsup_BIC_1,91.5789473684211
20,unreg_linear_1,93.3333333333333
20,unreg_linear_2,93.1578947368421
20,L1reg_linear_117,96.140350877193
25,baseline_0,94.3859649122807
25,unsup_BIC_1,91.5789473684211
25,unreg_linear_1,94.3859649122807
25,unreg_linear_2,93.3333333333333
25,L1reg_linear_117,97.3684210526316
30,baseline_0,94.3859649122807
30,unsup_BIC_1,91.5789473684211
30,unreg_linear_1,95.2631578947368
30,unreg_linear_2,94.2105263157895
30,L1reg_linear_117,97.5438596491228
35,baseline_0,94.3859649122807
35,unsup_BIC_1,91.5789473684211
35,unreg_linear_1,97.719298245614
35,unreg_linear_2,97.719298245614
35,L1reg_linear_117,97.5438596491228
40,baseline_0,94.2105263157895
40,unsup_BIC_1,91.5789473684211
40,unreg_linear_1,97.3684210526316
40,unreg_linear_2,97.719298245614
40,L1reg_linear_117,97.8947368421053
45,baseline_0,94.2105263157895
45,unsup_BIC_1,91.5789473684211
45,unreg_linear_1,97.1929824561404
45,unreg_linear_2,98.421052631579
45,L1reg_linear_117,97.3684210526316
50,baseline_0,94.3859649122807
50,unsup_BIC_1,91.5789473684211
50,unreg_linear_1,97.1929824561404
50,unreg_linear_2,98.421052631579
50,L1reg_linear_117,97.1929824561404
55,baseline_0,93.6842105263158
55,unsup_BIC_1,91.5789473684211
55,unreg_linear_1,97.1929824561404
55,unreg_linear_2,98.421052631579
55,L1reg_linear_117,98.0701754385965
60,baseline_0,94.2105263157895
60,unsup_BIC_1,91.5789473684211
60,unreg_linear_1,96.6666666666667
60,unreg_linear_2,97.1929824561404
60,L1reg_linear_117,97.719298245614
65,baseline_0,94.2105263157895
65,unsup_BIC_1,91.5789473684211
65,unreg_linear_1,96.8421052631579
65,unreg_linear_2,97.1929824561404
65,L1reg_linear_117,96.8421052631579
70,baseline_0,94.2105263157895
70,unsup_BIC_1,91.5789473684211
70,unreg_linear_1,96.6666666666667
70,unreg_linear_2,96.8421052631579
70,L1reg_linear_117,97.3684210526316
75,baseline_0,94.2105263157895
75,unsup_BIC_1,91.5789473684211
75,unreg_linear_1,96.6666666666667
75,unreg_linear_2,96.8421052631579
75,L1reg_linear_117,97.1929824561404
80,baseline_0,94.5614035087719
80,unsup_BIC_1,91.5789473684211
80,unreg_linear_1,97.719298245614
80,unreg_linear_2,98.2456140350877
80,L1reg_linear_117,97.1929824561404
85,baseline_0,94.5614035087719
85,unsup_BIC_1,91.5789473684211
85,unreg_linear_1,97.719298245614
85,unreg_linear_2,98.2456140350877
85,L1reg_linear_117,97.1929824561404
90,baseline_0,94.5614035087719
90,unsup_BIC_1,91.5789473684211
90,unreg_linear_1,97.719298245614
90,unreg_linear_2,98.2456140350877
90,L1reg_linear_117,96.8421052631579
95,baseline_0,94.5614035087719
95,unsup_BIC_1,91.5789473684211
95,unreg_linear_1,97.5438596491228
95,unreg_linear_2,98.421052631579
95,L1reg_linear_117,97.0175438596491
100,baseline_0,94.5614035087719
100,unsup_BIC_1,91.5789473684211
100,unreg_linear_1,97.719298245614
100,unreg_linear_2,98.421052631579
100,L1reg_linear_117,97.3684210526316
200,baseline_0,93.1578947368421
200,unsup_BIC_1,91.5789473684211
200,unreg_linear_1,97.1929824561404
200,unreg_linear_2,98.5964912280702
200,L1reg_linear_117,98.0701754385965
300,baseline_0,93.5087719298246
300,unsup_BIC_1,91.5789473684211
300,unreg_linear_1,97.3684210526316
300,unreg_linear_2,98.5964912280702
300,L1reg_linear_117,98.2456140350877
400,baseline_0,93.859649122807
400,unsup_BIC_1,91.5789473684211
400,unreg_linear_1,97.5438596491228
400,unreg_linear_2,98.5964912280702
400,L1reg_linear_117,98.421052631579
500,baseline_0,93.859649122807
500,unsup_BIC_1,91.5789473684211
500,unreg_linear_1,97.719298245614
500,unreg_linear_2,98.5964912280702
500,L1reg_linear_117,98.0701754385965
600,baseline_0,94.5614035087719
600,unsup_BIC_1,91.5789473684211
