train.size,model,accuracy.percent
2,baseline_0,36.6197183098592
2,unsup_BIC_1,90.8450704225352
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,90.1408450704225
4,unsup_BIC_1,90.8450704225352
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,90.1408450704225
6,unsup_BIC_1,90.8450704225352
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,83.4507042253521
8,unsup_BIC_1,90.8450704225352
8,unreg_linear_1,79.9295774647887
8,unreg_linear_2,67.0774647887324
8,L1reg_linear_117,
10,baseline_0,83.4507042253521
10,unsup_BIC_1,90.8450704225352
10,unreg_linear_1,83.0985915492958
10,unreg_linear_2,83.0985915492958
10,L1reg_linear_117,90.669014084507
12,baseline_0,87.6760563380282
12,unsup_BIC_1,90.8450704225352
12,unreg_linear_1,82.9225352112676
12,unreg_linear_2,83.0985915492958
12,L1reg_linear_117,90.4929577464789
14,baseline_0,87.6760563380282
14,unsup_BIC_1,90.8450704225352
14,unreg_linear_1,83.0985915492958
14,unreg_linear_2,83.0985915492958
14,L1reg_linear_117,91.0211267605634
16,baseline_0,87.6760563380282
16,unsup_BIC_1,90.8450704225352
16,unreg_linear_1,82.9225352112676
16,unreg_linear_2,87.3239436619718
16,L1reg_linear_117,91.7253521126761
18,baseline_0,87.6760563380282
18,unsup_BIC_1,90.8450704225352
18,unreg_linear_1,85.0352112676056
18,unreg_linear_2,90.1408450704225
18,L1reg_linear_117,90.8450704225352
20,baseline_0,87.6760563380282
20,unsup_BIC_1,90.8450704225352
20,unreg_linear_1,85.0352112676056
20,unreg_linear_2,88.556338028169
20,L1reg_linear_117,90.4929577464789
25,baseline_0,87.6760563380282
25,unsup_BIC_1,90.8450704225352
25,unreg_linear_1,94.3661971830986
25,unreg_linear_2,93.4859154929577
25,L1reg_linear_117,92.0774647887324
30,baseline_0,90.1408450704225
30,unsup_BIC_1,90.8450704225352
30,unreg_linear_1,94.5422535211268
30,unreg_linear_2,94.8943661971831
30,L1reg_linear_117,92.2535211267606
35,baseline_0,90.1408450704225
35,unsup_BIC_1,90.8450704225352
35,unreg_linear_1,94.3661971830986
35,unreg_linear_2,96.1267605633803
35,L1reg_linear_117,94.0140845070423
40,baseline_0,90.1408450704225
40,unsup_BIC_1,90.8450704225352
40,unreg_linear_1,94.7183098591549
40,unreg_linear_2,96.3028169014085
40,L1reg_linear_117,92.7816901408451
45,baseline_0,90.1408450704225
45,unsup_BIC_1,90.8450704225352
45,unreg_linear_1,94.7183098591549
45,unreg_linear_2,96.3028169014085
45,L1reg_linear_117,94.8943661971831
50,baseline_0,90.1408450704225
50,unsup_BIC_1,90.8450704225352
50,unreg_linear_1,95.2464788732394
50,unreg_linear_2,97.1830985915493
50,L1reg_linear_117,95.0704225352113
55,baseline_0,90.1408450704225
55,unsup_BIC_1,90.8450704225352
55,unreg_linear_1,95.2464788732394
55,unreg_linear_2,97.1830985915493
55,L1reg_linear_117,96.4788732394366
60,baseline_0,90.1408450704225
60,unsup_BIC_1,90.8450704225352
60,unreg_linear_1,95.2464788732394
60,unreg_linear_2,97.1830985915493
60,L1reg_linear_117,96.4788732394366
65,baseline_0,90.3169014084507
65,unsup_BIC_1,90.8450704225352
65,unreg_linear_1,95.2464788732394
65,unreg_linear_2,97.1830985915493
65,L1reg_linear_117,96.4788732394366
70,baseline_0,90.3169014084507
70,unsup_BIC_1,90.8450704225352
70,unreg_linear_1,95.2464788732394
70,unreg_linear_2,97.1830985915493
70,L1reg_linear_117,96.1267605633803
75,baseline_0,90.3169014084507
75,unsup_BIC_1,90.8450704225352
75,unreg_linear_1,95.0704225352113
75,unreg_linear_2,97.3591549295775
75,L1reg_linear_117,94.1901408450704
80,baseline_0,90.3169014084507
80,unsup_BIC_1,90.8450704225352
80,unreg_linear_1,95.0704225352113
80,unreg_linear_2,97.3591549295775
80,L1reg_linear_117,94.1901408450704
85,baseline_0,90.3169014084507
85,unsup_BIC_1,90.8450704225352
85,unreg_linear_1,95.2464788732394
85,unreg_linear_2,97.7112676056338
85,L1reg_linear_117,96.830985915493
90,baseline_0,90.4929577464789
90,unsup_BIC_1,90.8450704225352
90,unreg_linear_1,95.4225352112676
90,unreg_linear_2,97.7112676056338
90,L1reg_linear_117,96.6549295774648
95,baseline_0,90.4929577464789
95,unsup_BIC_1,90.8450704225352
95,unreg_linear_1,95.4225352112676
95,unreg_linear_2,97.7112676056338
95,L1reg_linear_117,97.3591549295775
100,baseline_0,90.4929577464789
100,unsup_BIC_1,90.8450704225352
100,unreg_linear_1,95.9507042253521
100,unreg_linear_2,97.7112676056338
100,L1reg_linear_117,97.5352112676056
200,baseline_0,91.3732394366197
200,unsup_BIC_1,90.8450704225352
200,unreg_linear_1,97.7112676056338
200,unreg_linear_2,97.887323943662
200,L1reg_linear_117,97.1830985915493
300,baseline_0,92.9577464788732
300,unsup_BIC_1,90.8450704225352
300,unreg_linear_1,97.5352112676056
300,unreg_linear_2,97.887323943662
300,L1reg_linear_117,97.1830985915493
400,baseline_0,92.7816901408451
400,unsup_BIC_1,90.8450704225352
400,unreg_linear_1,97.5352112676056
400,unreg_linear_2,97.5352112676056
400,L1reg_linear_117,97.0070422535211
500,baseline_0,92.2535211267606
500,unsup_BIC_1,90.8450704225352
500,unreg_linear_1,97.5352112676056
500,unreg_linear_2,97.5352112676056
500,L1reg_linear_117,98.2394366197183
600,baseline_0,92.4295774647887
600,unsup_BIC_1,90.8450704225352
600,unreg_linear_1,97.5352112676056
600,unreg_linear_2,98.2394366197183
600,L1reg_linear_117,97.1830985915493
700,baseline_0,92.0774647887324
700,unsup_BIC_1,90.8450704225352
700,unreg_linear_1,97.7112676056338
700,unreg_linear_2,97.887323943662
700,L1reg_linear_117,97.7112676056338
800,baseline_0,92.0774647887324
800,unsup_BIC_1,90.8450704225352
800,unreg_linear_1,97.7112676056338
800,unreg_linear_2,98.0633802816902
800,L1reg_linear_117,97.887323943662
900,baseline_0,92.0774647887324
900,unsup_BIC_1,90.8450704225352
900,unreg_linear_1,97.7112676056338
900,unreg_linear_2,97.887323943662
900,L1reg_linear_117,97.0070422535211
1000,baseline_0,92.0774647887324
1000,unsup_BIC_1,90.8450704225352
1000,unreg_linear_1,97.7112676056338
1000,unreg_linear_2,97.887323943662
1000,L1reg_linear_117,98.0633802816902
2850,baseline_0,92.2535211267606
2850,unsup_BIC_1,90.8450704225352
2850,unreg_linear_1,97.5352112676056
2850,unreg_linear_2,97.7112676056338
2850,L1reg_linear_117,97.3591549295775
