train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,,,
10,,,
12,,,
14,,,
16,,,
18,96.0252935862692,0.993823466311356,96.0252935862692
20,96.4769647696477,0.994800194216416,96.4769647696477
25,96.4769647696477,0.99482842334662,96.4769647696477
30,97.1996386630533,0.992513634669888,97.1996386630533
35,97.289972899729,0.992575738756337,97.289972899729
40,96.6576332429991,0.991937760413726,96.6576332429991
45,96.2059620596206,0.988697056266302,96.2059620596206
50,95.9349593495935,0.986845225324917,95.9349593495935
55,97.7416440831075,0.993654091530132,97.7416440831075
60,97.7416440831075,0.99364279987805,97.7416440831075
65,97.7416440831075,0.993620216573887,97.7416440831075
70,97.7416440831075,0.993704903964499,97.7416440831075
75,97.7416440831075,0.99447838213209,97.7416440831075
80,97.7416440831075,0.994500965436253,97.7416440831075
85,97.7416440831075,0.994506611262294,97.7416440831075
90,97.7416440831075,0.994416278045641,97.7416440831075
95,97.7416440831075,0.99448402795813,97.7416440831075
100,97.7416440831075,0.994438861349804,97.7416440831075
200,97.1996386630533,0.99322500875103,97.1996386630533
300,97.8319783197832,0.994851006650783,97.8319783197832
400,97.8319783197832,0.994896173259109,97.8319783197832
500,97.7416440831075,0.994659048565395,97.7416440831075
600,97.6513098464318,0.994771965086212,97.6513098464318
700,97.6513098464318,0.994681631869559,97.6513098464318
800,97.6513098464318,0.994732444303926,97.6513098464318
900,97.6513098464318,0.994681631869559,97.6513098464318
1000,97.8319783197832,0.994320299002947,97.8319783197832
2311,97.6513098464318,0.994602590304988,97.6513098464318
