train.size,model,accuracy.percent
2,baseline_0,92.4176507147297
2,unsup_BIC_1,92.2933499067744
2,unreg_linear_1,94.6239900559354
2,unreg_linear_2,94.6239900559354
2,L1reg_linear_117,
4,baseline_0,92.6662523306402
4,unsup_BIC_1,92.2933499067744
4,unreg_linear_1,94.6239900559354
4,unreg_linear_2,94.6239900559354
4,L1reg_linear_117,
6,baseline_0,90.863890615289
6,unsup_BIC_1,92.2933499067744
6,unreg_linear_1,97.3896830329397
6,unreg_linear_2,96.8924798011187
6,L1reg_linear_117,
8,baseline_0,90.863890615289
8,unsup_BIC_1,92.2933499067744
8,unreg_linear_1,97.3896830329397
8,unreg_linear_2,96.8924798011187
8,L1reg_linear_117,95.8980733374767
10,baseline_0,89.9005593536358
10,unsup_BIC_1,92.2933499067744
10,unreg_linear_1,97.1410814170292
10,unreg_linear_2,96.3642013673089
10,L1reg_linear_117,92.3865755127408
12,baseline_0,89.9005593536358
12,unsup_BIC_1,92.2933499067744
12,unreg_linear_1,97.1410814170292
12,unreg_linear_2,97.669359850839
12,L1reg_linear_117,96.8303293971411
14,baseline_0,89.9005593536358
14,unsup_BIC_1,92.2933499067744
14,unreg_linear_1,97.1410814170292
14,unreg_linear_2,97.7004350528279
14,L1reg_linear_117,97.0478558110628
16,baseline_0,89.9005593536358
16,unsup_BIC_1,92.2933499067744
16,unreg_linear_1,96.4263517712865
16,unreg_linear_2,97.6382846488502
16,L1reg_linear_117,97.2032318210069
18,baseline_0,89.9005593536358
18,unsup_BIC_1,92.2933499067744
18,unreg_linear_1,96.4263517712865
18,unreg_linear_2,97.669359850839
18,L1reg_linear_117,96.9235550031075
20,baseline_0,90.366687383468
20,unsup_BIC_1,92.2933499067744
20,unreg_linear_1,97.172156619018
20,unreg_linear_2,97.669359850839
20,L1reg_linear_117,96.8303293971411
25,baseline_0,90.366687383468
25,unsup_BIC_1,92.2933499067744
25,unreg_linear_1,97.1100062150404
25,unreg_linear_2,97.7004350528279
25,L1reg_linear_117,96.1155997513984
30,baseline_0,88.1292728402735
30,unsup_BIC_1,92.2933499067744
30,unreg_linear_1,96.674953387197
30,unreg_linear_2,97.6072094468614
30,L1reg_linear_117,96.5506525792418
35,baseline_0,88.1292728402735
35,unsup_BIC_1,92.2933499067744
35,unreg_linear_1,96.674953387197
35,unreg_linear_2,97.5761342448726
35,L1reg_linear_117,96.5506525792418
40,baseline_0,87.6320696084525
40,unsup_BIC_1,92.2933499067744
40,unreg_linear_1,96.4885021752641
40,unreg_linear_2,97.5450590428838
40,L1reg_linear_117,96.2399005593536
45,baseline_0,87.7563704164077
45,unsup_BIC_1,92.2933499067744
45,unreg_linear_1,96.7060285891858
45,unreg_linear_2,97.5761342448726
45,L1reg_linear_117,96.0845245494096
50,baseline_0,87.6631448104413
50,unsup_BIC_1,92.2933499067744
50,unreg_linear_1,96.674953387197
50,unreg_linear_2,97.4829086389062
50,L1reg_linear_117,96.0534493474208
55,baseline_0,87.6631448104413
55,unsup_BIC_1,92.2933499067744
55,unreg_linear_1,96.8614045991299
55,unreg_linear_2,97.9490366687384
55,L1reg_linear_117,96.8303293971411
60,baseline_0,87.3213175885643
60,unsup_BIC_1,92.2933499067744
60,unreg_linear_1,96.1466749533872
60,unreg_linear_2,97.3586078309509
60,L1reg_linear_117,96.7371037911746
65,baseline_0,87.3213175885643
65,unsup_BIC_1,92.2933499067744
65,unreg_linear_1,96.1466749533872
65,unreg_linear_2,97.3586078309509
65,L1reg_linear_117,96.3952765692977
70,baseline_0,87.3213175885643
70,unsup_BIC_1,92.2933499067744
70,unreg_linear_1,96.1466749533872
70,unreg_linear_2,97.3586078309509
70,L1reg_linear_117,96.4885021752641
75,baseline_0,86.886264760721
75,unsup_BIC_1,92.2933499067744
75,unreg_linear_1,95.9291485394655
75,unreg_linear_2,97.2964574269733
75,L1reg_linear_117,97.0789310130516
80,baseline_0,86.886264760721
80,unsup_BIC_1,92.2933499067744
80,unreg_linear_1,96.0534493474208
80,unreg_linear_2,97.2964574269733
80,L1reg_linear_117,94.0024860161591
85,baseline_0,86.886264760721
85,unsup_BIC_1,92.2933499067744
85,unreg_linear_1,95.2765692977004
85,unreg_linear_2,97.3275326289621
85,L1reg_linear_117,95.9912989434431
90,baseline_0,86.886264760721
90,unsup_BIC_1,92.2933499067744
90,unreg_linear_1,95.2765692977004
90,unreg_linear_2,97.3275326289621
90,L1reg_linear_117,94.9658172778123
95,baseline_0,86.886264760721
95,unsup_BIC_1,92.2933499067744
95,unreg_linear_1,95.0901180857676
95,unreg_linear_2,97.3275326289621
95,L1reg_linear_117,95.8048477315103
100,baseline_0,86.886264760721
100,unsup_BIC_1,92.2933499067744
100,unreg_linear_1,95.1211932877564
100,unreg_linear_2,97.5450590428838
100,L1reg_linear_117,95.9912989434431
200,baseline_0,86.886264760721
200,unsup_BIC_1,92.2933499067744
200,unreg_linear_1,95.1522684897452
200,unreg_linear_2,97.4829086389062
200,L1reg_linear_117,96.5817277812306
200,baseline_0,86.886264760721
200,unsup_BIC_1,92.2933499067744
200,unreg_linear_1,95.1522684897452
200,unreg_linear_2,97.4829086389062
200,L1reg_linear_117,96.5817277812306
