train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,83.0357142857143,0.752082341269841,88.8229475766568
6,81.1259920634921,0.740354497354497,87.6360039564787
8,76.7609126984127,0.722397486772487,86.3501483679525
10,76.2896825396826,0.724205357142857,86.2512363996044
12,74.7271825396826,0.729884259259259,85.8555885262117
14,74.7271825396826,0.729883928571429,85.8555885262117
16,74.8511904761905,0.74455291005291,85.9545004945598
18,70.3125,0.778492394179894,85.1632047477745
20,69.171626984127,0.771382275132275,84.5697329376855
25,72.5446428571429,0.786599537037037,85.8555885262117
30,73.6607142857143,0.78726917989418,85.6577645895153
35,73.4623015873016,0.787501653439153,85.7566765578635
40,77.1825396825397,0.796087301587302,87.1414441147379
45,76.9593253968254,0.794771164021164,86.9436201780416
50,77.281746031746,0.795078703703704,87.0425321463897
55,76.8353174603175,0.795353505291005,86.9436201780416
60,77.1081349206349,0.794228835978836,87.2403560830861
65,77.0089285714286,0.793214285714286,87.1414441147379
70,77.3065476190476,0.794740079365079,87.3392680514342
75,76.3392857142857,0.79382208994709,87.4381800197824
80,76.3888888888889,0.793804232804233,87.5370919881306
85,75.8928571428571,0.792628306878307,87.4381800197824
90,74.6279761904762,0.792358134920635,87.5370919881306
95,74.6775793650794,0.792782407407407,87.6360039564787
100,75.5208333333333,0.79212037037037,87.0425321463897
200,74.2063492063492,0.789406746031746,87.5370919881306
300,74.1815476190476,0.789982804232804,87.4381800197824
400,73.8839285714286,0.790760912698413,87.5370919881306
500,74.3055555555556,0.792145171957672,87.4381800197824
600,74.4295634920635,0.792066798941799,87.5370919881306
700,74.5039682539683,0.791978174603175,87.4381800197824
800,75.9176587301587,0.792931878306878,87.4381800197824
900,76.2896825396826,0.79274503968254,87.4381800197824
997,75.8928571428571,0.792580026455027,87.4381800197824
