train.size,model,accuracy.percent
2,baseline_0,93.210244192972
2,unsup_BIC_1,91.9594997022037
2,unreg_linear_1,92.4657534246575
2,unreg_linear_2,92.4657534246575
2,L1reg_linear_117,
4,baseline_0,93.3889219773675
4,unsup_BIC_1,91.9594997022037
4,unreg_linear_1,93.5973793924955
4,unreg_linear_2,92.435973793925
4,L1reg_linear_117,91.7212626563431
6,baseline_0,93.1209053007743
6,unsup_BIC_1,91.9594997022037
6,unreg_linear_1,76.3847528290649
6,unreg_linear_2,83.1149493746278
6,L1reg_linear_117,95.9201905896367
8,baseline_0,90.8576533650983
8,unsup_BIC_1,91.9594997022037
8,unreg_linear_1,77.159023228112
8,unreg_linear_2,83.1149493746278
8,L1reg_linear_117,95.6223942823109
10,baseline_0,92.7635497319833
10,unsup_BIC_1,91.9594997022037
10,unreg_linear_1,95.0268016676593
10,unreg_linear_2,97.6176295413937
10,L1reg_linear_117,97.0220369267421
12,baseline_0,92.7635497319833
12,unsup_BIC_1,91.9594997022037
12,unreg_linear_1,95.0268016676593
12,unreg_linear_2,97.6176295413937
12,L1reg_linear_117,95.2352590827874
14,baseline_0,91.6914830256105
14,unsup_BIC_1,91.9594997022037
14,unreg_linear_1,94.4609886837403
14,unreg_linear_2,93.0017867778439
14,L1reg_linear_117,97.0518165574747
16,baseline_0,91.6914830256105
16,unsup_BIC_1,91.9594997022037
16,unreg_linear_1,94.4609886837403
16,unreg_linear_2,93.0017867778439
16,L1reg_linear_117,97.3496128648005
18,baseline_0,90.2918403811793
18,unsup_BIC_1,91.9594997022037
18,unreg_linear_1,76.027397260274
18,unreg_linear_2,96.962477665277
18,L1reg_linear_117,92.1381774865992
20,baseline_0,90.2918403811793
20,unsup_BIC_1,91.9594997022037
20,unreg_linear_1,75.8784991066111
20,unreg_linear_2,96.9326980345444
20,L1reg_linear_117,95.1459201905896
25,baseline_0,90.2918403811793
25,unsup_BIC_1,91.9594997022037
25,unreg_linear_1,76.3251935675998
25,unreg_linear_2,96.962477665277
25,L1reg_linear_117,97.5878499106611
30,baseline_0,90.2918403811793
30,unsup_BIC_1,91.9594997022037
30,unreg_linear_1,76.235854675402
30,unreg_linear_2,96.962477665277
30,L1reg_linear_117,97.6176295413937
35,baseline_0,90.2918403811793
35,unsup_BIC_1,91.9594997022037
35,unreg_linear_1,76.027397260274
35,unreg_linear_2,96.962477665277
35,L1reg_linear_117,97.6176295413937
40,baseline_0,90.2918403811793
40,unsup_BIC_1,91.9594997022037
40,unreg_linear_1,76.593210244193
40,unreg_linear_2,96.962477665277
40,L1reg_linear_117,92.9124478856462
45,baseline_0,90.2918403811793
45,unsup_BIC_1,91.9594997022037
45,unreg_linear_1,77.0399047051817
45,unreg_linear_2,96.962477665277
45,L1reg_linear_117,92.8528886241811
50,baseline_0,90.2918403811793
50,unsup_BIC_1,91.9594997022037
50,unreg_linear_1,88.5348421679571
50,unreg_linear_2,97.4985110184634
50,L1reg_linear_117,94.2823108993448
55,baseline_0,90.2918403811793
55,unsup_BIC_1,91.9594997022037
55,unreg_linear_1,90.1131625967838
55,unreg_linear_2,97.4985110184634
55,L1reg_linear_117,92.7337701012507
60,baseline_0,90.2918403811793
60,unsup_BIC_1,91.9594997022037
60,unreg_linear_1,95.5628350208457
60,unreg_linear_2,97.7665276950566
60,L1reg_linear_117,97.2900536033353
60,baseline_0,90.2918403811793
60,unsup_BIC_1,91.9594997022037
60,unreg_linear_1,95.5628350208457
60,unreg_linear_2,97.7665276950566
60,L1reg_linear_117,97.2900536033353
