train.size,percent.correct.labels,auc,percent.correct.intervals
2,85,0.969428571428571,55
4,87.1428571428571,0.969428571428571,65
6,90.7142857142857,0.969428571428571,75
8,92.1428571428571,0.969428571428571,80
10,92.1428571428571,0.969428571428571,80
12,92.1428571428571,0.969428571428571,80
14,92.1428571428571,0.969428571428571,80
16,92.1428571428571,0.969428571428571,80
18,92.1428571428571,0.969428571428571,80
20,92.1428571428571,0.969428571428571,80
25,91.4285714285714,0.969428571428571,75
30,90.7142857142857,0.969428571428571,75
35,89.2857142857143,0.969428571428571,70
40,90.7142857142857,0.969428571428571,75
45,91.4285714285714,0.969428571428571,75
50,89.2857142857143,0.969428571428571,70
55,89.2857142857143,0.969428571428571,70
60,91.4285714285714,0.969428571428571,75
65,89.2857142857143,0.969428571428571,70
70,89.2857142857143,0.969428571428571,70
75,90.7142857142857,0.969428571428571,75
80,89.2857142857143,0.969428571428571,70
85,89.2857142857143,0.969428571428571,70
90,89.2857142857143,0.969428571428571,70
95,90.7142857142857,0.969428571428571,75
100,90.7142857142857,0.969428571428571,75
