train.size,model,accuracy.percent
2,baseline_0,84.0070298769772
2,unsup_BIC_1,92.6186291739895
2,unreg_linear_1,90.3339191564148
2,unreg_linear_2,90.3339191564148
2,L1reg_linear_117,
4,baseline_0,92.2671353251318
4,unsup_BIC_1,92.6186291739895
4,unreg_linear_1,88.9279437609842
4,unreg_linear_2,94.7275922671353
4,L1reg_linear_117,
6,baseline_0,92.2671353251318
6,unsup_BIC_1,92.6186291739895
6,unreg_linear_1,89.6309314586995
6,unreg_linear_2,93.6731107205624
6,L1reg_linear_117,
8,baseline_0,92.2671353251318
8,unsup_BIC_1,92.6186291739895
8,unreg_linear_1,89.6309314586995
8,unreg_linear_2,95.079086115993
8,L1reg_linear_117,
10,baseline_0,92.2671353251318
10,unsup_BIC_1,92.6186291739895
10,unreg_linear_1,89.6309314586995
10,unreg_linear_2,95.079086115993
10,L1reg_linear_117,
12,baseline_0,92.2671353251318
12,unsup_BIC_1,92.6186291739895
12,unreg_linear_1,89.6309314586995
12,unreg_linear_2,96.1335676625659
12,L1reg_linear_117,
14,baseline_0,92.2671353251318
14,unsup_BIC_1,92.6186291739895
14,unreg_linear_1,89.6309314586995
14,unreg_linear_2,96.1335676625659
14,L1reg_linear_117,
16,baseline_0,90.8611599297012
16,unsup_BIC_1,92.6186291739895
16,unreg_linear_1,86.4674868189807
16,unreg_linear_2,92.9701230228471
16,L1reg_linear_117,94.7275922671353
18,baseline_0,90.8611599297012
18,unsup_BIC_1,92.6186291739895
18,unreg_linear_1,87.8734622144112
18,unreg_linear_2,92.9701230228471
18,L1reg_linear_117,94.2003514938489
20,baseline_0,91.7398945518454
20,unsup_BIC_1,92.6186291739895
20,unreg_linear_1,95.7820738137083
20,unreg_linear_2,93.1458699472759
20,L1reg_linear_117,94.7275922671353
25,baseline_0,91.7398945518454
25,unsup_BIC_1,92.6186291739895
25,unreg_linear_1,95.7820738137083
25,unreg_linear_2,93.6731107205624
25,L1reg_linear_117,93.8488576449912
30,baseline_0,92.7943760984183
30,unsup_BIC_1,92.6186291739895
30,unreg_linear_1,96.6608084358524
30,unreg_linear_2,95.7820738137083
30,L1reg_linear_117,95.2548330404218
35,baseline_0,92.7943760984183
35,unsup_BIC_1,92.6186291739895
35,unreg_linear_1,96.6608084358524
35,unreg_linear_2,96.1335676625659
35,L1reg_linear_117,95.4305799648506
40,baseline_0,92.7943760984183
40,unsup_BIC_1,92.6186291739895
40,unreg_linear_1,96.6608084358524
40,unreg_linear_2,95.7820738137083
40,L1reg_linear_117,95.6063268892794
45,baseline_0,92.6186291739895
45,unsup_BIC_1,92.6186291739895
45,unreg_linear_1,95.7820738137083
45,unreg_linear_2,95.079086115993
45,L1reg_linear_117,94.2003514938489
50,baseline_0,92.6186291739895
50,unsup_BIC_1,92.6186291739895
50,unreg_linear_1,95.7820738137083
50,unreg_linear_2,95.079086115993
50,L1reg_linear_117,94.3760984182777
55,baseline_0,92.6186291739895
55,unsup_BIC_1,92.6186291739895
55,unreg_linear_1,95.2548330404218
55,unreg_linear_2,95.079086115993
55,L1reg_linear_117,93.1458699472759
60,baseline_0,92.6186291739895
60,unsup_BIC_1,92.6186291739895
60,unreg_linear_1,95.2548330404218
60,unreg_linear_2,95.4305799648506
60,L1reg_linear_117,95.9578207381371
65,baseline_0,91.2126537785589
65,unsup_BIC_1,92.6186291739895
65,unreg_linear_1,95.7820738137083
65,unreg_linear_2,97.01230228471
65,L1reg_linear_117,95.2548330404218
70,baseline_0,91.2126537785589
70,unsup_BIC_1,92.6186291739895
70,unreg_linear_1,95.6063268892794
70,unreg_linear_2,96.6608084358524
70,L1reg_linear_117,95.4305799648506
75,baseline_0,91.9156414762742
75,unsup_BIC_1,92.6186291739895
75,unreg_linear_1,96.1335676625659
75,unreg_linear_2,96.8365553602812
75,L1reg_linear_117,95.2548330404218
80,baseline_0,91.9156414762742
80,unsup_BIC_1,92.6186291739895
80,unreg_linear_1,96.1335676625659
80,unreg_linear_2,96.8365553602812
80,L1reg_linear_117,95.7820738137083
85,baseline_0,91.9156414762742
85,unsup_BIC_1,92.6186291739895
85,unreg_linear_1,96.1335676625659
85,unreg_linear_2,96.8365553602812
85,L1reg_linear_117,95.2548330404218
90,baseline_0,91.9156414762742
90,unsup_BIC_1,92.6186291739895
90,unreg_linear_1,95.7820738137083
90,unreg_linear_2,97.01230228471
90,L1reg_linear_117,97.1880492091388
95,baseline_0,91.9156414762742
95,unsup_BIC_1,92.6186291739895
95,unreg_linear_1,95.7820738137083
95,unreg_linear_2,97.01230228471
95,L1reg_linear_117,97.5395430579965
100,baseline_0,91.9156414762742
100,unsup_BIC_1,92.6186291739895
100,unreg_linear_1,95.7820738137083
100,unreg_linear_2,97.01230228471
