train.size,percent.correct.labels,auc,percent.correct.intervals
2,94.9033391915641,0.984016636957813,94.9033391915642
4,91.5641476274165,0.968171915230739,91.5641476274165
6,91.9156414762742,0.970687264804912,91.9156414762742
8,94.3760984182777,0.983402653990889,94.3760984182777
10,86.115992970123,0.96694394929689,86.115992970123
12,92.091388400703,0.935412953060012,92.091388400703
14,94.5518453427065,0.990037631214102,94.5518453427065
16,94.5518453427065,0.990037631214102,94.5518453427065
18,94.5518453427065,0.990037631214102,94.5518453427065
20,92.6186291739895,0.96318082788671,92.4428822495606
25,90.1581722319859,0.92826302238067,90.1581722319859
30,92.7943760984183,0.965676371558725,92.7943760984183
35,94.02460456942,0.98098633392751,94.02460456942
40,95.2548330404218,0.992493563081798,95.079086115993
45,95.079086115993,0.990314913844326,94.9033391915642
50,95.079086115993,0.990295107942167,94.9033391915642
55,95.4305799648506,0.991523073876015,95.2548330404218
60,95.6063268892794,0.990612002376708,95.4305799648506
65,95.4305799648506,0.990473361061596,95.2548330404218
70,95.7820738137083,0.990394137452961,95.6063268892794
75,95.7820738137083,0.990334719746484,95.6063268892794
80,95.7820738137083,0.990433749257279,95.6063268892794
85,96.6608084358524,0.991404238463062,96.4850615114236
90,96.6608084358524,0.991483462071697,96.4850615114236
95,96.6608084358524,0.991424044365221,96.4850615114236
100,96.3093145869947,0.992038027332145,96.3093145869947
200,97.3637961335677,0.994612794612795,97.3637961335677
300,97.7152899824253,0.995167359873242,97.7152899824253
400,97.3637961335677,0.994771241830065,97.3637961335677
500,97.5395430579965,0.994592988710636,97.5395430579965
600,97.3637961335677,0.994751435927907,97.3637961335677
700,97.3637961335677,0.995008912655971,97.3637961335677
800,97.5395430579965,0.995266389384036,97.5395430579965
900,97.5395430579965,0.995385224796989,97.5395430579965
1000,97.5395430579965,0.995345612992672,97.5395430579965
2849,97.7152899824253,0.995048524460289,97.7152899824253
