train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,94.2105263157895,0.971709384369153,570,94.2105263157895
4,94.2105263157895,0.971709384369153,570,94.2105263157895
6,93.1578947368421,0.971709384369153,570,93.1578947368421
8,93.1578947368421,0.971709384369153,570,93.1578947368421
10,92.4561403508772,0.971709384369153,570,92.4561403508772
12,92.4561403508772,0.971709384369153,570,92.4561403508772
14,90.1754385964912,0.971709384369153,570,90.1754385964912
16,90.1754385964912,0.971709384369153,570,90.1754385964912
18,89.1228070175439,0.971709384369153,570,89.1228070175439
20,89.1228070175439,0.971709384369153,570,89.1228070175439
25,88.5964912280702,0.971709384369153,570,88.5964912280702
30,88.5964912280702,0.971709384369153,570,88.5964912280702
35,88.5964912280702,0.971709384369153,570,88.5964912280702
40,88.5964912280702,0.971709384369153,570,88.5964912280702
45,88.5964912280702,0.971709384369153,570,88.5964912280702
50,88.5964912280702,0.971709384369153,570,88.5964912280702
55,88.5964912280702,0.971709384369153,570,88.5964912280702
60,88.5964912280702,0.971709384369153,570,88.5964912280702
65,88.5964912280702,0.971709384369153,570,88.5964912280702
70,88.2456140350877,0.971709384369153,570,88.2456140350877
75,88.2456140350877,0.971709384369153,570,88.2456140350877
80,88.2456140350877,0.971709384369153,570,88.2456140350877
85,87.8947368421053,0.971709384369153,570,87.8947368421053
90,87.8947368421053,0.971709384369153,570,87.8947368421053
95,87.8947368421053,0.971709384369153,570,87.8947368421053
100,87.8947368421053,0.971709384369153,570,87.8947368421053
