train.size,model,accuracy.percent
2,baseline_0,92.1940928270042
2,unsup_BIC_1,91.8022905364677
2,unreg_linear_1,91.7420132610006
2,unreg_linear_2,91.7420132610006
2,L1reg_linear_117,
4,baseline_0,92.1940928270042
4,unsup_BIC_1,91.8022905364677
4,unreg_linear_1,91.7420132610006
4,unreg_linear_2,91.7420132610006
4,L1reg_linear_117,91.7420132610006
6,baseline_0,87.6130198915009
6,unsup_BIC_1,91.8022905364677
6,unreg_linear_1,96.5943339361061
6,unreg_linear_2,97.7094635322483
6,L1reg_linear_117,95.7805907172996
8,baseline_0,87.6130198915009
8,unsup_BIC_1,91.8022905364677
8,unreg_linear_1,96.7148884870404
8,unreg_linear_2,97.2875226039783
8,L1reg_linear_117,95.2983725135624
10,baseline_0,87.6130198915009
10,unsup_BIC_1,91.8022905364677
10,unreg_linear_1,96.1723930078361
10,unreg_linear_2,97.4984930681133
10,L1reg_linear_117,95.4189270644967
12,baseline_0,87.6130198915009
12,unsup_BIC_1,91.8022905364677
12,unreg_linear_1,95.8408679927667
12,unreg_linear_2,97.2272453285112
12,L1reg_linear_117,94.9969861362267
14,baseline_0,87.6130198915009
14,unsup_BIC_1,91.8022905364677
14,unreg_linear_1,95.3586497890296
14,unreg_linear_2,96.3230861965039
14,L1reg_linear_117,94.4544906570223
16,baseline_0,87.6130198915009
16,unsup_BIC_1,91.8022905364677
16,unreg_linear_1,95.5997588908981
16,unreg_linear_2,95.8107293550331
16,L1reg_linear_117,93.7613019891501
18,baseline_0,87.6130198915009
18,unsup_BIC_1,91.8022905364677
18,unreg_linear_1,95.328511151296
18,unreg_linear_2,96.2628089210368
18,L1reg_linear_117,95.2380952380952
20,baseline_0,87.6130198915009
20,unsup_BIC_1,91.8022905364677
20,unreg_linear_1,95.328511151296
20,unreg_linear_2,96.1121157323689
20,L1reg_linear_117,95.1476793248945
25,baseline_0,87.6130198915009
25,unsup_BIC_1,91.8022905364677
25,unreg_linear_1,95.2983725135624
25,unreg_linear_2,96.0819770946353
25,L1reg_linear_117,97.4382157926462
30,baseline_0,87.6130198915009
30,unsup_BIC_1,91.8022905364677
30,unreg_linear_1,95.2682338758288
30,unreg_linear_2,95.9312839059674
30,L1reg_linear_117,94.8764315852923
35,baseline_0,87.6130198915009
35,unsup_BIC_1,91.8022905364677
35,unreg_linear_1,95.2983725135624
35,unreg_linear_2,96.0819770946353
35,L1reg_linear_117,97.7998794454491
40,baseline_0,87.6130198915009
40,unsup_BIC_1,91.8022905364677
40,unreg_linear_1,95.3586497890296
40,unreg_linear_2,96.2628089210368
40,L1reg_linear_117,96.1121157323689
45,baseline_0,87.6130198915009
45,unsup_BIC_1,91.8022905364677
45,unreg_linear_1,95.3586497890296
45,unreg_linear_2,96.2929475587704
45,L1reg_linear_117,95.8408679927667
50,baseline_0,87.6130198915009
50,unsup_BIC_1,91.8022905364677
50,unreg_linear_1,95.2983725135624
50,unreg_linear_2,96.3833634719711
50,L1reg_linear_117,97.8300180831826
55,baseline_0,87.0102471368294
55,unsup_BIC_1,91.8022905364677
55,unreg_linear_1,94.9367088607595
55,unreg_linear_2,96.4737793851718
55,L1reg_linear_117,96.1422543701025
60,baseline_0,87.0102471368294
60,unsup_BIC_1,91.8022905364677
60,unreg_linear_1,94.9969861362267
60,unreg_linear_2,96.4737793851718
60,L1reg_linear_117,97.9204339963834
65,baseline_0,87.0102471368294
65,unsup_BIC_1,91.8022905364677
65,unreg_linear_1,94.9668474984931
65,unreg_linear_2,96.4737793851718
65,L1reg_linear_117,94.8462929475588
70,baseline_0,87.0102471368294
70,unsup_BIC_1,91.8022905364677
70,unreg_linear_1,94.9367088607595
70,unreg_linear_2,96.5641952983725
70,L1reg_linear_117,94.755877034358
75,baseline_0,87.0102471368294
75,unsup_BIC_1,91.8022905364677
75,unreg_linear_1,94.9367088607595
75,unreg_linear_2,96.5943339361061
75,L1reg_linear_117,95.0271247739602
80,baseline_0,87.0102471368294
80,unsup_BIC_1,91.8022905364677
80,unreg_linear_1,94.9367088607595
80,unreg_linear_2,96.5039180229054
80,L1reg_linear_117,95.5696202531646
85,baseline_0,87.0102471368294
85,unsup_BIC_1,91.8022905364677
85,unreg_linear_1,94.9367088607595
85,unreg_linear_2,96.5641952983725
85,L1reg_linear_117,95.4189270644967
90,baseline_0,87.4321880650995
90,unsup_BIC_1,91.8022905364677
90,unreg_linear_1,94.9367088607595
90,unreg_linear_2,96.8957203134418
90,L1reg_linear_117,96.1121157323689
95,baseline_0,87.4321880650995
95,unsup_BIC_1,91.8022905364677
95,unreg_linear_1,94.9367088607595
95,unreg_linear_2,96.8957203134418
95,L1reg_linear_117,95.9011452682339
100,baseline_0,88.0952380952381
100,unsup_BIC_1,91.8022905364677
100,unreg_linear_1,94.9367088607595
100,unreg_linear_2,96.5039180229054
100,L1reg_linear_117,97.4080771549126
100,baseline_0,88.0952380952381
100,unsup_BIC_1,91.8022905364677
100,unreg_linear_1,94.9367088607595
100,unreg_linear_2,96.5039180229054
100,L1reg_linear_117,97.4080771549126
