train.size,percent.correct.labels,auc,percent.correct.intervals
2,88.7362637362637,0.98415593027662,76.9230769230769
4,90.6593406593407,0.984724327396741,86.5384615384616
6,90.6593406593407,0.985387457370216,86.5384615384616
8,91.2087912087912,0.986050587343691,88.4615384615385
10,90.6593406593407,0.984392762410004,86.5384615384616
12,90.6593406593407,0.984392762410004,86.5384615384616
14,91.2087912087912,0.984392762410004,88.4615384615385
16,90.6593406593407,0.985055892383479,86.5384615384616
18,91.2087912087912,0.985387457370216,88.4615384615385
20,90.6593406593407,0.984392762410004,86.5384615384616
25,91.2087912087912,0.983492800303145,88.4615384615385
30,93.6813186813187,0.983255968169761,92.3076923076923
35,93.6813186813187,0.984392762410004,92.3076923076923
40,93.1318681318681,0.985387457370216,90.3846153846154
45,93.1318681318681,0.985150625236832,90.3846153846154
50,93.1318681318681,0.985150625236832,90.3846153846154
55,93.1318681318681,0.985719022356953,90.3846153846154
60,93.1318681318681,0.986618984463812,90.3846153846154
65,93.1318681318681,0.986382152330428,90.3846153846154
70,93.1318681318681,0.986382152330428,90.3846153846154
75,93.1318681318681,0.986476885183782,90.3846153846154
80,93.1318681318681,0.986476885183782,90.3846153846154
85,92.5824175824176,0.986808450170519,88.4615384615385
90,92.5824175824176,0.986808450170519,88.4615384615385
95,92.5824175824176,0.987708412277378,88.4615384615385
100,93.1318681318681,0.987708412277378,90.3846153846154
130,90.6593406593407,0.986808450170519,86.5384615384616
