train.size,model,accuracy.percent
2,baseline_0,20.1754385964912
2,unsup_BIC_1,92.280701754386
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,94.3859649122807
4,unsup_BIC_1,92.280701754386
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,94.3859649122807
6,unsup_BIC_1,92.280701754386
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,93.1578947368421
8,unsup_BIC_1,92.280701754386
8,unreg_linear_1,95.6140350877193
8,unreg_linear_2,96.6666666666667
8,L1reg_linear_117,
10,baseline_0,93.1578947368421
10,unsup_BIC_1,92.280701754386
10,unreg_linear_1,95.6140350877193
10,unreg_linear_2,96.6666666666667
10,L1reg_linear_117,
12,baseline_0,93.1578947368421
12,unsup_BIC_1,92.280701754386
12,unreg_linear_1,97.1929824561404
12,unreg_linear_2,98.421052631579
12,L1reg_linear_117,
14,baseline_0,93.1578947368421
14,unsup_BIC_1,92.280701754386
14,unreg_linear_1,97.1929824561404
14,unreg_linear_2,98.421052631579
14,L1reg_linear_117,
16,baseline_0,93.1578947368421
16,unsup_BIC_1,92.280701754386
16,unreg_linear_1,97.1929824561404
16,unreg_linear_2,98.421052631579
16,L1reg_linear_117,
18,baseline_0,93.1578947368421
18,unsup_BIC_1,92.280701754386
18,unreg_linear_1,97.1929824561404
18,unreg_linear_2,98.421052631579
18,L1reg_linear_117,
20,baseline_0,93.1578947368421
20,unsup_BIC_1,92.280701754386
20,unreg_linear_1,97.1929824561404
20,unreg_linear_2,98.421052631579
20,L1reg_linear_117,
25,baseline_0,93.1578947368421
25,unsup_BIC_1,92.280701754386
25,unreg_linear_1,97.1929824561404
25,unreg_linear_2,98.421052631579
25,L1reg_linear_117,
30,baseline_0,93.1578947368421
30,unsup_BIC_1,92.280701754386
30,unreg_linear_1,97.0175438596491
30,unreg_linear_2,98.421052631579
30,L1reg_linear_117,94.5614035087719
35,baseline_0,93.1578947368421
35,unsup_BIC_1,92.280701754386
35,unreg_linear_1,97.0175438596491
35,unreg_linear_2,98.421052631579
35,L1reg_linear_117,97.0175438596491
40,baseline_0,93.1578947368421
40,unsup_BIC_1,92.280701754386
40,unreg_linear_1,97.0175438596491
40,unreg_linear_2,98.421052631579
40,L1reg_linear_117,97.5438596491228
45,baseline_0,93.1578947368421
45,unsup_BIC_1,92.280701754386
45,unreg_linear_1,97.0175438596491
45,unreg_linear_2,98.421052631579
45,L1reg_linear_117,97.5438596491228
50,baseline_0,93.1578947368421
50,unsup_BIC_1,92.280701754386
50,unreg_linear_1,97.0175438596491
50,unreg_linear_2,98.421052631579
50,L1reg_linear_117,97.3684210526316
55,baseline_0,93.1578947368421
55,unsup_BIC_1,92.280701754386
55,unreg_linear_1,97.0175438596491
55,unreg_linear_2,96.3157894736842
55,L1reg_linear_117,97.1929824561404
60,baseline_0,93.1578947368421
60,unsup_BIC_1,92.280701754386
60,unreg_linear_1,97.0175438596491
60,unreg_linear_2,96.3157894736842
60,L1reg_linear_117,96.3157894736842
65,baseline_0,93.1578947368421
65,unsup_BIC_1,92.280701754386
65,unreg_linear_1,97.0175438596491
65,unreg_linear_2,96.4912280701754
65,L1reg_linear_117,97.1929824561404
70,baseline_0,93.859649122807
70,unsup_BIC_1,92.280701754386
70,unreg_linear_1,97.0175438596491
70,unreg_linear_2,96.4912280701754
