train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,96,
4,,,96,
6,93.75,0.974317817014446,96,93.75
8,93.75,0.974317817014446,96,93.75
10,93.75,0.974317817014446,96,93.75
12,93.75,0.974317817014446,96,93.75
14,93.75,0.974317817014446,96,93.75
16,93.75,0.974317817014446,96,93.75
18,93.75,0.974317817014446,96,93.75
20,93.75,0.974317817014446,96,93.75
25,94.7916666666667,0.974317817014446,96,94.7916666666667
30,94.7916666666667,0.974317817014446,96,94.7916666666667
35,94.7916666666667,0.974317817014446,96,94.7916666666667
40,94.7916666666667,0.974317817014446,96,94.7916666666667
45,94.7916666666667,0.97752808988764,96,94.7916666666667
50,94.7916666666667,0.97752808988764,96,94.7916666666667
55,94.7916666666667,0.980738362760835,96,94.7916666666667
60,94.7916666666667,0.980738362760835,96,94.7916666666667
65,94.7916666666667,0.97752808988764,96,94.7916666666667
70,94.7916666666667,0.97752808988764,96,94.7916666666667
75,94.7916666666667,0.97752808988764,96,94.7916666666667
80,94.7916666666667,0.974317817014446,96,94.7916666666667
85,94.7916666666667,0.974317817014446,96,94.7916666666667
90,94.7916666666667,0.974317817014446,96,94.7916666666667
95,94.7916666666667,0.974317817014446,96,94.7916666666667
100,94.7916666666667,0.974317817014446,96,94.7916666666667
200,93.75,0.974317817014446,96,93.75
300,89.5833333333333,0.969502407704655,96,89.5833333333333
400,93.75,0.974317817014446,96,93.75
500,91.6666666666667,0.974317817014446,96,91.6666666666667
600,93.75,0.97752808988764,96,93.75
700,93.75,0.97752808988764,96,93.75
800,93.75,0.975922953451043,96,93.75
900,92.7083333333333,0.974317817014446,96,92.7083333333333
1000,92.7083333333333,0.974317817014446,96,92.7083333333333
3322,93.75,0.980738362760835,96,93.75
