train.size,model,accuracy.percent
2,baseline_0,21.6168717047452
2,unsup_BIC_1,93.6731107205624
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,92.9701230228471
4,unsup_BIC_1,93.6731107205624
4,unreg_linear_1,93.6731107205624
4,unreg_linear_2,93.6731107205624
4,L1reg_linear_117,
6,baseline_0,89.2794376098418
6,unsup_BIC_1,93.6731107205624
6,unreg_linear_1,91.7398945518454
6,unreg_linear_2,91.7398945518454
6,L1reg_linear_117,95.4305799648506
8,baseline_0,92.091388400703
8,unsup_BIC_1,93.6731107205624
8,unreg_linear_1,91.03690685413
8,unreg_linear_2,89.9824253075571
8,L1reg_linear_117,90.1581722319859
10,baseline_0,92.6186291739895
10,unsup_BIC_1,93.6731107205624
10,unreg_linear_1,91.2126537785589
10,unreg_linear_2,91.2126537785589
10,L1reg_linear_117,91.5641476274165
12,baseline_0,92.6186291739895
12,unsup_BIC_1,93.6731107205624
12,unreg_linear_1,91.5641476274165
12,unreg_linear_2,91.2126537785589
12,L1reg_linear_117,91.3884007029877
14,baseline_0,92.6186291739895
14,unsup_BIC_1,93.6731107205624
14,unreg_linear_1,92.2671353251318
14,unreg_linear_2,92.2671353251318
14,L1reg_linear_117,91.5641476274165
16,baseline_0,92.6186291739895
16,unsup_BIC_1,93.6731107205624
16,unreg_linear_1,92.2671353251318
16,unreg_linear_2,92.2671353251318
16,L1reg_linear_117,92.091388400703
18,baseline_0,92.6186291739895
18,unsup_BIC_1,93.6731107205624
18,unreg_linear_1,92.2671353251318
18,unreg_linear_2,92.2671353251318
18,L1reg_linear_117,91.5641476274165
20,baseline_0,92.6186291739895
20,unsup_BIC_1,93.6731107205624
20,unreg_linear_1,92.2671353251318
20,unreg_linear_2,92.2671353251318
20,L1reg_linear_117,91.5641476274165
25,baseline_0,94.5518453427065
25,unsup_BIC_1,93.6731107205624
25,unreg_linear_1,94.9033391915642
25,unreg_linear_2,94.9033391915642
25,L1reg_linear_117,88.9279437609842
30,baseline_0,94.5518453427065
30,unsup_BIC_1,93.6731107205624
30,unreg_linear_1,94.9033391915642
30,unreg_linear_2,94.9033391915642
30,L1reg_linear_117,91.03690685413
35,baseline_0,93.8488576449912
35,unsup_BIC_1,93.6731107205624
35,unreg_linear_1,94.9033391915642
35,unreg_linear_2,94.9033391915642
35,L1reg_linear_117,92.9701230228471
40,baseline_0,93.8488576449912
40,unsup_BIC_1,93.6731107205624
