train.size,model,accuracy.percent
2,baseline_0,40.6749555950266
2,unsup_BIC_1,82.4156305506217
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,71.7584369449378
4,unsup_BIC_1,82.4156305506217
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,88.4547069271758
6,unsup_BIC_1,82.4156305506217
6,unreg_linear_1,91.8294849023091
6,unreg_linear_2,91.8294849023091
6,L1reg_linear_117,
8,baseline_0,91.8294849023091
8,unsup_BIC_1,82.4156305506217
8,unreg_linear_1,91.8294849023091
8,unreg_linear_2,91.8294849023091
8,L1reg_linear_117,91.8294849023091
10,baseline_0,91.8294849023091
10,unsup_BIC_1,82.4156305506217
10,unreg_linear_1,91.8294849023091
10,unreg_linear_2,91.8294849023091
10,L1reg_linear_117,91.8294849023091
12,baseline_0,91.8294849023091
12,unsup_BIC_1,82.4156305506217
12,unreg_linear_1,91.8294849023091
12,unreg_linear_2,91.8294849023091
12,L1reg_linear_117,91.8294849023091
14,baseline_0,91.8294849023091
14,unsup_BIC_1,82.4156305506217
14,unreg_linear_1,91.4742451154529
14,unreg_linear_2,92.5399644760213
14,L1reg_linear_117,97.158081705151
16,baseline_0,88.809946714032
16,unsup_BIC_1,82.4156305506217
16,unreg_linear_1,94.8490230905862
16,unreg_linear_2,96.4476021314387
16,L1reg_linear_117,96.9804618117229
18,baseline_0,88.809946714032
18,unsup_BIC_1,82.4156305506217
18,unreg_linear_1,94.8490230905862
18,unreg_linear_2,95.5595026642984
18,L1reg_linear_117,93.6056838365897
20,baseline_0,90.2309058614565
20,unsup_BIC_1,82.4156305506217
20,unreg_linear_1,95.0266429840142
20,unreg_linear_2,96.0923623445826
20,L1reg_linear_117,93.2504440497336
25,baseline_0,87.0337477797513
25,unsup_BIC_1,82.4156305506217
25,unreg_linear_1,95.2042628774423
25,unreg_linear_2,95.2042628774423
25,L1reg_linear_117,95.9147424511545
30,baseline_0,87.7442273534636
30,unsup_BIC_1,82.4156305506217
30,unreg_linear_1,95.9147424511545
30,unreg_linear_2,95.2042628774423
30,L1reg_linear_117,93.0728241563055
35,baseline_0,87.7442273534636
35,unsup_BIC_1,82.4156305506217
35,unreg_linear_1,95.3818827708703
35,unreg_linear_2,95.2042628774423
35,L1reg_linear_117,96.2699822380107
40,baseline_0,87.7442273534636
40,unsup_BIC_1,82.4156305506217
40,unreg_linear_1,95.7371225577265
40,unreg_linear_2,95.3818827708703
40,L1reg_linear_117,95.5595026642984
45,baseline_0,87.7442273534636
45,unsup_BIC_1,82.4156305506217
45,unreg_linear_1,95.9147424511545
45,unreg_linear_2,95.5595026642984
