train.size,model,accuracy.percent
2,baseline_0,91.7212626563431
2,unsup_BIC_1,92.078618225134
2,unreg_linear_1,91.9892793329363
2,unreg_linear_2,91.9892793329363
2,L1reg_linear_117,
4,baseline_0,89.9344848123883
4,unsup_BIC_1,92.078618225134
4,unreg_linear_1,91.9892793329363
4,unreg_linear_2,91.9892793329363
4,L1reg_linear_117,91.9892793329363
6,baseline_0,88.8921977367481
6,unsup_BIC_1,92.078618225134
6,unreg_linear_1,97.5580702799285
6,unreg_linear_2,97.170935080405
6,L1reg_linear_117,96.3668850506254
8,baseline_0,88.8921977367481
8,unsup_BIC_1,92.078618225134
8,unreg_linear_1,97.528290649196
8,unreg_linear_2,97.2007147111376
8,L1reg_linear_117,96.9029184038118
10,baseline_0,87.9690291840381
10,unsup_BIC_1,92.078618225134
10,unreg_linear_1,96.396664681358
10,unreg_linear_2,97.6474091721263
10,L1reg_linear_117,94.4907683144729
12,baseline_0,87.4032162001191
12,unsup_BIC_1,92.078618225134
12,unreg_linear_1,96.4562239428231
12,unreg_linear_2,97.5878499106611
12,L1reg_linear_117,93.6867182846933
14,baseline_0,87.4032162001191
14,unsup_BIC_1,92.078618225134
14,unreg_linear_1,96.396664681358
14,unreg_linear_2,97.6474091721263
14,L1reg_linear_117,93.7164979154259
16,baseline_0,87.4032162001191
16,unsup_BIC_1,92.078618225134
16,unreg_linear_1,96.2179868969625
16,unreg_linear_2,97.7665276950566
16,L1reg_linear_117,93.6271590232281
18,baseline_0,87.4032162001191
18,unsup_BIC_1,92.078618225134
18,unreg_linear_1,96.1584276354973
18,unreg_linear_2,97.8558665872543
18,L1reg_linear_117,93.8356164383562
20,baseline_0,87.4032162001191
20,unsup_BIC_1,92.078618225134
20,unreg_linear_1,96.0690887432996
20,unreg_linear_2,97.8558665872543
20,L1reg_linear_117,93.8951756998213
25,baseline_0,87.4032162001191
25,unsup_BIC_1,92.078618225134
25,unreg_linear_1,96.0690887432996
25,unreg_linear_2,97.8856462179869
25,L1reg_linear_117,95.1459201905896
30,baseline_0,87.4032162001191
30,unsup_BIC_1,92.078618225134
30,unreg_linear_1,96.0988683740322
30,unreg_linear_2,97.8856462179869
30,L1reg_linear_117,95.5032757593806
35,baseline_0,87.4032162001191
35,unsup_BIC_1,92.078618225134
35,unreg_linear_1,96.0988683740322
35,unreg_linear_2,97.8856462179869
35,L1reg_linear_117,94.699225729601
40,baseline_0,87.4032162001191
40,unsup_BIC_1,92.078618225134
40,unreg_linear_1,96.0988683740322
40,unreg_linear_2,97.8856462179869
40,L1reg_linear_117,94.7290053603335
45,baseline_0,87.1351995235259
45,unsup_BIC_1,92.078618225134
45,unreg_linear_1,96.0988683740322
45,unreg_linear_2,97.736748064324
45,L1reg_linear_117,94.699225729601
50,baseline_0,87.1351995235259
50,unsup_BIC_1,92.078618225134
50,unreg_linear_1,96.0988683740322
50,unreg_linear_2,97.736748064324
50,L1reg_linear_117,94.7587849910661
55,baseline_0,86.8671828469327
55,unsup_BIC_1,92.078618225134
55,unreg_linear_1,92.7039904705182
55,unreg_linear_2,97.4985110184634
55,L1reg_linear_117,95.2054794520548
60,baseline_0,86.8671828469327
60,unsup_BIC_1,92.078618225134
60,unreg_linear_1,93.2400238237046
60,unreg_linear_2,96.4562239428231
60,L1reg_linear_117,94.2823108993448
60,baseline_0,86.8671828469327
60,unsup_BIC_1,92.078618225134
60,unreg_linear_1,93.2400238237046
60,unreg_linear_2,96.4562239428231
60,L1reg_linear_117,94.2823108993448
