train.size,model,accuracy.percent
2,baseline_0,93.8818565400844
2,unsup_BIC_1,92.4352019288728
2,unreg_linear_1,93.2790837854129
2,unreg_linear_2,93.2790837854129
2,L1reg_linear_117,
4,baseline_0,93.9722724532851
4,unsup_BIC_1,92.4352019288728
4,unreg_linear_1,93.2790837854129
4,unreg_linear_2,93.2790837854129
4,L1reg_linear_117,93.2790837854129
6,baseline_0,91.1693791440627
6,unsup_BIC_1,92.4352019288728
6,unreg_linear_1,96.6847498493068
6,unreg_linear_2,95.5997588908981
6,L1reg_linear_117,92.49547920434
8,baseline_0,88.9993972272453
8,unsup_BIC_1,92.4352019288728
8,unreg_linear_1,96.0216998191682
8,unreg_linear_2,94.544906570223
8,L1reg_linear_117,97.6793248945148
10,baseline_0,88.1555153707052
10,unsup_BIC_1,92.4352019288728
10,unreg_linear_1,96.0216998191682
10,unreg_linear_2,94.4846292947559
10,L1reg_linear_117,96.0518384569018
12,baseline_0,87.9746835443038
12,unsup_BIC_1,92.4352019288728
12,unreg_linear_1,96.745027124774
12,unreg_linear_2,97.0162748643761
12,L1reg_linear_117,94.0325497287523
14,baseline_0,87.9746835443038
14,unsup_BIC_1,92.4352019288728
14,unreg_linear_1,96.745027124774
14,unreg_linear_2,94.122965641953
14,L1reg_linear_117,93.7311633514165
16,baseline_0,87.9746835443038
16,unsup_BIC_1,92.4352019288728
16,unreg_linear_1,96.8655816757083
16,unreg_linear_2,91.8324291742013
16,L1reg_linear_117,95.6901748040989
18,baseline_0,87.9746835443038
18,unsup_BIC_1,92.4352019288728
18,unreg_linear_1,94.2736588306209
18,unreg_linear_2,92.3749246534057
18,L1reg_linear_117,96.2326702833032
20,baseline_0,87.9746835443038
20,unsup_BIC_1,92.4352019288728
20,unreg_linear_1,93.7010247136829
20,unreg_linear_2,89.6021699819168
20,L1reg_linear_117,94.4544906570223
25,baseline_0,87.9746835443038
25,unsup_BIC_1,92.4352019288728
25,unreg_linear_1,95.328511151296
25,unreg_linear_2,92.7667269439421
25,L1reg_linear_117,96.0216998191682
30,baseline_0,87.7637130801688
30,unsup_BIC_1,92.4352019288728
30,unreg_linear_1,96.2326702833032
30,unreg_linear_2,97.8601567209162
30,L1reg_linear_117,95.6901748040989
35,baseline_0,87.6732971669681
35,unsup_BIC_1,92.4352019288728
35,unreg_linear_1,96.2025316455696
35,unreg_linear_2,97.8601567209162
35,L1reg_linear_117,95.750452079566
40,baseline_0,87.6732971669681
40,unsup_BIC_1,92.4352019288728
40,unreg_linear_1,96.2025316455696
40,unreg_linear_2,97.9807112718505
40,L1reg_linear_117,95.961422543701
45,baseline_0,87.1910789632309
45,unsup_BIC_1,92.4352019288728
45,unreg_linear_1,96.7148884870404
45,unreg_linear_2,96.3833634719711
45,L1reg_linear_117,94.5750452079566
50,baseline_0,87.2212176009644
50,unsup_BIC_1,92.4352019288728
50,unreg_linear_1,96.5943339361061
50,unreg_linear_2,96.5943339361061
50,L1reg_linear_117,93.3694996986136
55,baseline_0,87.1006630500301
55,unsup_BIC_1,92.4352019288728
55,unreg_linear_1,96.6847498493068
55,unreg_linear_2,95.9011452682339
55,L1reg_linear_117,95.1175406871609
60,baseline_0,87.1006630500301
60,unsup_BIC_1,92.4352019288728
60,unreg_linear_1,96.7148884870404
60,unreg_linear_2,95.9011452682339
60,L1reg_linear_117,94.755877034358
65,baseline_0,87.1006630500301
65,unsup_BIC_1,92.4352019288728
65,unreg_linear_1,96.6847498493068
65,unreg_linear_2,95.9011452682339
65,L1reg_linear_117,95.1175406871609
70,baseline_0,87.1006630500301
70,unsup_BIC_1,92.4352019288728
70,unreg_linear_1,96.745027124774
70,unreg_linear_2,95.8710066305003
70,L1reg_linear_117,95.0271247739602
75,baseline_0,87.040385774563
75,unsup_BIC_1,92.4352019288728
75,unreg_linear_1,96.7148884870404
75,unreg_linear_2,96.0518384569018
75,L1reg_linear_117,95.6901748040989
80,baseline_0,87.040385774563
80,unsup_BIC_1,92.4352019288728
80,unreg_linear_1,96.7148884870404
80,unreg_linear_2,96.0518384569018
80,L1reg_linear_117,95.4490657022303
85,baseline_0,87.040385774563
85,unsup_BIC_1,92.4352019288728
85,unreg_linear_1,96.745027124774
85,unreg_linear_2,96.0518384569018
85,L1reg_linear_117,95.6298975286317
90,baseline_0,86.8595539481615
90,unsup_BIC_1,92.4352019288728
90,unreg_linear_1,94.9969861362267
90,unreg_linear_2,95.8710066305003
90,L1reg_linear_117,95.4189270644967
95,baseline_0,86.8595539481615
95,unsup_BIC_1,92.4352019288728
95,unreg_linear_1,94.9969861362267
95,unreg_linear_2,95.8710066305003
95,L1reg_linear_117,96.8354430379747
100,baseline_0,86.8595539481615
100,unsup_BIC_1,92.4352019288728
100,unreg_linear_1,94.9969861362267
100,unreg_linear_2,95.8710066305003
100,L1reg_linear_117,96.1121157323689
100,baseline_0,86.8595539481615
100,unsup_BIC_1,92.4352019288728
100,unreg_linear_1,94.9969861362267
100,unreg_linear_2,95.8710066305003
100,L1reg_linear_117,96.1121157323689
