train.size,model,accuracy.percent
2,baseline_0,86.5384615384616
2,unsup_BIC_1,94.9038461538461
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,54.0384615384615
4,unsup_BIC_1,94.9038461538461
4,unreg_linear_1,66.25
4,unreg_linear_2,65.5769230769231
4,L1reg_linear_117,
6,baseline_0,97.0192307692308
6,unsup_BIC_1,94.9038461538461
6,unreg_linear_1,76.1538461538462
6,unreg_linear_2,85.7692307692308
6,L1reg_linear_117,84.5192307692308
8,baseline_0,97.0192307692308
8,unsup_BIC_1,94.9038461538461
8,unreg_linear_1,76.25
8,unreg_linear_2,85.6730769230769
8,L1reg_linear_117,85.1923076923077
10,baseline_0,97.0192307692308
10,unsup_BIC_1,94.9038461538461
10,unreg_linear_1,83.4615384615385
10,unreg_linear_2,76.3461538461538
10,L1reg_linear_117,93.9423076923077
12,baseline_0,97.0192307692308
12,unsup_BIC_1,94.9038461538461
12,unreg_linear_1,83.3653846153846
12,unreg_linear_2,76.4423076923077
12,L1reg_linear_117,94.0384615384615
14,baseline_0,97.0192307692308
14,unsup_BIC_1,94.9038461538461
14,unreg_linear_1,83.3653846153846
14,unreg_linear_2,76.4423076923077
14,L1reg_linear_117,93.3653846153846
16,baseline_0,97.0192307692308
16,unsup_BIC_1,94.9038461538461
16,unreg_linear_1,85.2884615384615
16,unreg_linear_2,81.4423076923077
16,L1reg_linear_117,93.5576923076923
18,baseline_0,97.0192307692308
18,unsup_BIC_1,94.9038461538461
18,unreg_linear_1,85.2884615384615
18,unreg_linear_2,81.4423076923077
18,L1reg_linear_117,95.3846153846154
20,baseline_0,97.0192307692308
20,unsup_BIC_1,94.9038461538461
20,unreg_linear_1,87.1153846153846
20,unreg_linear_2,86.8269230769231
20,L1reg_linear_117,95
25,baseline_0,97.0192307692308
25,unsup_BIC_1,94.9038461538461
25,unreg_linear_1,97.3076923076923
25,unreg_linear_2,95.8653846153846
25,L1reg_linear_117,93.75
30,baseline_0,96.7307692307692
30,unsup_BIC_1,94.9038461538461
30,unreg_linear_1,92.2115384615385
30,unreg_linear_2,94.5192307692308
30,L1reg_linear_117,90.3846153846154
35,baseline_0,96.7307692307692
35,unsup_BIC_1,94.9038461538461
35,unreg_linear_1,94.4230769230769
35,unreg_linear_2,94.5192307692308
35,L1reg_linear_117,94.8076923076923
40,baseline_0,96.7307692307692
40,unsup_BIC_1,94.9038461538461
40,unreg_linear_1,95.5769230769231
40,unreg_linear_2,95.5769230769231
40,L1reg_linear_117,95.6730769230769
45,baseline_0,96.7307692307692
45,unsup_BIC_1,94.9038461538461
45,unreg_linear_1,95.5769230769231
45,unreg_linear_2,95.5769230769231
45,L1reg_linear_117,95.0961538461539
50,baseline_0,96.7307692307692
50,unsup_BIC_1,94.9038461538461
50,unreg_linear_1,95.5769230769231
50,unreg_linear_2,97.3076923076923
50,L1reg_linear_117,97.4038461538461
55,baseline_0,96.9230769230769
55,unsup_BIC_1,94.9038461538461
55,unreg_linear_1,95.7692307692308
55,unreg_linear_2,97.5
55,L1reg_linear_117,95.8653846153846
60,baseline_0,96.9230769230769
60,unsup_BIC_1,94.9038461538461
60,unreg_linear_1,95.6730769230769
60,unreg_linear_2,97.5
60,L1reg_linear_117,95.8653846153846
65,baseline_0,96.9230769230769
65,unsup_BIC_1,94.9038461538461
65,unreg_linear_1,95.6730769230769
65,unreg_linear_2,97.5
65,L1reg_linear_117,96.4423076923077
70,baseline_0,96.9230769230769
70,unsup_BIC_1,94.9038461538461
