train.size,model,accuracy.percent
2,baseline_0,44.122965641953
2,unsup_BIC_1,92.2242314647378
2,unreg_linear_1,84.0566606389391
2,unreg_linear_2,77.1850512356842
2,L1reg_linear_117,
4,baseline_0,83.3031946955998
4,unsup_BIC_1,92.2242314647378
4,unreg_linear_1,84.2977697408077
4,unreg_linear_2,75.497287522604
4,L1reg_linear_117,63.8637733574443
6,baseline_0,92.9475587703436
6,unsup_BIC_1,92.2242314647378
6,unreg_linear_1,61.4526823387583
6,unreg_linear_2,78.6919831223629
6,L1reg_linear_117,91.289933694997
8,baseline_0,91.9831223628692
8,unsup_BIC_1,92.2242314647378
8,unreg_linear_1,61.4526823387583
8,unreg_linear_2,93.9421338155515
8,L1reg_linear_117,93.3694996986136
10,baseline_0,91.9831223628692
10,unsup_BIC_1,92.2242314647378
10,unreg_linear_1,61.4526823387583
10,unreg_linear_2,94.0626883664858
10,L1reg_linear_117,89.873417721519
12,baseline_0,90.084388185654
12,unsup_BIC_1,92.2242314647378
12,unreg_linear_1,61.4526823387583
12,unreg_linear_2,94.0928270042194
12,L1reg_linear_117,95.1476793248945
14,baseline_0,90.084388185654
14,unsup_BIC_1,92.2242314647378
14,unreg_linear_1,61.5732368896926
14,unreg_linear_2,93.911995177818
14,L1reg_linear_117,94.1832429174201
16,baseline_0,89.2706449668475
16,unsup_BIC_1,92.2242314647378
16,unreg_linear_1,61.4526823387583
16,unreg_linear_2,93.911995177818
16,L1reg_linear_117,94.2435201928873
18,baseline_0,89.2706449668475
18,unsup_BIC_1,92.2242314647378
18,unreg_linear_1,61.4828209764919
18,unreg_linear_2,93.911995177818
18,L1reg_linear_117,95.961422543701
20,baseline_0,89.2706449668475
20,unsup_BIC_1,92.2242314647378
20,unreg_linear_1,61.5129596142254
20,unreg_linear_2,91.5611814345992
20,L1reg_linear_117,95.9011452682339
25,baseline_0,88.7884267631103
25,unsup_BIC_1,92.2242314647378
25,unreg_linear_1,97.377938517179
25,unreg_linear_2,94.3037974683544
25,L1reg_linear_117,96.0518384569018
30,baseline_0,88.667872212176
30,unsup_BIC_1,92.2242314647378
30,unreg_linear_1,96.9861362266426
30,unreg_linear_2,94.6955997588909
30,L1reg_linear_117,92.8270042194093
35,baseline_0,88.667872212176
35,unsup_BIC_1,92.2242314647378
35,unreg_linear_1,97.0162748643761
35,unreg_linear_2,94.6654611211573
35,L1reg_linear_117,94.3942133815552
40,baseline_0,89.4213381555154
40,unsup_BIC_1,92.2242314647378
40,unreg_linear_1,97.0162748643761
40,unreg_linear_2,94.4846292947559
40,L1reg_linear_117,89.1199517781796
45,baseline_0,89.4213381555154
45,unsup_BIC_1,92.2242314647378
45,unreg_linear_1,95.539481615431
45,unreg_linear_2,95.0271247739602
45,L1reg_linear_117,88.6377335744424
50,baseline_0,89.4213381555154
50,unsup_BIC_1,92.2242314647378
50,unreg_linear_1,95.539481615431
50,unreg_linear_2,95.2079566003617
50,L1reg_linear_117,88.7281494876432
55,baseline_0,89.4213381555154
55,unsup_BIC_1,92.2242314647378
55,unreg_linear_1,95.539481615431
55,unreg_linear_2,95.2079566003617
55,L1reg_linear_117,91.7721518987342
60,baseline_0,89.2103676913804
60,unsup_BIC_1,92.2242314647378
60,unreg_linear_1,95.539481615431
60,unreg_linear_2,95.2079566003617
60,L1reg_linear_117,90.5967450271248
65,baseline_0,89.2103676913804
65,unsup_BIC_1,92.2242314647378
65,unreg_linear_1,95.539481615431
65,unreg_linear_2,95.2079566003617
65,L1reg_linear_117,90.9584086799277
70,baseline_0,89.2103676913804
70,unsup_BIC_1,92.2242314647378
70,unreg_linear_1,95.539481615431
70,unreg_linear_2,95.2079566003617
70,L1reg_linear_117,90.5967450271248
75,baseline_0,89.2405063291139
75,unsup_BIC_1,92.2242314647378
75,unreg_linear_1,95.539481615431
75,unreg_linear_2,95.2380952380952
75,L1reg_linear_117,91.6515973477999
80,baseline_0,88.6075949367089
80,unsup_BIC_1,92.2242314647378
80,unreg_linear_1,95.5093429776974
80,unreg_linear_2,95.2983725135624
80,L1reg_linear_117,92.8571428571429
85,baseline_0,88.6075949367089
85,unsup_BIC_1,92.2242314647378
85,unreg_linear_1,95.6298975286317
85,unreg_linear_2,94.9969861362267
85,L1reg_linear_117,90.1748040988547
90,baseline_0,88.5774562989753
90,unsup_BIC_1,92.2242314647378
90,unreg_linear_1,95.6298975286317
90,unreg_linear_2,95.0572634116938
90,L1reg_linear_117,94.9065702230259
95,baseline_0,88.5774562989753
95,unsup_BIC_1,92.2242314647378
95,unreg_linear_1,95.6298975286317
95,unreg_linear_2,95.1778179626281
95,L1reg_linear_117,94.9065702230259
100,baseline_0,88.5774562989753
100,unsup_BIC_1,92.2242314647378
100,unreg_linear_1,95.6298975286317
100,unreg_linear_2,95.1778179626281
100,L1reg_linear_117,94.2133815551537
100,baseline_0,88.5774562989753
100,unsup_BIC_1,92.2242314647378
100,unreg_linear_1,95.6298975286317
100,unreg_linear_2,95.1778179626281
100,L1reg_linear_117,94.2133815551537
