train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,90.0297619047619,0.867188161375661,92.5816023738872
8,89.8313492063492,0.861270502645503,92.3837784371909
10,79.7371031746032,0.798234457671958,87.7349159248269
12,79.389880952381,0.794650793650794,87.4381800197824
14,78.4226190476191,0.822483465608466,88.0316518298714
16,78.9186507936508,0.822514880952381,88.1305637982196
18,79.2410714285714,0.804020502645503,88.3283877349159
20,76.8601190476191,0.803617394179894,88.0316518298714
25,73.859126984127,0.815197751322751,87.8338278931751
30,74.3055555555556,0.823142195767196,88.3283877349159
35,74.578373015873,0.804305555555556,88.1305637982196
40,75.4464285714286,0.818255291005291,88.0316518298714
45,75.1488095238095,0.826467261904762,88.4272997032641
50,74.9503968253968,0.82662003968254,88.3283877349159
55,76.264880952381,0.824121362433863,88.4272997032641
60,75.2232142857143,0.830633597883598,88.2294757665678
65,80.3571428571429,0.860684523809524,89.3175074183976
70,92.5099206349206,0.878782738095238,90.8011869436202
75,80.6051587301587,0.841488425925926,89.6142433234421
80,80.109126984127,0.855549272486772,88.2294757665678
85,89.9305555555556,0.885059523809524,90.5044510385757
90,82.4900793650794,0.842816798941799,89.8120672601385
95,83.1845238095238,0.845534391534392,90.2077151335312
100,82.7628968253968,0.844251984126984,89.9109792284867
200,88.9632936507937,0.88547619047619,91.1968348170129
300,90.2529761904762,0.887247023809524,91.88921859545
400,89.4593253968254,0.88279332010582,91.5924826904056
500,89.3849206349206,0.88335085978836,91.4935707220574
600,89.1617063492064,0.881908068783069,91.0979228486647
700,87.2767857142857,0.884259259259259,90.108803165183
800,88.0952380952381,0.883591600529101,90.6033630069238
900,88.7400793650794,0.883947420634921,90.6033630069238
997,88.764880952381,0.8840958994709,91.4935707220574
