train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,96,
4,92.7083333333333,0.743178170144462,96,92.7083333333333
6,81.25,0.979133226324238,96,81.25
8,91.6666666666667,0.971107544141252,96,91.6666666666667
10,62.5,0.971107544141252,96,62.5
12,94.7916666666667,0.975922953451043,96,94.7916666666667
14,96.875,0.972712680577849,96,96.875
16,96.875,0.98876404494382,96,96.875
18,96.875,0.98876404494382,96,96.875
20,96.875,0.98876404494382,96,96.875
25,97.9166666666667,0.98876404494382,96,97.9166666666667
30,95.8333333333333,0.982343499197432,96,95.8333333333333
35,94.7916666666667,0.980738362760835,96,94.7916666666667
40,94.7916666666667,0.991974317817014,96,94.7916666666667
45,93.75,0.991974317817014,96,93.75
50,93.75,0.991974317817014,96,93.75
55,93.75,0.991974317817014,96,93.75
60,93.75,0.983948635634029,96,93.75
65,94.7916666666667,0.987158908507223,96,94.7916666666667
70,93.75,0.983948635634029,96,93.75
75,93.75,0.98876404494382,96,93.75
80,95.8333333333333,0.990369181380417,96,95.8333333333333
85,94.7916666666667,0.979133226324238,96,94.7916666666667
90,95.8333333333333,0.982343499197432,96,95.8333333333333
95,95.8333333333333,0.982343499197432,96,95.8333333333333
100,94.7916666666667,0.980738362760835,96,94.7916666666667
