train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,,,
10,93.7593984962406,0.981584606361885,93.6842105263158
12,92.9323308270677,0.98210405786578,92.8070175438596
14,93.984962406015,0.982743597620577,93.6842105263158
16,93.984962406015,0.982743597620577,93.6842105263158
18,94.7368421052632,0.981174072108806,94.5614035087719
20,94.7368421052632,0.981285782109643,94.5614035087719
25,94.7368421052632,0.981322087859916,94.5614035087719
30,93.609022556391,0.980375345602815,93.421052631579
35,94.2857142857143,0.980735610355517,93.9473684210526
40,94.0601503759399,0.98024129360181,93.6842105263158
45,94.5864661654135,0.980439578853297,94.2982456140351
50,94.812030075188,0.97855726533918,94.3859649122807
55,94.812030075188,0.978484653838635,94.3859649122807
60,95.187969924812,0.982059373865445,94.7368421052632
65,94.7368421052632,0.979900578099254,94.2982456140351
70,94.7368421052632,0.979908956349317,94.2982456140351
75,94.5112781954887,0.982106850615801,94.2105263157895
80,94.5112781954887,0.98210126511576,94.2105263157895
85,93.4586466165414,0.980956237607172,93.3333333333333
90,93.3834586466165,0.980942273857067,93.2456140350877
95,93.3834586466165,0.980880833356606,93.2456140350877
100,93.5338345864662,0.982858100371436,93.5087719298246
200,94.812030075188,0.983235121624263,94.4736842105263
300,95.0375939849624,0.983310525874829,94.6491228070175
400,94.7368421052632,0.983237914374284,94.2982456140351
500,94.9624060150376,0.983193230373949,94.4736842105263
600,94.5112781954887,0.983159717373698,94.1228070175439
700,94.7368421052632,0.983126204373447,94.2982456140351
800,94.812030075188,0.983168095623761,94.3859649122807
900,94.7368421052632,0.983151339123635,94.2982456140351
1000,94.5112781954887,0.983128997123467,94.2105263157895
2590,95.2631578947368,0.983042421872818,94.9122807017544
