train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,25,0.581818181818182,11.1111111111111
10,91.6666666666667,0.927272727272727,88.8888888888889
12,66.6666666666667,0.890909090909091,55.5555555555556
14,83.3333333333333,0.890909090909091,77.7777777777778
16,75,0.945454545454546,66.6666666666667
18,50,0.654545454545455,33.3333333333333
20,83.3333333333333,0.890909090909091,77.7777777777778
25,,,
30,83.3333333333333,0.890909090909091,77.7777777777778
35,33.3333333333333,0.672727272727273,22.2222222222222
40,66.6666666666667,0.890909090909091,55.5555555555556
45,33.3333333333333,0.636363636363636,22.2222222222222
50,41.6666666666667,0.709090909090909,33.3333333333333
55,50,0.727272727272727,44.4444444444444
60,58.3333333333333,0.745454545454546,55.5555555555556
65,66.6666666666667,1,55.5555555555556
70,66.6666666666667,1,55.5555555555556
75,75,0.890909090909091,66.6666666666667
80,33.3333333333333,0.890909090909091,22.2222222222222
85,66.6666666666667,0.909090909090909,55.5555555555556
90,66.6666666666667,0.890909090909091,55.5555555555556
95,75,0.890909090909091,66.6666666666667
100,75,0.890909090909091,66.6666666666667
200,33.3333333333333,0.872727272727273,22.2222222222222
300,75,0.945454545454546,66.6666666666667
400,83.3333333333333,0.945454545454546,77.7777777777778
500,66.6666666666667,0.836363636363636,55.5555555555556
600,75,0.909090909090909,66.6666666666667
700,66.6666666666667,1,55.5555555555556
800,66.6666666666667,0.981818181818182,55.5555555555556
900,83.3333333333333,0.945454545454546,77.7777777777778
1000,66.6666666666667,0.981818181818182,55.5555555555556
3721,83.3333333333333,1,77.7777777777778
