train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,93.1458699472759,0.942721330956625,93.1458699472759
10,93.6731107205624,0.989661319073084,93.6731107205624
12,96.4850615114236,0.991285403050109,96.4850615114236
14,94.7275922671353,0.990631808278867,94.7275922671353
16,92.4428822495606,0.984016636957813,92.4428822495606
18,95.4305799648506,0.991622103386809,95.4305799648506
20,94.2003514938489,0.980808080808081,94.2003514938489
25,94.9033391915641,0.989027530204001,94.9033391915642
30,94.2003514938489,0.99502871855813,94.2003514938489
35,96.3093145869947,0.993285799168152,96.3093145869947
40,94.9033391915641,0.994791047732224,94.9033391915642
45,94.5518453427065,0.994097841156665,94.5518453427065
50,95.6063268892794,0.995088136264607,95.6063268892794
55,95.9578207381371,0.995167359873242,95.9578207381371
60,96.4850615114236,0.995405030699148,96.4850615114236
65,96.4850615114236,0.995306001188354,96.4850615114236
70,96.1335676625659,0.994513765102,96.1335676625659
75,96.6608084358524,0.995662507427213,96.6608084358524
80,96.6608084358524,0.995484254307784,96.6608084358524
85,97.01230228471,0.996038819568231,97.01230228471
90,97.1880492091388,0.995979401861755,97.1880492091388
95,97.1880492091388,0.996019013666072,97.1880492091388
100,97.01230228471,0.995008912655971,97.01230228471
200,97.1880492091388,0.995682313329372,97.1880492091388
300,97.8910369068541,0.99520697167756,97.7152899824253
400,97.3637961335677,0.99469201822143,97.3637961335677
500,97.01230228471,0.993602693602694,97.01230228471
600,96.8365553602812,0.994038423450188,96.8365553602812
700,97.1880492091388,0.995385224796989,97.01230228471
800,97.7152899824253,0.994929689047336,97.5395430579965
900,98.066783831283,0.995286195286195,97.8910369068542
1000,98.2425307557118,0.995622895622896,98.066783831283
2849,98.066783831283,0.996395325807091,98.066783831283
