train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
4,78.9473684210526,0.646984314636154,570,78.9473684210526
5,92.4561403508772,0.958686060503705,570,92.4561403508772
6,86.140350877193,0.883911418860436,570,86.140350877193
7,90,0.908526673562879,570,90
8,90.5263157894737,0.981929109755325,570,90.5263157894737
9,88.7719298245614,0.958327176001182,570,88.7719298245614
10,91.5789473684211,0.954442779032701,570,91.5789473684211
11,91.9298245614035,0.978952479469695,570,91.9298245614035
12,87.3684210526316,0.953788342586924,570,87.3684210526316
13,88.2456140350877,0.961704912495514,570,88.2456140350877
14,87.3684210526316,0.966391521881399,570,87.3684210526316
15,87.5438596491228,0.946906204479723,570,87.5438596491228
16,88.421052631579,0.941712934619688,570,88.421052631579
17,91.9298245614035,0.979311363972218,570,91.9298245614035
18,85.9649122807018,0.967974835863117,570,85.9649122807018
19,86.3157894736842,0.969769258375731,570,86.3157894736842
20,90.7017543859649,0.980979121366294,570,90.7017543859649
21,91.5789473684211,0.981021343072474,570,91.5789473684211
22,91.5789473684211,0.980662458569951,570,91.5789473684211
23,92.1052631578947,0.981443560134265,570,92.1052631578947
24,90.3508771929824,0.970571470793135,570,90.3508771929825
25,91.7543859649123,0.981148008191011,570,91.7543859649123
26,91.0526315789474,0.980746901982309,570,91.0526315789474
27,91.0526315789474,0.980831345394667,570,91.0526315789474
28,90.8771929824561,0.985517954780553,570,90.8771929824561
29,92.280701754386,0.981865777196056,570,92.280701754386
30,89.4736842105263,0.981359116721907,570,89.4736842105263
31,91.2280701754386,0.974371424349258,570,91.2280701754386
32,91.7543859649123,0.970487027380776,570,91.7543859649123
33,90.8771929824561,0.973315881694779,570,90.8771929824561
34,90,0.973949207287466,570,90
35,91.5789473684211,0.973885874728198,570,91.5789473684211
36,92.8070175438596,0.981422449281175,570,92.8070175438596
37,92.6315789473684,0.9821824399924,570,92.6315789473684
38,95.2631578947368,0.979353585678397,570,95.2631578947368
39,94.7368421052632,0.980451350039055,570,94.7368421052632
40,95.6140350877193,0.980514682598324,570,95.6140350877193
41,96.6666666666667,0.982097996580042,570,96.6666666666667
42,97.0175438596491,0.984040195064282,570,97.0175438596491
43,97.0175438596491,0.984061305917372,570,97.0175438596491
44,97.0175438596491,0.984019084211193,570,97.0175438596491
45,97.0175438596491,0.984061305917372,570,97.0175438596491
46,97.0175438596491,0.984040195064282,570,97.0175438596491
47,97.0175438596491,0.984040195064282,570,97.0175438596491
48,97.0175438596491,0.984040195064282,570,97.0175438596491
49,97.0175438596491,0.984040195064282,570,97.0175438596491
50,97.0175438596491,0.984040195064282,570,97.0175438596491
51,97.0175438596491,0.983997973358103,570,97.0175438596491
52,97.0175438596491,0.984019084211193,570,97.0175438596491
53,97.0175438596491,0.984019084211193,570,97.0175438596491
54,97.0175438596491,0.983997973358103,570,97.0175438596491
55,97.0175438596491,0.984040195064282,570,97.0175438596491
56,97.0175438596491,0.984040195064282,570,97.0175438596491
57,97.0175438596491,0.984040195064282,570,97.0175438596491
58,94.9122807017544,0.985539065633642,570,94.9122807017544
59,95.0877192982456,0.985602398192911,570,95.0877192982456
60,93.5087719298246,0.96090270007811,570,93.5087719298246
