train.size,model,accuracy.percent
2,baseline_0,89.2982456140351
2,unsup_BIC_1,91.0526315789474
2,unreg_linear_1,92.4561403508772
2,unreg_linear_2,92.4561403508772
2,L1reg_linear_117,
4,baseline_0,85.6140350877193
4,unsup_BIC_1,91.0526315789474
4,unreg_linear_1,89.1228070175439
4,unreg_linear_2,86.4912280701755
4,L1reg_linear_117,83.1578947368421
6,baseline_0,93.5087719298246
6,unsup_BIC_1,91.0526315789474
6,unreg_linear_1,90.8771929824561
6,unreg_linear_2,93.3333333333333
6,L1reg_linear_117,94.9122807017544
8,baseline_0,91.2280701754386
8,unsup_BIC_1,91.0526315789474
8,unreg_linear_1,90.7017543859649
8,unreg_linear_2,93.859649122807
8,L1reg_linear_117,92.280701754386
10,baseline_0,92.280701754386
10,unsup_BIC_1,91.0526315789474
10,unreg_linear_1,91.2280701754386
10,unreg_linear_2,94.3859649122807
10,L1reg_linear_117,92.4561403508772
12,baseline_0,92.280701754386
12,unsup_BIC_1,91.0526315789474
12,unreg_linear_1,90.7017543859649
12,unreg_linear_2,94.5614035087719
12,L1reg_linear_117,91.5789473684211
14,baseline_0,92.280701754386
14,unsup_BIC_1,91.0526315789474
14,unreg_linear_1,91.0526315789474
14,unreg_linear_2,90.8771929824561
14,L1reg_linear_117,97.1929824561404
16,baseline_0,92.280701754386
16,unsup_BIC_1,91.0526315789474
16,unreg_linear_1,91.0526315789474
16,unreg_linear_2,90.8771929824561
16,L1reg_linear_117,95.4385964912281
18,baseline_0,92.280701754386
18,unsup_BIC_1,91.0526315789474
18,unreg_linear_1,91.0526315789474
18,unreg_linear_2,90.7017543859649
18,L1reg_linear_117,97.0175438596491
20,baseline_0,92.280701754386
20,unsup_BIC_1,91.0526315789474
20,unreg_linear_1,91.0526315789474
20,unreg_linear_2,90.8771929824561
20,L1reg_linear_117,96.140350877193
25,baseline_0,92.280701754386
25,unsup_BIC_1,91.0526315789474
25,unreg_linear_1,97.0175438596491
25,unreg_linear_2,97.8947368421053
25,L1reg_linear_117,97.5438596491228
30,baseline_0,92.280701754386
30,unsup_BIC_1,91.0526315789474
30,unreg_linear_1,97.0175438596491
30,unreg_linear_2,98.0701754385965
30,L1reg_linear_117,96.8421052631579
35,baseline_0,92.280701754386
35,unsup_BIC_1,91.0526315789474
35,unreg_linear_1,96.4912280701754
35,unreg_linear_2,98.0701754385965
35,L1reg_linear_117,97.1929824561404
40,baseline_0,92.280701754386
40,unsup_BIC_1,91.0526315789474
40,unreg_linear_1,96.3157894736842
40,unreg_linear_2,98.0701754385965
40,L1reg_linear_117,95.4385964912281
45,baseline_0,92.6315789473684
45,unsup_BIC_1,91.0526315789474
45,unreg_linear_1,96.3157894736842
45,unreg_linear_2,97.8947368421053
45,L1reg_linear_117,97.0175438596491
50,baseline_0,92.6315789473684
50,unsup_BIC_1,91.0526315789474
50,unreg_linear_1,96.3157894736842
50,unreg_linear_2,97.8947368421053
50,L1reg_linear_117,97.1929824561404
55,baseline_0,92.6315789473684
55,unsup_BIC_1,91.0526315789474
55,unreg_linear_1,96.3157894736842
55,unreg_linear_2,97.719298245614
55,L1reg_linear_117,96.6666666666667
60,baseline_0,92.6315789473684
60,unsup_BIC_1,91.0526315789474
60,unreg_linear_1,96.4912280701754
60,unreg_linear_2,98.2456140350877
60,L1reg_linear_117,97.5438596491228
65,baseline_0,93.5087719298246
65,unsup_BIC_1,91.0526315789474
65,unreg_linear_1,97.3684210526316
65,unreg_linear_2,98.2456140350877
65,L1reg_linear_117,97.719298245614
70,baseline_0,93.5087719298246
70,unsup_BIC_1,91.0526315789474
70,unreg_linear_1,97.5438596491228
70,unreg_linear_2,98.2456140350877
70,L1reg_linear_117,97.719298245614
75,baseline_0,93.5087719298246
75,unsup_BIC_1,91.0526315789474
75,unreg_linear_1,97.3684210526316
75,unreg_linear_2,98.2456140350877
75,L1reg_linear_117,97.8947368421053
80,baseline_0,93.5087719298246
80,unsup_BIC_1,91.0526315789474
80,unreg_linear_1,97.3684210526316
80,unreg_linear_2,98.2456140350877
80,L1reg_linear_117,97.8947368421053
85,baseline_0,93.5087719298246
85,unsup_BIC_1,91.0526315789474
85,unreg_linear_1,97.3684210526316
85,unreg_linear_2,98.0701754385965
85,L1reg_linear_117,97.5438596491228
90,baseline_0,93.5087719298246
90,unsup_BIC_1,91.0526315789474
90,unreg_linear_1,97.1929824561404
90,unreg_linear_2,97.8947368421053
90,L1reg_linear_117,98.2456140350877
95,baseline_0,93.5087719298246
95,unsup_BIC_1,91.0526315789474
95,unreg_linear_1,97.3684210526316
95,unreg_linear_2,97.8947368421053
95,L1reg_linear_117,98.2456140350877
100,baseline_0,93.859649122807
100,unsup_BIC_1,91.0526315789474
100,unreg_linear_1,97.1929824561404
100,unreg_linear_2,97.8947368421053
100,L1reg_linear_117,98.0701754385965
200,baseline_0,93.859649122807
200,unsup_BIC_1,91.0526315789474
200,unreg_linear_1,97.5438596491228
200,unreg_linear_2,97.8947368421053
200,L1reg_linear_117,97.719298245614
300,baseline_0,93.5087719298246
300,unsup_BIC_1,91.0526315789474
300,unreg_linear_1,97.5438596491228
300,unreg_linear_2,98.0701754385965
300,L1reg_linear_117,98.0701754385965
400,baseline_0,93.6842105263158
400,unsup_BIC_1,91.0526315789474
400,unreg_linear_1,97.5438596491228
400,unreg_linear_2,98.0701754385965
400,L1reg_linear_117,97.8947368421053
500,baseline_0,93.5087719298246
500,unsup_BIC_1,91.0526315789474
500,unreg_linear_1,97.1929824561404
500,unreg_linear_2,98.2456140350877
500,L1reg_linear_117,98.5964912280702
600,baseline_0,93.5087719298246
600,unsup_BIC_1,91.0526315789474
600,unreg_linear_1,97.1929824561404
600,unreg_linear_2,98.2456140350877
600,L1reg_linear_117,98.2456140350877
700,baseline_0,93.5087719298246
700,unsup_BIC_1,91.0526315789474
700,unreg_linear_1,97.1929824561404
700,unreg_linear_2,98.2456140350877
700,L1reg_linear_117,98.5964912280702
800,baseline_0,93.5087719298246
800,unsup_BIC_1,91.0526315789474
800,unreg_linear_1,97.3684210526316
800,unreg_linear_2,98.0701754385965
800,L1reg_linear_117,98.5964912280702
900,baseline_0,93.5087719298246
900,unsup_BIC_1,91.0526315789474
900,unreg_linear_1,97.3684210526316
900,unreg_linear_2,98.0701754385965
