train.size,percent.correct.labels,auc,percent.correct.intervals
2,30.1994301994302,0.6953589391861,1.85185185185185
4,77.4928774928775,0.861277382882321,48.1481481481482
6,66.951566951567,0.755403832564326,14.8148148148148
8,49.8575498575499,0.694402876501642,1.85185185185185
10,53.8461538461539,0.703589391860997,1.85185185185185
12,68.6609686609687,0.844546285904311,16.6666666666667
14,75.4985754985755,0.873145030552438,33.3333333333333
16,74.6438746438746,0.874142661179698,31.4814814814815
18,74.3589743589744,0.8741634451511,24.0740740740741
20,74.6438746438746,0.874308932950908,27.7777777777778
25,77.7777777777778,0.869902731013842,42.5925925925926
30,73.5042735042735,0.874849316207341,22.2222222222222
35,72.6495726495727,0.873269734380845,18.5185185185185
40,72.0797720797721,0.871897992268363,20.3703703703704
45,70.940170940171,0.868510204929958,20.3703703703704
50,70.940170940171,0.867574926216902,20.3703703703704
55,72.0797720797721,0.872417591553394,20.3703703703704
60,71.2250712250712,0.86871804464397,20.3703703703704
65,70.940170940171,0.867824333873717,18.5185185185185
70,71.5099715099715,0.865434177162572,18.5185185185185
75,71.5099715099715,0.867865901816519,18.5185185185185
80,71.5099715099715,0.868115309473334,18.5185185185185
85,71.5099715099715,0.867263166645883,18.5185185185185
90,71.5099715099715,0.867283950617284,18.5185185185185
95,70.940170940171,0.869487051585817,18.5185185185185
100,71.5099715099715,0.868863532443779,16.6666666666667
200,71.7948717948718,0.872895622895623,18.5185185185185
216,71.5099715099715,0.871607016668745,18.5185185185185
