train.size,model,accuracy.percent
2,baseline_0,75.4385964912281
2,unsup_BIC_1,94.2105263157895
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,75.4385964912281
4,unsup_BIC_1,94.2105263157895
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,92.9824561403509
6,unsup_BIC_1,94.2105263157895
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,92.9824561403509
8,unsup_BIC_1,94.2105263157895
8,unreg_linear_1,
8,unreg_linear_2,
8,L1reg_linear_117,
10,baseline_0,92.9824561403509
10,unsup_BIC_1,94.2105263157895
10,unreg_linear_1,
10,unreg_linear_2,
10,L1reg_linear_117,
12,baseline_0,92.9824561403509
12,unsup_BIC_1,94.2105263157895
12,unreg_linear_1,
12,unreg_linear_2,
12,L1reg_linear_117,
14,baseline_0,92.9824561403509
14,unsup_BIC_1,94.2105263157895
14,unreg_linear_1,
14,unreg_linear_2,
14,L1reg_linear_117,
16,baseline_0,92.9824561403509
16,unsup_BIC_1,94.2105263157895
16,unreg_linear_1,
16,unreg_linear_2,
16,L1reg_linear_117,
18,baseline_0,92.9824561403509
18,unsup_BIC_1,94.2105263157895
18,unreg_linear_1,
18,unreg_linear_2,
18,L1reg_linear_117,
20,baseline_0,90.5263157894737
20,unsup_BIC_1,94.2105263157895
20,unreg_linear_1,
20,unreg_linear_2,
20,L1reg_linear_117,
25,baseline_0,90.5263157894737
25,unsup_BIC_1,94.2105263157895
25,unreg_linear_1,
25,unreg_linear_2,
25,L1reg_linear_117,
30,baseline_0,93.6842105263158
30,unsup_BIC_1,94.2105263157895
30,unreg_linear_1,98.2456140350877
30,unreg_linear_2,98.2456140350877
30,L1reg_linear_117,
35,baseline_0,93.6842105263158
35,unsup_BIC_1,94.2105263157895
35,unreg_linear_1,98.2456140350877
35,unreg_linear_2,95.7894736842105
35,L1reg_linear_117,
40,baseline_0,95.4385964912281
40,unsup_BIC_1,94.2105263157895
40,unreg_linear_1,96.6666666666667
40,unreg_linear_2,96.4912280701754
40,L1reg_linear_117,96.8421052631579
45,baseline_0,95.4385964912281
45,unsup_BIC_1,94.2105263157895
45,unreg_linear_1,96.6666666666667
45,unreg_linear_2,96.4912280701754
45,L1reg_linear_117,97.1929824561404
50,baseline_0,95.0877192982456
50,unsup_BIC_1,94.2105263157895
50,unreg_linear_1,95.9649122807018
50,unreg_linear_2,96.140350877193
50,L1reg_linear_117,97.3684210526316
55,baseline_0,95.0877192982456
55,unsup_BIC_1,94.2105263157895
55,unreg_linear_1,97.0175438596491
55,unreg_linear_2,96.6666666666667
55,L1reg_linear_117,96.8421052631579
60,baseline_0,95.0877192982456
60,unsup_BIC_1,94.2105263157895
60,unreg_linear_1,97.0175438596491
60,unreg_linear_2,96.6666666666667
60,L1reg_linear_117,97.0175438596491
65,baseline_0,95.0877192982456
65,unsup_BIC_1,94.2105263157895
65,unreg_linear_1,97.0175438596491
65,unreg_linear_2,96.6666666666667
65,L1reg_linear_117,97.0175438596491
70,baseline_0,95.0877192982456
70,unsup_BIC_1,94.2105263157895
70,unreg_linear_1,97.3684210526316
70,unreg_linear_2,96.6666666666667
70,L1reg_linear_117,96.8421052631579
75,baseline_0,95.0877192982456
75,unsup_BIC_1,94.2105263157895
75,unreg_linear_1,97.3684210526316
75,unreg_linear_2,96.6666666666667
75,L1reg_linear_117,96.8421052631579
80,baseline_0,94.0350877192983
80,unsup_BIC_1,94.2105263157895
80,unreg_linear_1,97.1929824561404
80,unreg_linear_2,97.5438596491228
80,L1reg_linear_117,97.719298245614
85,baseline_0,94.0350877192983
85,unsup_BIC_1,94.2105263157895
85,unreg_linear_1,97.0175438596491
85,unreg_linear_2,97.3684210526316
85,L1reg_linear_117,96.8421052631579
90,baseline_0,94.0350877192983
90,unsup_BIC_1,94.2105263157895
90,unreg_linear_1,97.1929824561404
90,unreg_linear_2,96.6666666666667
90,L1reg_linear_117,97.3684210526316
95,baseline_0,94.0350877192983
95,unsup_BIC_1,94.2105263157895
95,unreg_linear_1,97.3684210526316
95,unreg_linear_2,97.1929824561404
95,L1reg_linear_117,97.0175438596491
100,baseline_0,94.0350877192983
100,unsup_BIC_1,94.2105263157895
100,unreg_linear_1,97.5438596491228
100,unreg_linear_2,97.1929824561404
100,L1reg_linear_117,96.8421052631579
200,baseline_0,94.9122807017544
200,unsup_BIC_1,94.2105263157895
200,unreg_linear_1,97.8947368421053
200,unreg_linear_2,97.8947368421053
200,L1reg_linear_117,96.8421052631579
300,baseline_0,95.0877192982456
300,unsup_BIC_1,94.2105263157895
300,unreg_linear_1,97.5438596491228
300,unreg_linear_2,97.719298245614
300,L1reg_linear_117,98.0701754385965
400,baseline_0,94.9122807017544
400,unsup_BIC_1,94.2105263157895
400,unreg_linear_1,98.0701754385965
400,unreg_linear_2,97.719298245614
400,L1reg_linear_117,97.8947368421053
500,baseline_0,94.7368421052632
500,unsup_BIC_1,94.2105263157895
500,unreg_linear_1,97.719298245614
500,unreg_linear_2,98.0701754385965
500,L1reg_linear_117,97.8947368421053
600,baseline_0,94.7368421052632
600,unsup_BIC_1,94.2105263157895
600,unreg_linear_1,97.5438596491228
600,unreg_linear_2,97.719298245614
600,L1reg_linear_117,98.2456140350877
700,baseline_0,95.0877192982456
700,unsup_BIC_1,94.2105263157895
700,unreg_linear_1,97.5438596491228
700,unreg_linear_2,97.8947368421053
700,L1reg_linear_117,98.421052631579
800,baseline_0,95.0877192982456
800,unsup_BIC_1,94.2105263157895
800,unreg_linear_1,97.5438596491228
800,unreg_linear_2,97.8947368421053
800,L1reg_linear_117,98.5964912280702
900,baseline_0,95.0877192982456
900,unsup_BIC_1,94.2105263157895
900,unreg_linear_1,97.719298245614
900,unreg_linear_2,97.8947368421053
900,L1reg_linear_117,98.421052631579
1000,baseline_0,95.0877192982456
1000,unsup_BIC_1,94.2105263157895
1000,unreg_linear_1,97.8947368421053
1000,unreg_linear_2,97.719298245614
1000,L1reg_linear_117,98.421052631579
2848,baseline_0,94.7368421052632
2848,unsup_BIC_1,94.2105263157895
2848,unreg_linear_1,98.0701754385965
2848,unreg_linear_2,97.8947368421053
2848,L1reg_linear_117,98.421052631579
