train.size,percent.correct.labels,auc,percent.correct.intervals
2,93.6532507739938,0.973900148294612,93.3110367892977
4,93.343653250774,0.970044488383589,92.9765886287625
6,77.2445820433437,0.868545065084857,75.9197324414716
8,77.3993808049536,0.869204152249135,76.2541806020067
10,77.8637770897833,0.845394628439611,76.5886287625418
12,89.6284829721362,0.976042181578514,88.7959866220736
14,91.3312693498452,0.980293293788104,90.6354515050167
16,91.3312693498452,0.980293293788104,90.6354515050167
18,90.5572755417957,0.988169385401219,89.7993311036789
20,90.5572755417957,0.988169385401219,89.7993311036789
25,91.7956656346749,0.987230186192124,91.1371237458194
30,94.1176470588235,0.987708024386225,93.6454849498328
35,95.046439628483,0.987642115669797,94.6488294314381
40,95.046439628483,0.98762563849069,94.6488294314381
45,95.3560371517028,0.987642115669797,94.9832775919733
50,95.046439628483,0.987675070028011,94.6488294314381
55,95.046439628483,0.98762563849069,94.6488294314381
60,94.4272445820434,0.987675070028011,93.9799331103679
65,94.5820433436533,0.98762563849069,94.1471571906355
70,96.749226006192,0.988515406162465,96.4882943143813
75,96.749226006192,0.988515406162465,96.4882943143813
80,95.8204334365325,0.989059153072994,95.4849498327759
85,96.1300309597523,0.988515406162465,95.819397993311
90,96.2848297213622,0.988482451804251,95.9866220735786
95,96.2848297213622,0.988482451804251,95.9866220735786
100,96.2848297213622,0.988482451804251,95.9866220735786
200,95.8204334365325,0.98821881693854,95.4849498327759
300,97.2136222910217,0.988400065908716,96.989966555184
400,97.3684210526316,0.988762563849069,97.1571906354515
500,97.3684210526316,0.988564837699786,97.1571906354515
600,97.5232198142415,0.988779041028176,97.3244147157191
700,97.5232198142415,0.987740978744439,97.3244147157191
800,97.5232198142415,0.988284725654968,97.3244147157191
900,97.6780185758514,0.988334157192289,97.4916387959866
1000,97.6780185758514,0.988465974625144,97.4916387959866
3132,97.6780185758514,0.98881199538639,97.4916387959866
