train.size,model,accuracy.percent
2,baseline_0,51.5679442508711
2,unsup_BIC_1,91.8118466898955
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,82.2299651567944
4,unsup_BIC_1,91.8118466898955
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,93.7282229965157
6,unsup_BIC_1,91.8118466898955
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,88.5017421602787
8,unsup_BIC_1,91.8118466898955
8,unreg_linear_1,95.993031358885
8,unreg_linear_2,95.6445993031359
8,L1reg_linear_117,
10,baseline_0,88.5017421602787
10,unsup_BIC_1,91.8118466898955
10,unreg_linear_1,96.3414634146342
10,unreg_linear_2,95.6445993031359
10,L1reg_linear_117,
12,baseline_0,88.5017421602787
12,unsup_BIC_1,91.8118466898955
12,unreg_linear_1,97.212543554007
12,unreg_linear_2,98.6062717770035
12,L1reg_linear_117,
14,baseline_0,88.5017421602787
14,unsup_BIC_1,91.8118466898955
14,unreg_linear_1,97.0383275261324
14,unreg_linear_2,98.6062717770035
14,L1reg_linear_117,
16,baseline_0,88.5017421602787
16,unsup_BIC_1,91.8118466898955
16,unreg_linear_1,97.0383275261324
16,unreg_linear_2,98.4320557491289
16,L1reg_linear_117,
18,baseline_0,91.8118466898955
18,unsup_BIC_1,91.8118466898955
18,unreg_linear_1,97.0383275261324
18,unreg_linear_2,98.4320557491289
18,L1reg_linear_117,94.5993031358885
20,baseline_0,91.8118466898955
20,unsup_BIC_1,91.8118466898955
20,unreg_linear_1,96.8641114982579
20,unreg_linear_2,98.6062717770035
20,L1reg_linear_117,92.1602787456446
25,baseline_0,92.8571428571429
25,unsup_BIC_1,91.8118466898955
25,unreg_linear_1,97.0383275261324
25,unreg_linear_2,98.4320557491289
25,L1reg_linear_117,96.1672473867596
30,baseline_0,92.8571428571429
30,unsup_BIC_1,91.8118466898955
30,unreg_linear_1,95.993031358885
30,unreg_linear_2,98.0836236933798
30,L1reg_linear_117,95.4703832752613
35,baseline_0,92.8571428571429
35,unsup_BIC_1,91.8118466898955
35,unreg_linear_1,95.993031358885
35,unreg_linear_2,97.3867595818815
35,L1reg_linear_117,94.7735191637631
40,baseline_0,92.8571428571429
40,unsup_BIC_1,91.8118466898955
40,unreg_linear_1,96.1672473867596
40,unreg_linear_2,97.3867595818815
40,L1reg_linear_117,96.5156794425087
45,baseline_0,93.3797909407666
45,unsup_BIC_1,91.8118466898955
45,unreg_linear_1,96.6898954703833
45,unreg_linear_2,98.9547038327526
45,L1reg_linear_117,97.9094076655052
50,baseline_0,93.3797909407666
50,unsup_BIC_1,91.8118466898955
50,unreg_linear_1,96.6898954703833
50,unreg_linear_2,98.9547038327526
50,L1reg_linear_117,98.2578397212544
55,baseline_0,93.3797909407666
55,unsup_BIC_1,91.8118466898955
55,unreg_linear_1,96.6898954703833
55,unreg_linear_2,98.9547038327526
55,L1reg_linear_117,98.4320557491289
60,baseline_0,93.3797909407666
60,unsup_BIC_1,91.8118466898955
60,unreg_linear_1,96.6898954703833
60,unreg_linear_2,98.9547038327526
60,L1reg_linear_117,98.0836236933798
65,baseline_0,93.3797909407666
65,unsup_BIC_1,91.8118466898955
65,unreg_linear_1,96.6898954703833
65,unreg_linear_2,98.7804878048781
