train.size,model,accuracy.percent
2,baseline_0,84.0678975580703
2,unsup_BIC_1,91.9594997022037
2,unreg_linear_1,91.7808219178082
2,unreg_linear_2,91.7808219178082
2,L1reg_linear_117,
4,baseline_0,89.249553305539
4,unsup_BIC_1,91.9594997022037
4,unreg_linear_1,91.7808219178082
4,unreg_linear_2,91.7808219178082
4,L1reg_linear_117,91.7808219178082
6,baseline_0,89.60690887433
6,unsup_BIC_1,91.9594997022037
6,unreg_linear_1,97.5878499106611
6,unreg_linear_2,96.3371054198928
6,L1reg_linear_117,89.249553305539
8,baseline_0,89.60690887433
8,unsup_BIC_1,91.9594997022037
8,unreg_linear_1,97.4985110184634
8,unreg_linear_2,96.9029184038118
8,L1reg_linear_117,95.2948183442525
10,baseline_0,89.60690887433
10,unsup_BIC_1,91.9594997022037
10,unreg_linear_1,97.4985110184634
10,unreg_linear_2,96.8433591423466
10,L1reg_linear_117,95.2054794520548
12,baseline_0,89.60690887433
12,unsup_BIC_1,91.9594997022037
12,unreg_linear_1,97.528290649196
12,unreg_linear_2,96.9029184038118
12,L1reg_linear_117,95.26503871352
14,baseline_0,89.1304347826087
14,unsup_BIC_1,91.9594997022037
14,unreg_linear_1,97.3198332340679
14,unreg_linear_2,97.170935080405
14,L1reg_linear_117,95.8606313281715
16,baseline_0,88.0881477069684
16,unsup_BIC_1,91.9594997022037
16,unreg_linear_1,95.830851697439
16,unreg_linear_2,97.2900536033353
16,L1reg_linear_117,95.4437164979154
18,baseline_0,88.0881477069684
18,unsup_BIC_1,91.9594997022037
18,unreg_linear_1,95.5330553901132
18,unreg_linear_2,97.6771888028589
18,L1reg_linear_117,95.0863609291245
20,baseline_0,87.8201310303752
20,unsup_BIC_1,91.9594997022037
20,unreg_linear_1,95.7415128052412
20,unreg_linear_2,97.7665276950566
20,L1reg_linear_117,95.6819535437761
25,baseline_0,87.909469922573
25,unsup_BIC_1,91.9594997022037
25,unreg_linear_1,95.8904109589041
25,unreg_linear_2,97.9154258487195
25,L1reg_linear_117,95.6819535437761
30,baseline_0,87.909469922573
30,unsup_BIC_1,91.9594997022037
30,unreg_linear_1,96.3073257891602
30,unreg_linear_2,97.8856462179869
30,L1reg_linear_117,95.5628350208457
35,baseline_0,88.2668254913639
35,unsup_BIC_1,91.9594997022037
35,unreg_linear_1,95.2352590827874
35,unreg_linear_2,96.962477665277
35,L1reg_linear_117,95.7415128052412
40,baseline_0,88.2668254913639
40,unsup_BIC_1,91.9594997022037
40,unreg_linear_1,94.5801072066706
40,unreg_linear_2,95.6223942823109
40,L1reg_linear_117,95.9201905896367
45,baseline_0,88.8921977367481
45,unsup_BIC_1,91.9594997022037
45,unreg_linear_1,95.5628350208457
45,unreg_linear_2,97.170935080405
45,L1reg_linear_117,97.6474091721263
50,baseline_0,88.8921977367481
50,unsup_BIC_1,91.9594997022037
50,unreg_linear_1,95.5330553901132
50,unreg_linear_2,97.1411554496724
50,L1reg_linear_117,95.6521739130435
55,baseline_0,88.8921977367481
55,unsup_BIC_1,91.9594997022037
55,unreg_linear_1,95.5330553901132
55,unreg_linear_2,97.170935080405
55,L1reg_linear_117,97.736748064324
60,baseline_0,88.8921977367481
60,unsup_BIC_1,91.9594997022037
60,unreg_linear_1,95.5330553901132
60,unreg_linear_2,97.170935080405
60,L1reg_linear_117,97.6176295413937
60,baseline_0,88.8921977367481
60,unsup_BIC_1,91.9594997022037
60,unreg_linear_1,95.5330553901132
60,unreg_linear_2,97.170935080405
60,L1reg_linear_117,97.6176295413937
