train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
4,80.2083333333333,0.66131621187801,96,80.2083333333333
5,92.7083333333333,0.760834670947031,96,92.7083333333333
6,92.7083333333333,0.756019261637239,96,92.7083333333333
7,86.4583333333333,0.704654895666132,96,86.4583333333333
8,93.75,0.897271268057785,96,93.75
9,91.6666666666667,0.723916532905297,96,91.6666666666667
10,93.75,0.910112359550562,96,93.75
11,95.8333333333333,0.908507223113965,96,95.8333333333333
12,95.8333333333333,0.910112359550562,96,95.8333333333333
13,95.8333333333333,0.922953451043339,96,95.8333333333333
14,95.8333333333333,0.929373996789727,96,95.8333333333333
15,95.8333333333333,0.919743178170144,96,95.8333333333333
16,95.8333333333333,0.919743178170144,96,95.8333333333333
17,94.7916666666667,0.955056179775281,96,94.7916666666667
18,94.7916666666667,0.951845906902087,96,94.7916666666667
19,94.7916666666667,0.934189406099518,96,94.7916666666667
20,95.8333333333333,0.961476725521669,96,95.8333333333333
21,94.7916666666667,0.951845906902087,96,94.7916666666667
22,95.8333333333333,0.966292134831461,96,95.8333333333333
23,95.8333333333333,0.964686998394864,96,95.8333333333333
24,94.7916666666667,0.964686998394864,96,94.7916666666667
25,96.875,0.985553772070626,96,96.875
26,96.875,0.985553772070626,96,96.875
27,95.8333333333333,0.97752808988764,96,95.8333333333333
28,96.875,0.980738362760835,96,96.875
29,96.875,0.985553772070626,96,96.875
30,96.875,0.983948635634029,96,96.875
31,96.875,0.985553772070626,96,96.875
32,96.875,0.982343499197432,96,96.875
33,96.875,0.974317817014446,96,96.875
34,96.875,0.974317817014446,96,96.875
35,96.875,0.966292134831461,96,96.875
36,96.875,0.971107544141252,96,96.875
37,95.8333333333333,0.97752808988764,96,95.8333333333333
38,95.8333333333333,0.97752808988764,96,95.8333333333333
39,95.8333333333333,0.97752808988764,96,95.8333333333333
40,95.8333333333333,0.97752808988764,96,95.8333333333333
41,94.7916666666667,0.964686998394864,96,94.7916666666667
42,94.7916666666667,0.964686998394864,96,94.7916666666667
43,96.875,0.990369181380417,96,96.875
44,96.875,0.990369181380417,96,96.875
45,96.875,0.990369181380417,96,96.875
46,96.875,0.990369181380417,96,96.875
47,96.875,0.990369181380417,96,96.875
48,96.875,0.990369181380417,96,96.875
49,96.875,0.98876404494382,96,96.875
50,96.875,0.98876404494382,96,96.875
51,96.875,0.98876404494382,96,96.875
52,96.875,0.98876404494382,96,96.875
53,96.875,0.98876404494382,96,96.875
54,96.875,0.98876404494382,96,96.875
55,96.875,0.98876404494382,96,96.875
56,96.875,0.98876404494382,96,96.875
57,96.875,0.98876404494382,96,96.875
58,96.875,0.98876404494382,96,96.875
59,96.875,0.98876404494382,96,96.875
60,96.875,0.98876404494382,96,96.875
