train.size,model,accuracy.percent
2,baseline_0,83.6842105263158
2,unsup_BIC_1,91.0526315789474
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,93.1578947368421
4,unsup_BIC_1,91.0526315789474
4,unreg_linear_1,94.2105263157895
4,unreg_linear_2,94.2105263157895
4,L1reg_linear_117,96.6666666666667
6,baseline_0,93.1578947368421
6,unsup_BIC_1,91.0526315789474
6,unreg_linear_1,92.6315789473684
6,unreg_linear_2,92.8070175438596
6,L1reg_linear_117,97.0175438596491
8,baseline_0,88.0701754385965
8,unsup_BIC_1,91.0526315789474
8,unreg_linear_1,95.0877192982456
8,unreg_linear_2,93.859649122807
8,L1reg_linear_117,96.140350877193
10,baseline_0,88.0701754385965
10,unsup_BIC_1,91.0526315789474
10,unreg_linear_1,95.0877192982456
10,unreg_linear_2,93.859649122807
10,L1reg_linear_117,95.2631578947368
12,baseline_0,88.7719298245614
12,unsup_BIC_1,91.0526315789474
12,unreg_linear_1,85.4385964912281
12,unreg_linear_2,92.6315789473684
12,L1reg_linear_117,96.3157894736842
14,baseline_0,88.7719298245614
14,unsup_BIC_1,91.0526315789474
14,unreg_linear_1,91.7543859649123
14,unreg_linear_2,96.6666666666667
14,L1reg_linear_117,96.4912280701754
16,baseline_0,91.0526315789474
16,unsup_BIC_1,91.0526315789474
16,unreg_linear_1,91.9298245614035
16,unreg_linear_2,96.6666666666667
16,L1reg_linear_117,97.0175438596491
18,baseline_0,91.0526315789474
18,unsup_BIC_1,91.0526315789474
18,unreg_linear_1,91.7543859649123
18,unreg_linear_2,96.6666666666667
18,L1reg_linear_117,93.6842105263158
20,baseline_0,91.0526315789474
20,unsup_BIC_1,91.0526315789474
20,unreg_linear_1,91.7543859649123
20,unreg_linear_2,96.6666666666667
20,L1reg_linear_117,95.0877192982456
25,baseline_0,91.0526315789474
25,unsup_BIC_1,91.0526315789474
25,unreg_linear_1,95.4385964912281
25,unreg_linear_2,96.3157894736842
25,L1reg_linear_117,95.0877192982456
30,baseline_0,91.0526315789474
30,unsup_BIC_1,91.0526315789474
30,unreg_linear_1,95.6140350877193
30,unreg_linear_2,97.5438596491228
30,L1reg_linear_117,95.0877192982456
35,baseline_0,91.0526315789474
35,unsup_BIC_1,91.0526315789474
35,unreg_linear_1,95.7894736842105
35,unreg_linear_2,97.5438596491228
35,L1reg_linear_117,96.6666666666667
40,baseline_0,92.8070175438596
