train.size,model,accuracy.percent
2,baseline_0,86.3874345549738
2,unsup_BIC_1,94.2408376963351
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,86.3874345549738
4,unsup_BIC_1,94.2408376963351
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,86.3874345549738
6,unsup_BIC_1,94.2408376963351
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,93.1937172774869
8,unsup_BIC_1,94.2408376963351
8,unreg_linear_1,
8,unreg_linear_2,
8,L1reg_linear_117,
10,baseline_0,93.1937172774869
10,unsup_BIC_1,94.2408376963351
10,unreg_linear_1,
10,unreg_linear_2,
10,L1reg_linear_117,
12,baseline_0,93.1937172774869
12,unsup_BIC_1,94.2408376963351
12,unreg_linear_1,
12,unreg_linear_2,
12,L1reg_linear_117,
14,baseline_0,94.5898778359511
14,unsup_BIC_1,94.2408376963351
14,unreg_linear_1,96.1605584642234
14,unreg_linear_2,97.0331588132635
14,L1reg_linear_117,
16,baseline_0,94.5898778359511
16,unsup_BIC_1,94.2408376963351
16,unreg_linear_1,96.3350785340314
16,unreg_linear_2,96.8586387434555
16,L1reg_linear_117,96.1605584642234
18,baseline_0,94.5898778359511
18,unsup_BIC_1,94.2408376963351
18,unreg_linear_1,96.3350785340314
18,unreg_linear_2,96.8586387434555
18,L1reg_linear_117,95.8115183246073
20,baseline_0,94.5898778359511
20,unsup_BIC_1,94.2408376963351
20,unreg_linear_1,95.6369982547993
20,unreg_linear_2,96.6841186736475
20,L1reg_linear_117,95.6369982547993
25,baseline_0,93.542757417103
25,unsup_BIC_1,94.2408376963351
25,unreg_linear_1,96.1605584642234
25,unreg_linear_2,98.0802792321117
25,L1reg_linear_117,97.0331588132635
30,baseline_0,93.542757417103
30,unsup_BIC_1,94.2408376963351
30,unreg_linear_1,95.9860383944154
30,unreg_linear_2,96.3350785340314
30,L1reg_linear_117,96.3350785340314
35,baseline_0,93.542757417103
35,unsup_BIC_1,94.2408376963351
35,unreg_linear_1,95.9860383944154
35,unreg_linear_2,96.6841186736475
35,L1reg_linear_117,96.3350785340314
40,baseline_0,93.542757417103
40,unsup_BIC_1,94.2408376963351
40,unreg_linear_1,95.9860383944154
40,unreg_linear_2,96.6841186736475
40,L1reg_linear_117,96.3350785340314
45,baseline_0,94.5898778359511
45,unsup_BIC_1,94.2408376963351
45,unreg_linear_1,96.3350785340314
45,unreg_linear_2,98.6038394415358
45,L1reg_linear_117,96.3350785340314
50,baseline_0,94.5898778359511
50,unsup_BIC_1,94.2408376963351
50,unreg_linear_1,96.3350785340314
50,unreg_linear_2,98.6038394415358
50,L1reg_linear_117,96.5095986038394
55,baseline_0,94.5898778359511
55,unsup_BIC_1,94.2408376963351
55,unreg_linear_1,96.1605584642234
55,unreg_linear_2,97.2076788830716
55,L1reg_linear_117,94.9389179755672
60,baseline_0,94.5898778359511
60,unsup_BIC_1,94.2408376963351
60,unreg_linear_1,96.1605584642234
60,unreg_linear_2,97.3821989528796
60,L1reg_linear_117,94.9389179755672
65,baseline_0,94.9389179755672
65,unsup_BIC_1,94.2408376963351
65,unreg_linear_1,96.1605584642234
65,unreg_linear_2,97.0331588132635
65,L1reg_linear_117,95.9860383944154
70,baseline_0,94.9389179755672
70,unsup_BIC_1,94.2408376963351
70,unreg_linear_1,96.1605584642234
