train.size,model,accuracy.percent
2,baseline_0,94.0024110910187
2,unsup_BIC_1,92.3749246534057
2,unreg_linear_1,92.8571428571429
2,unreg_linear_2,92.8571428571429
2,L1reg_linear_117,
4,baseline_0,94.5147679324895
4,unsup_BIC_1,92.3749246534057
4,unreg_linear_1,92.8571428571429
4,unreg_linear_2,92.8571428571429
4,L1reg_linear_117,92.8571428571429
6,baseline_0,87.1609403254973
6,unsup_BIC_1,92.3749246534057
6,unreg_linear_1,97.1971066907776
6,unreg_linear_2,96.1121157323689
6,L1reg_linear_117,94.0626883664858
8,baseline_0,86.1663652802893
8,unsup_BIC_1,92.3749246534057
8,unreg_linear_1,96.6546112115732
8,unreg_linear_2,96.3230861965039
8,L1reg_linear_117,86.7389993972273
10,baseline_0,85.623869801085
10,unsup_BIC_1,92.3749246534057
10,unreg_linear_1,96.7751657625075
10,unreg_linear_2,96.5943339361061
10,L1reg_linear_117,89.0898131404461
12,baseline_0,85.623869801085
12,unsup_BIC_1,92.3749246534057
12,unreg_linear_1,96.7751657625075
12,unreg_linear_2,96.4737793851718
12,L1reg_linear_117,85.3827606992164
14,baseline_0,85.623869801085
14,unsup_BIC_1,92.3749246534057
14,unreg_linear_1,96.5641952983725
14,unreg_linear_2,95.9011452682339
14,L1reg_linear_117,88.6980108499096
16,baseline_0,85.623869801085
16,unsup_BIC_1,92.3749246534057
16,unreg_linear_1,96.5943339361061
16,unreg_linear_2,95.6298975286317
16,L1reg_linear_117,88.9391199517782
18,baseline_0,85.623869801085
18,unsup_BIC_1,92.3749246534057
18,unreg_linear_1,93.6407474382158
18,unreg_linear_2,95.5093429776974
18,L1reg_linear_117,95.4792043399638
20,baseline_0,86.4978902953587
20,unsup_BIC_1,92.3749246534057
20,unreg_linear_1,93.7010247136829
20,unreg_linear_2,95.7805907172996
20,L1reg_linear_117,96.1422543701025
25,baseline_0,86.618444846293
25,unsup_BIC_1,92.3749246534057
25,unreg_linear_1,93.7311633514165
25,unreg_linear_2,95.750452079566
25,L1reg_linear_117,89.1500904159132
30,baseline_0,86.618444846293
30,unsup_BIC_1,92.3749246534057
30,unreg_linear_1,93.3092224231465
30,unreg_linear_2,95.4490657022303
30,L1reg_linear_117,94.0928270042194
35,baseline_0,86.618444846293
35,unsup_BIC_1,92.3749246534057
35,unreg_linear_1,91.1995177817963
35,unreg_linear_2,91.8625678119349
35,L1reg_linear_117,94.1531042796866
40,baseline_0,87.7335744424352
40,unsup_BIC_1,92.3749246534057
40,unreg_linear_1,93.4297769740808
40,unreg_linear_2,93.4900542495479
40,L1reg_linear_117,97.1066907775769
45,baseline_0,87.7335744424352
45,unsup_BIC_1,92.3749246534057
45,unreg_linear_1,93.4297769740808
45,unreg_linear_2,93.4599156118144
45,L1reg_linear_117,97.0162748643761
50,baseline_0,87.7335744424352
50,unsup_BIC_1,92.3749246534057
50,unreg_linear_1,93.4297769740808
50,unreg_linear_2,93.4297769740808
50,L1reg_linear_117,96.2929475587704
55,baseline_0,87.7335744424352
55,unsup_BIC_1,92.3749246534057
55,unreg_linear_1,93.4297769740808
55,unreg_linear_2,93.4297769740808
55,L1reg_linear_117,97.0162748643761
60,baseline_0,87.7335744424352
60,unsup_BIC_1,92.3749246534057
60,unreg_linear_1,93.6708860759494
60,unreg_linear_2,93.3996383363472
60,L1reg_linear_117,92.2242314647378
65,baseline_0,87.1609403254973
65,unsup_BIC_1,92.3749246534057
65,unreg_linear_1,93.6708860759494
65,unreg_linear_2,93.2188065099458
65,L1reg_linear_117,91.500904159132
70,baseline_0,87.1910789632309
70,unsup_BIC_1,92.3749246534057
70,unreg_linear_1,93.8517179023508
70,unreg_linear_2,93.0982519590115
70,L1reg_linear_117,93.8215792646172
75,baseline_0,87.1910789632309
75,unsup_BIC_1,92.3749246534057
75,unreg_linear_1,93.8517179023508
75,unreg_linear_2,93.0681133212779
75,L1reg_linear_117,92.4653405666064
80,baseline_0,87.1910789632309
80,unsup_BIC_1,92.3749246534057
80,unreg_linear_1,93.8517179023508
80,unreg_linear_2,93.0681133212779
80,L1reg_linear_117,95.0874020494274
85,baseline_0,87.1910789632309
85,unsup_BIC_1,92.3749246534057
85,unreg_linear_1,93.8517179023508
85,unreg_linear_2,93.0681133212779
85,L1reg_linear_117,94.9367088607595
90,baseline_0,87.1910789632309
90,unsup_BIC_1,92.3749246534057
90,unreg_linear_1,93.8517179023508
90,unreg_linear_2,93.0078360458107
90,L1reg_linear_117,93.8215792646172
95,baseline_0,87.1609403254973
95,unsup_BIC_1,92.3749246534057
95,unreg_linear_1,93.8517179023508
95,unreg_linear_2,92.8872814948764
95,L1reg_linear_117,93.6106088004822
100,baseline_0,87.1609403254973
100,unsup_BIC_1,92.3749246534057
100,unreg_linear_1,93.8517179023508
100,unreg_linear_2,93.0681133212779
100,L1reg_linear_117,94.4846292947559
100,baseline_0,87.1609403254973
100,unsup_BIC_1,92.3749246534057
100,unreg_linear_1,93.8517179023508
100,unreg_linear_2,93.0681133212779
100,L1reg_linear_117,94.4846292947559
