n,accuracy,cov,mean,lik
23,92.1052631578947,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
24,90.3508771929825,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
25,91.7543859649123,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
26,91.0526315789474,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
27,91.0526315789474,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
28,90.8771929824562,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
29,92.280701754386,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
30,89.4736842105263,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
31,91.2280701754386,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
32,91.7543859649123,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
33,90.8771929824562,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
34,90,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
35,91.5789473684211,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
36,92.8070175438596,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 20}"
37,92.6315789473684,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 20}"
38,95.2631578947368,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 20}"
39,94.7368421052632,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
40,95.6140350877193,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
41,96.6666666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
42,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
43,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
44,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
45,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
46,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
47,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
48,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
49,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
50,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
51,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
52,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
53,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
54,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
55,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
56,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
57,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
58,94.9122807017544,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
59,95.0877192982456,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
60,93.5087719298246,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
