train.size,percent.correct.labels,auc,percent.correct.intervals
2,61.5384615384615,0.994642857142857,61.5384615384615
4,61.5384615384615,0.994642857142857,61.5384615384615
6,61.5384615384615,0.994642857142857,61.5384615384615
8,61.5384615384615,0.994642857142857,61.5384615384615
10,61.5384615384615,0.994642857142857,61.5384615384615
12,61.5384615384615,0.994642857142857,61.5384615384615
14,52.5641025641026,0.994642857142857,52.5641025641026
16,52.5641025641026,0.994642857142857,52.5641025641026
18,52.5641025641026,0.994642857142857,52.5641025641026
20,52.5641025641026,0.994642857142857,52.5641025641026
25,50,0.994642857142857,50
30,50,0.994642857142857,50
35,51.2820512820513,0.994642857142857,51.2820512820513
40,51.2820512820513,0.994642857142857,51.2820512820513
45,51.2820512820513,0.994642857142857,51.2820512820513
50,51.2820512820513,0.994642857142857,51.2820512820513
55,51.2820512820513,0.994642857142857,51.2820512820513
60,51.2820512820513,0.994642857142857,51.2820512820513
65,51.2820512820513,0.994642857142857,51.2820512820513
70,51.2820512820513,0.994642857142857,51.2820512820513
75,52.5641025641026,0.994642857142857,52.5641025641026
80,52.5641025641026,0.994642857142857,52.5641025641026
85,52.5641025641026,0.994642857142857,52.5641025641026
90,52.5641025641026,0.994642857142857,52.5641025641026
95,52.5641025641026,0.994642857142857,52.5641025641026
100,52.5641025641026,0.994642857142857,52.5641025641026
200,50,0.994642857142857,50
300,47.4358974358974,0.994642857142857,47.4358974358974
400,41.025641025641,0.994642857142857,41.025641025641
500,39.7435897435897,0.994642857142857,39.7435897435897
600,37.1794871794872,0.994642857142857,37.1794871794872
700,39.7435897435897,0.994642857142857,39.7435897435897
800,39.7435897435897,0.994642857142857,39.7435897435897
900,37.1794871794872,0.994642857142857,37.1794871794872
1000,37.1794871794872,0.994642857142857,37.1794871794872
3340,37.1794871794872,0.994642857142857,37.1794871794872
