train.size,model,accuracy.percent
2,baseline_0,48.2456140350877
2,unsup_BIC_1,91.0526315789474
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,91.9298245614035
4,unsup_BIC_1,91.0526315789474
4,unreg_linear_1,93.6842105263158
4,unreg_linear_2,88.5964912280702
4,L1reg_linear_117,
6,baseline_0,90.7017543859649
6,unsup_BIC_1,91.0526315789474
6,unreg_linear_1,90.5263157894737
6,unreg_linear_2,84.0350877192983
6,L1reg_linear_117,83.6842105263158
8,baseline_0,90.7017543859649
8,unsup_BIC_1,91.0526315789474
8,unreg_linear_1,90.5263157894737
8,unreg_linear_2,84.0350877192983
8,L1reg_linear_117,85.4385964912281
10,baseline_0,90.7017543859649
10,unsup_BIC_1,91.0526315789474
10,unreg_linear_1,90.5263157894737
10,unreg_linear_2,83.5087719298246
10,L1reg_linear_117,85.0877192982456
12,baseline_0,90.7017543859649
12,unsup_BIC_1,91.0526315789474
12,unreg_linear_1,90.5263157894737
12,unreg_linear_2,85.4385964912281
12,L1reg_linear_117,85.9649122807018
14,baseline_0,90.7017543859649
14,unsup_BIC_1,91.0526315789474
14,unreg_linear_1,90.5263157894737
14,unreg_linear_2,85.6140350877193
14,L1reg_linear_117,90.5263157894737
16,baseline_0,90.7017543859649
16,unsup_BIC_1,91.0526315789474
16,unreg_linear_1,90.5263157894737
16,unreg_linear_2,85.6140350877193
16,L1reg_linear_117,86.3157894736842
18,baseline_0,92.4561403508772
18,unsup_BIC_1,91.0526315789474
18,unreg_linear_1,92.6315789473684
18,unreg_linear_2,84.2105263157895
18,L1reg_linear_117,92.4561403508772
20,baseline_0,93.5087719298246
20,unsup_BIC_1,91.0526315789474
20,unreg_linear_1,96.3157894736842
20,unreg_linear_2,95.9649122807018
20,L1reg_linear_117,94.2105263157895
25,baseline_0,92.4561403508772
25,unsup_BIC_1,91.0526315789474
25,unreg_linear_1,95.7894736842105
25,unreg_linear_2,97.8947368421053
25,L1reg_linear_117,93.1578947368421
30,baseline_0,92.4561403508772
30,unsup_BIC_1,91.0526315789474
30,unreg_linear_1,95.7894736842105
30,unreg_linear_2,97.8947368421053
30,L1reg_linear_117,94.9122807017544
35,baseline_0,93.1578947368421
35,unsup_BIC_1,91.0526315789474
35,unreg_linear_1,96.3157894736842
35,unreg_linear_2,97.8947368421053
35,L1reg_linear_117,95.7894736842105
40,baseline_0,93.1578947368421
40,unsup_BIC_1,91.0526315789474
40,unreg_linear_1,96.3157894736842
40,unreg_linear_2,97.8947368421053
40,L1reg_linear_117,95.9649122807018
45,baseline_0,93.1578947368421
45,unsup_BIC_1,91.0526315789474
45,unreg_linear_1,96.4912280701754
45,unreg_linear_2,98.0701754385965
45,L1reg_linear_117,95.9649122807018
50,baseline_0,93.1578947368421
50,unsup_BIC_1,91.0526315789474
50,unreg_linear_1,96.4912280701754
50,unreg_linear_2,98.0701754385965
50,L1reg_linear_117,96.3157894736842
55,baseline_0,93.1578947368421
55,unsup_BIC_1,91.0526315789474
55,unreg_linear_1,96.4912280701754
55,unreg_linear_2,98.0701754385965
55,L1reg_linear_117,96.140350877193
60,baseline_0,93.1578947368421
60,unsup_BIC_1,91.0526315789474
60,unreg_linear_1,96.3157894736842
60,unreg_linear_2,98.0701754385965
60,L1reg_linear_117,96.6666666666667
65,baseline_0,93.6842105263158
65,unsup_BIC_1,91.0526315789474
65,unreg_linear_1,96.4912280701754
65,unreg_linear_2,98.0701754385965
65,L1reg_linear_117,97.1929824561404
70,baseline_0,93.6842105263158
70,unsup_BIC_1,91.0526315789474
70,unreg_linear_1,96.4912280701754
70,unreg_linear_2,98.0701754385965
70,L1reg_linear_117,97.719298245614
75,baseline_0,93.6842105263158
75,unsup_BIC_1,91.0526315789474
75,unreg_linear_1,96.4912280701754
75,unreg_linear_2,97.8947368421053
75,L1reg_linear_117,97.5438596491228
80,baseline_0,92.6315789473684
80,unsup_BIC_1,91.0526315789474
80,unreg_linear_1,97.3684210526316
80,unreg_linear_2,97.8947368421053
80,L1reg_linear_117,96.3157894736842
85,baseline_0,92.6315789473684
85,unsup_BIC_1,91.0526315789474
85,unreg_linear_1,97.3684210526316
85,unreg_linear_2,97.8947368421053
85,L1reg_linear_117,95.9649122807018
90,baseline_0,93.859649122807
90,unsup_BIC_1,91.0526315789474
90,unreg_linear_1,97.3684210526316
90,unreg_linear_2,97.8947368421053
90,L1reg_linear_117,96.140350877193
95,baseline_0,93.859649122807
95,unsup_BIC_1,91.0526315789474
95,unreg_linear_1,97.3684210526316
95,unreg_linear_2,97.8947368421053
95,L1reg_linear_117,96.6666666666667
100,baseline_0,93.859649122807
100,unsup_BIC_1,91.0526315789474
100,unreg_linear_1,97.719298245614
100,unreg_linear_2,97.8947368421053
100,L1reg_linear_117,96.6666666666667
200,baseline_0,93.5087719298246
200,unsup_BIC_1,91.0526315789474
200,unreg_linear_1,97.5438596491228
200,unreg_linear_2,97.8947368421053
200,L1reg_linear_117,98.0701754385965
300,baseline_0,93.5087719298246
300,unsup_BIC_1,91.0526315789474
300,unreg_linear_1,97.719298245614
300,unreg_linear_2,97.8947368421053
300,L1reg_linear_117,98.0701754385965
400,baseline_0,93.3333333333333
400,unsup_BIC_1,91.0526315789474
400,unreg_linear_1,97.5438596491228
400,unreg_linear_2,97.8947368421053
400,L1reg_linear_117,98.0701754385965
500,baseline_0,93.859649122807
500,unsup_BIC_1,91.0526315789474
500,unreg_linear_1,97.1929824561404
500,unreg_linear_2,98.421052631579
500,L1reg_linear_117,98.2456140350877
600,baseline_0,94.0350877192983
600,unsup_BIC_1,91.0526315789474
600,unreg_linear_1,97.1929824561404
600,unreg_linear_2,98.2456140350877
600,L1reg_linear_117,98.421052631579
700,baseline_0,94.0350877192983
700,unsup_BIC_1,91.0526315789474
700,unreg_linear_1,97.3684210526316
700,unreg_linear_2,98.2456140350877
700,L1reg_linear_117,98.5964912280702
800,baseline_0,93.6842105263158
800,unsup_BIC_1,91.0526315789474
800,unreg_linear_1,97.3684210526316
800,unreg_linear_2,98.421052631579
800,L1reg_linear_117,98.2456140350877
900,baseline_0,93.6842105263158
900,unsup_BIC_1,91.0526315789474
900,unreg_linear_1,97.5438596491228
900,unreg_linear_2,98.2456140350877
900,L1reg_linear_117,98.2456140350877
1000,baseline_0,93.859649122807
1000,unsup_BIC_1,91.0526315789474
1000,unreg_linear_1,97.3684210526316
1000,unreg_linear_2,98.2456140350877
1000,L1reg_linear_117,98.2456140350877
2848,baseline_0,93.6842105263158
2848,unsup_BIC_1,91.0526315789474
2848,unreg_linear_1,97.3684210526316
2848,unreg_linear_2,98.2456140350877
2848,L1reg_linear_117,98.421052631579
