train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,15.9649122807018,0.356709722504001,570,15.9649122807018
4,86.3157894736842,0.986361894456843,570,86.3157894736842
6,84.2105263157895,0.982890376682221,570,84.2105263157895
8,92.1052631578947,0.988773923040509,570,92.1052631578947
10,94.0350877192983,0.989269854151169,570,94.0350877192983
12,95.9649122807018,0.989472735060075,570,95.7894736842105
14,94.9122807017544,0.98879646536372,570,94.7368421052632
16,98.2456140350877,0.992448321724037,570,98.2456140350877
18,98.2456140350877,0.99235815243119,570,98.2456140350877
20,98.421052631579,0.992448321724037,570,98.421052631579
25,98.421052631579,0.99235815243119,570,98.421052631579
30,98.0701754385965,0.992651202632943,570,98.0701754385965
35,98.0701754385965,0.992628660309732,570,98.0701754385965
40,98.0701754385965,0.99260611798652,570,98.0701754385965
45,98.0701754385965,0.992561033340096,570,98.0701754385965
50,98.0701754385965,0.992538491016884,570,98.0701754385965
55,97.8947368421053,0.992493406370461,570,97.8947368421053
60,98.0701754385965,0.992493406370461,570,98.0701754385965
65,98.0701754385965,0.992380694754401,570,98.0701754385965
70,98.0701754385965,0.992425779400825,570,98.0701754385965
75,97.719298245614,0.992380694754401,570,97.719298245614
80,97.719298245614,0.992335610107978,570,97.719298245614
85,97.719298245614,0.992042559906224,570,97.719298245614
90,97.719298245614,0.992042559906224,570,97.719298245614
95,97.719298245614,0.992020017583012,570,97.719298245614
100,98.0701754385965,0.992335610107978,570,98.0701754385965
