train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
4,92.6315789473684,0.974835863117229,570,92.6315789473684
5,85.0877192982456,0.892735755451878,570,85.0877192982456
6,72.4561403508772,0.89953345014672,570,72.4561403508772
7,72.1052631578947,0.883362536680107,570,72.1052631578947
8,74.9122807017544,0.890582448436741,570,74.9122807017544
9,74.7368421052632,0.888408030568515,570,74.7368421052632
10,78.9473684210526,0.920517638117756,570,78.9473684210526
11,86.8421052631579,0.95448500073888,570,86.8421052631579
12,81.7543859649123,0.913572167451287,570,81.7543859649123
13,90.7017543859649,0.968228166100192,570,90.7017543859649
14,89.8245614035088,0.976398066245857,570,89.8245614035088
15,91.5789473684211,0.98315353923452,570,91.5789473684211
16,91.2280701754386,0.983533534590133,570,91.2280701754386
17,83.1578947368421,0.946040659503051,570,83.1578947368421
18,84.2105263157895,0.958474951972809,570,84.2105263157895
19,87.0175438596491,0.979944689564905,570,87.0175438596491
20,89.8245614035088,0.972534780130465,570,89.8245614035088
21,87.719298245614,0.965800417994891,570,87.719298245614
22,89.1228070175439,0.969558149844835,570,89.1228070175439
23,93.5087719298246,0.969199265342312,570,93.5087719298246
24,94.2105263157895,0.980915788807026,570,94.2105263157895
25,93.1578947368421,0.965589309463996,570,93.1578947368421
26,94.3859649122807,0.977432498047246,570,94.3859649122807
27,94.5614035087719,0.975300301885199,570,94.5614035087719
28,94.3859649122807,0.9787413709388,570,94.3859649122807
29,96.3157894736842,0.989465684308303,570,96.3157894736842
30,96.3157894736842,0.98961346027993,570,96.3157894736842
31,96.3157894736842,0.989550127720661,570,96.3157894736842
32,96.8421052631579,0.987755705208047,570,96.8421052631579
33,96.6666666666667,0.987734594354958,570,96.6666666666667
34,96.8421052631579,0.988367919947645,570,96.8421052631579
35,96.8421052631579,0.98714349046845,570,96.8421052631579
36,96.6666666666667,0.986847938525196,570,96.6666666666667
37,96.8421052631579,0.9876501509426,570,96.8421052631579
38,97.0175438596491,0.988262365682197,570,97.0175438596491
39,95.7894736842105,0.988916802127974,570,95.7894736842105
40,95.7894736842105,0.988916802127974,570,95.7894736842105
41,95.7894736842105,0.988916802127974,570,95.7894736842105
42,96.8421052631579,0.992357871181575,570,96.8421052631579
43,96.8421052631579,0.992442314593933,570,96.8421052631579
44,96.8421052631579,0.992505647153201,570,96.8421052631579
45,97.0175438596491,0.989486795161393,570,97.0175438596491
46,97.0175438596491,0.989676792839199,570,97.0175438596491
47,97.0175438596491,0.989676792839199,570,97.0175438596491
48,97.0175438596491,0.989676792839199,570,97.0175438596491
49,97.0175438596491,0.989676792839199,570,97.0175438596491
50,97.0175438596491,0.989676792839199,570,97.0175438596491
51,97.0175438596491,0.98959234942684,570,97.0175438596491
52,97.0175438596491,0.98959234942684,570,97.0175438596491
53,97.0175438596491,0.98959234942684,570,97.0175438596491
54,97.0175438596491,0.98959234942684,570,97.0175438596491
55,97.0175438596491,0.98959234942684,570,97.0175438596491
56,97.0175438596491,0.98959234942684,570,97.0175438596491
57,97.0175438596491,0.98959234942684,570,97.0175438596491
58,97.0175438596491,0.98959234942684,570,97.0175438596491
59,97.0175438596491,0.98959234942684,570,97.0175438596491
60,97.0175438596491,0.98959234942684,570,97.0175438596491
