train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,95.1048951048951,0.985592273307791,95.1048951048951
10,95.2797202797203,0.985253033205619,95.2797202797203
12,95.2797202797203,0.985292943805875,95.2797202797203
14,95.2797202797203,0.985133301404853,95.2797202797203
16,93.3566433566434,0.96988745210728,93.3566433566434
18,93.3566433566434,0.972960568326948,93.3566433566434
20,93.1818181818182,0.950530810983397,93.1818181818182
25,93.5314685314685,0.969288793103448,93.5314685314685
30,94.5804195804196,0.983157726692209,94.5804195804196
35,96.5034965034965,0.992875957854406,96.5034965034965
40,97.027972027972,0.988585568326948,97.027972027972
45,97.2027972027972,0.988725255427842,97.2027972027972
50,97.5524475524475,0.992776181353767,97.5524475524475
55,97.3776223776224,0.990621008939974,97.3776223776224
60,97.2027972027972,0.990201947637292,97.2027972027972
65,96.8531468531469,0.988046775223499,96.8531468531469
70,96.8531468531469,0.988964719029374,96.8531468531469
75,96.6783216783217,0.989583333333333,96.6783216783217
80,96.6783216783217,0.989623243933589,96.6783216783217
85,97.5524475524475,0.993953544061303,97.5524475524475
90,97.5524475524475,0.993973499361431,97.5524475524475
95,97.5524475524475,0.993973499361431,97.5524475524475
100,97.5524475524475,0.993953544061303,97.5524475524475
200,96.5034965034965,0.992476851851852,96.5034965034965
300,97.3776223776224,0.993813856960409,97.3776223776224
400,97.027972027972,0.993753991060025,97.027972027972
500,97.3776223776224,0.993694125159642,97.3776223776224
600,97.3776223776224,0.993913633461047,97.3776223776224
700,97.5524475524475,0.993913633461047,97.5524475524475
800,97.3776223776224,0.993913633461047,97.3776223776224
900,97.3776223776224,0.993474616858238,97.3776223776224
1000,97.3776223776224,0.993235153256705,97.3776223776224
2846,97.5524475524475,0.993574393358876,97.5524475524475
