train.size,model,accuracy.percent
2,baseline_0,93.3996383363472
2,unsup_BIC_1,92.0132610006028
2,unreg_linear_1,94.6654611211573
2,unreg_linear_2,89.6021699819168
2,L1reg_linear_117,
4,baseline_0,93.2188065099458
4,unsup_BIC_1,92.0132610006028
4,unreg_linear_1,92.4352019288728
4,unreg_linear_2,93.911995177818
4,L1reg_linear_117,92.4653405666064
6,baseline_0,92.1940928270042
6,unsup_BIC_1,92.0132610006028
6,unreg_linear_1,54.4906570223026
6,unreg_linear_2,96.2326702833032
6,L1reg_linear_117,95.3586497890296
8,baseline_0,92.1940928270042
8,unsup_BIC_1,92.0132610006028
8,unreg_linear_1,54.5810729355033
8,unreg_linear_2,96.2929475587704
8,L1reg_linear_117,95.9011452682339
10,baseline_0,92.1940928270042
10,unsup_BIC_1,92.0132610006028
10,unreg_linear_1,54.460518384569
10,unreg_linear_2,83.2429174201326
10,L1reg_linear_117,95.7203134418324
12,baseline_0,92.1940928270042
12,unsup_BIC_1,92.0132610006028
12,unreg_linear_1,54.5207956600362
12,unreg_linear_2,84.0867992766727
12,L1reg_linear_117,95.5696202531646
14,baseline_0,92.1940928270042
14,unsup_BIC_1,92.0132610006028
14,unreg_linear_1,56.7209162145871
14,unreg_linear_2,93.6708860759494
14,L1reg_linear_117,96.7148884870404
16,baseline_0,89.7227245328511
16,unsup_BIC_1,92.0132610006028
16,unreg_linear_1,56.66063893912
16,unreg_linear_2,91.3502109704641
16,L1reg_linear_117,95.539481615431
18,baseline_0,89.7227245328511
18,unsup_BIC_1,92.0132610006028
18,unreg_linear_1,96.8655816757083
18,unreg_linear_2,98.0409885473177
18,L1reg_linear_117,95.0271247739602
20,baseline_0,89.7227245328511
20,unsup_BIC_1,92.0132610006028
20,unreg_linear_1,96.8655816757083
20,unreg_linear_2,98.0409885473177
20,L1reg_linear_117,94.9065702230259
25,baseline_0,89.7227245328511
25,unsup_BIC_1,92.0132610006028
25,unreg_linear_1,96.8655816757083
25,unreg_linear_2,98.161543098252
25,L1reg_linear_117,94.9969861362267
30,baseline_0,89.7227245328511
30,unsup_BIC_1,92.0132610006028
30,unreg_linear_1,96.8655816757083
30,unreg_linear_2,98.161543098252
30,L1reg_linear_117,98.0409885473177
35,baseline_0,89.7227245328511
35,unsup_BIC_1,92.0132610006028
35,unreg_linear_1,96.8655816757083
35,unreg_linear_2,98.1916817359856
35,L1reg_linear_117,97.7396021699819
40,baseline_0,89.7227245328511
40,unsup_BIC_1,92.0132610006028
40,unreg_linear_1,96.8655816757083
40,unreg_linear_2,98.161543098252
40,L1reg_linear_117,97.1066907775769
45,baseline_0,89.7227245328511
45,unsup_BIC_1,92.0132610006028
45,unreg_linear_1,96.8655816757083
45,unreg_linear_2,98.1916817359856
45,L1reg_linear_117,98.2218203737191
50,baseline_0,90.3556359252562
50,unsup_BIC_1,92.0132610006028
50,unreg_linear_1,96.8655816757083
50,unreg_linear_2,98.1314044605184
50,L1reg_linear_117,97.3477998794455
55,baseline_0,90.3556359252562
55,unsup_BIC_1,92.0132610006028
55,unreg_linear_1,95.9312839059674
55,unreg_linear_2,97.7998794454491
55,L1reg_linear_117,96.2929475587704
60,baseline_0,89.2405063291139
60,unsup_BIC_1,92.0132610006028
60,unreg_linear_1,96.0216998191682
60,unreg_linear_2,97.7998794454491
60,L1reg_linear_117,97.2573839662447
65,baseline_0,89.2405063291139
65,unsup_BIC_1,92.0132610006028
65,unreg_linear_1,96.0216998191682
65,unreg_linear_2,97.7998794454491
65,L1reg_linear_117,97.5587703435805
70,baseline_0,89.451476793249
70,unsup_BIC_1,92.0132610006028
70,unreg_linear_1,96.5340566606389
70,unreg_linear_2,97.5587703435805
70,L1reg_linear_117,95.9011452682339
75,baseline_0,89.451476793249
75,unsup_BIC_1,92.0132610006028
75,unreg_linear_1,96.5340566606389
75,unreg_linear_2,97.5286317058469
75,L1reg_linear_117,95.4792043399638
80,baseline_0,89.451476793249
80,unsup_BIC_1,92.0132610006028
80,unreg_linear_1,96.5641952983725
80,unreg_linear_2,97.5286317058469
80,L1reg_linear_117,96.1121157323689
85,baseline_0,88.245931283906
85,unsup_BIC_1,92.0132610006028
85,unreg_linear_1,96.4135021097047
85,unreg_linear_2,97.7998794454491
85,L1reg_linear_117,97.2573839662447
90,baseline_0,88.245931283906
90,unsup_BIC_1,92.0132610006028
90,unreg_linear_1,96.3230861965039
90,unreg_linear_2,97.9204339963834
90,L1reg_linear_117,97.3176612417119
95,baseline_0,88.2157926461724
95,unsup_BIC_1,92.0132610006028
95,unreg_linear_1,95.6298975286317
95,unreg_linear_2,97.7396021699819
95,L1reg_linear_117,96.4737793851718
100,baseline_0,88.2157926461724
100,unsup_BIC_1,92.0132610006028
100,unreg_linear_1,95.8408679927667
100,unreg_linear_2,97.7998794454491
100,L1reg_linear_117,96.955997588909
100,baseline_0,88.2157926461724
100,unsup_BIC_1,92.0132610006028
100,unreg_linear_1,95.8408679927667
100,unreg_linear_2,97.7998794454491
100,L1reg_linear_117,96.955997588909
