n,accuracy,cov,mean,lik
28,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
29,91.7543859649123,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
30,94.7368421052632,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
31,94.7368421052632,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
32,94.7368421052632,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
33,94.7368421052632,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
34,94.7368421052632,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
35,94.7368421052632,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
36,95.0877192982456,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
37,95.2631578947368,"{    @covMaternard, 5}","    @meanZero","{    @likIntervalLogistic, 10}"
38,95.0877192982456,"{    @covMaternard, 5}","    @meanZero","{    @likIntervalLogistic, 10}"
39,95.0877192982456,"{    @covMaternard, 5}","    @meanZero","{    @likIntervalLogistic, 10}"
40,95.0877192982456,"{    @covMaternard, 5}","    @meanZero","{    @likIntervalLogistic, 10}"
41,95.4385964912281,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
42,94.7368421052632,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
43,94.7368421052632,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
44,95.6140350877193,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
45,95.6140350877193,"    @covSEard","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
46,94.2105263157895,"{    @covMaternard, 5}","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
47,94.2105263157895,"{    @covMaternard, 5}","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
48,94.9122807017544,"{    @covMaternard, 5}","{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
49,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
50,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
51,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
52,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
53,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
54,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
55,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
56,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
57,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
58,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
59,94.0350877192982,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
60,94.2105263157895,"    @covSEard","    @meanZero","{    @likIntervalLogistic, 10}"
