train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
4,90.1754385964912,0.971709384369153,570,90.1754385964912
5,96.8421052631579,0.986159013547936,570,96.8421052631579
6,95.4385964912281,0.979373774261175,570,95.4385964912281
7,95.9649122807018,0.944320461666779,570,95.9649122807018
8,95.9649122807018,0.980929194562792,570,95.9649122807018
9,95.9649122807018,0.980748855977097,570,95.9649122807018
10,95.7894736842105,0.925249656229571,570,95.7894736842105
11,95.7894736842105,0.925182029259935,570,95.7894736842105
12,95.9649122807018,0.97955411284687,570,95.9649122807018
13,96.140350877193,0.991726967381258,570,96.140350877193
14,96.140350877193,0.991726967381258,570,96.140350877193
15,96.6666666666667,0.991546628795564,570,96.6666666666667
16,95.7894736842105,0.924753725118911,570,95.7894736842105
17,95.7894736842105,0.979080724059422,570,95.7894736842105
18,95.6140350877193,0.986113928901513,570,95.6140350877193
19,95.0877192982456,0.98559545546764,570,95.0877192982456
20,94.3859649122807,0.984738847185591,570,94.3859649122807
21,94.9122807017544,0.985482743851581,570,94.9122807017544
22,94.9122807017544,0.985302405265887,570,94.9122807017544
23,97.0175438596491,0.988841550010144,570,97.0175438596491
24,97.0175438596491,0.988773923040509,570,97.0175438596491
25,96.8421052631579,0.988030026374518,570,96.8421052631579
26,59.6491228070175,0.606050359550055,570,59.6491228070175
27,67.5438596491228,0.758842226279841,570,67.5438596491228
28,96.6666666666667,0.988728838394085,570,96.6666666666667
29,62.9824561403509,0.720610446112576,570,62.9824561403509
30,62.1052631578947,0.73050652600257,570,62.1052631578947
31,64.2105263157895,0.657807533644417,570,64.2105263157895
32,64.0350877192983,0.625526926805077,570,64.0350877192983
33,58.7719298245614,0.508261761457136,570,58.7719298245614
34,75.2631578947369,0.538197966682446,570,75.2631578947369
35,77.0175438596491,0.539821013953698,570,77.0175438596491
36,66.140350877193,0.499966186515182,570,66.140350877193
37,73.1578947368421,0.523387660332274,570,73.1578947368421
38,71.7543859649123,0.540609995266112,570,71.7543859649123
39,67.5438596491228,0.573206194630419,570,67.5438596491228
40,71.4035087719298,0.609116115506864,570,71.4035087719298
41,70.8771929824561,0.609116115506864,570,70.8771929824561
42,69.6491228070176,0.57038840422894,570,69.6491228070175
43,69.4736842105263,0.582471089470481,570,69.4736842105263
44,70.3508771929825,0.57863889452447,570,70.3508771929825
45,68.2456140350877,0.623047271251775,570,68.2456140350877
46,82.4561403508772,0.69860913865783,570,82.4561403508772
47,81.0526315789474,0.652465003043214,570,81.0526315789474
48,82.9824561403509,0.63837605103582,570,82.9824561403509
49,83.859649122807,0.588873109262641,570,83.859649122807
50,84.9122807017544,0.570298234936093,570,84.9122807017544
51,16.3157894736842,0.656071774757106,570,16.3157894736842
52,84.5614035087719,0.590879376028494,570,84.5614035087719
53,82.8070175438596,0.640765537296274,570,82.8070175438597
54,16.3157894736842,0.665336669597169,570,16.3157894736842
55,83.1578947368421,0.608191880255179,570,83.1578947368421
56,83.6842105263158,0.368792407745542,570,83.6842105263158
57,20.5263157894737,0.556637587069723,570,20.5263157894737
58,83.6842105263158,0.35508667523275,570,83.6842105263158
59,83.6842105263158,0.359347174319785,570,83.6842105263158
60,63.5087719298246,0.729424494488402,570,63.5087719298246
61,16.3157894736842,0.690651698564054,570,16.3157894736842
62,16.3157894736842,0.648294673249025,570,16.3157894736842
63,83.6842105263158,0.329546223033746,570,83.6842105263158
64,83.6842105263158,0.356687180180789,570,83.6842105263158
65,97.3684210526316,0.993079506773968,570,97.3684210526316
66,20.3508771929825,0.641937738103289,570,20.3508771929825
67,16.3157894736842,0.491400103694687,570,16.3157894736842
68,75.4385964912281,0.764951195870246,570,75.4385964912281
69,16.3157894736842,0.509118369739185,570,16.3157894736842
70,83.6842105263158,0.324068438493271,570,83.6842105263158
71,21.2280701754386,0.671738689389328,570,21.2280701754386
72,16.3157894736842,0.635535718311129,570,16.3157894736842
73,81.5789473684211,0.324068438493271,570,81.5789473684211
74,18.0701754385965,0.714118257027569,570,18.0701754385965
75,44.7368421052632,0.574017718266045,570,44.7368421052632
76,97.0175438596491,0.993124591420392,570,97.0175438596491
77,83.5087719298246,0.347399743017515,570,83.5087719298246
78,97.0175438596491,0.993124591420392,570,97.0175438596491
79,39.6491228070175,0.360474290480377,570,39.6491228070176
80,97.0175438596491,0.993147133743604,570,97.0175438596491
81,16.4912280701754,0.334460449493925,570,16.4912280701754
82,97.0175438596491,0.993147133743604,570,97.0175438596491
83,83.6842105263158,0.355447352404139,570,83.6842105263158
84,83.6842105263158,0.355717860282681,570,83.6842105263158
85,83.6842105263158,0.357701584725322,570,83.6842105263158
86,20.8771929824561,0.615427966006177,570,20.8771929824561
87,97.1929824561404,0.993124591420392,570,97.1929824561404
88,16.3157894736842,0.643898920222718,570,16.3157894736842
89,97.1929824561404,0.993124591420392,570,97.1929824561404
90,83.6842105263158,0.349270755844097,570,83.6842105263158
91,24.0350877192983,0.654200761930525,570,24.0350877192983
92,97.1929824561404,0.993124591420392,570,97.1929824561404
93,83.6842105263158,0.358580735330583,570,83.6842105263158
94,83.6842105263158,0.377403575212461,570,83.6842105263158
95,83.6842105263158,0.359324631996574,570,83.6842105263158
96,83.6842105263158,0.474403191992967,570,83.6842105263158
97,97.0175438596491,0.993124591420392,570,97.0175438596491
98,18.5964912280702,0.547282522936814,570,18.5964912280702
99,83.6842105263158,0.358332769775253,570,83.6842105263158
100,83.6842105263158,0.371024097743514,570,83.6842105263158
