train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,,,
10,,,
12,,,
14,,,
16,,,
18,,,
20,,,
25,90.6447534766119,0.964075456664798,89.84375
30,90.897597977244,0.964245138253608,90.15625
35,90.897597977244,0.964075456664798,90.15625
40,90.3919089759798,0.964090211585564,89.53125
45,90.6447534766119,0.964075456664798,89.84375
50,90.6447534766119,0.964075456664798,89.84375
55,90.1390644753477,0.964075456664798,89.375
60,90.1390644753477,0.964075456664798,89.375
65,90.5183312262958,0.964075456664798,89.53125
70,90.7711757269279,0.966008351285154,89.84375
75,91.1504424778761,0.966296072240092,90.3125
80,90.6447534766119,0.964407442382034,89.6875
85,91.5297092288243,0.969291321155605,90.9375
90,91.6561314791403,0.969143771947945,91.09375
95,90.5183312262958,0.964075456664798,89.53125
100,91.4032869785082,0.968192079558533,90.78125
200,92.6675094816688,0.974212087231091,92.34375
300,93.8053097345133,0.981073125387317,93.75
400,93.4260429835651,0.979951751409095,93.28125
500,93.5524652338812,0.979789447280668,93.4375
600,94.3109987357775,0.981714964440641,94.21875
700,94.6902654867257,0.982681411750819,94.6875
800,94.5638432364096,0.977045032018178,94.375
900,94.1845764854614,0.981641189836811,94.0625
1000,94.3109987357775,0.981722341901024,94.21875
3090,95.1959544879899,0.984702835895771,95.15625
