train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,96,
4,85.4166666666667,0.998394863563403,96,85.4166666666667
6,95.8333333333333,0.995184590690209,96,95.8333333333333
8,85.4166666666667,0.993579454253612,96,85.4166666666667
10,96.875,0.995184590690209,96,96.875
12,95.8333333333333,0.995184590690209,96,95.8333333333333
14,96.875,0.996789727126806,96,96.875
16,94.7916666666667,0.995184590690209,96,94.7916666666667
18,93.75,0.996789727126806,96,93.75
20,96.875,0.996789727126806,96,96.875
25,94.7916666666667,0.998394863563403,96,94.7916666666667
30,94.7916666666667,1,96,94.7916666666667
35,94.7916666666667,0.998394863563403,96,94.7916666666667
40,93.75,0.998394863563403,96,93.75
45,91.6666666666667,0.998394863563403,96,91.6666666666667
50,91.6666666666667,0.990369181380417,96,91.6666666666667
55,91.6666666666667,0.985553772070626,96,91.6666666666667
60,91.6666666666667,0.995184590690209,96,91.6666666666667
