n,accuracy,cov,mean,lik
4,80.2083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
5,81.25,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
6,92.7083333333333,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
7,92.7083333333333,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
8,92.7083333333333,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
9,92.7083333333333,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
10,92.7083333333333,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
11,92.7083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
12,92.7083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
13,92.7083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
14,92.7083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
15,92.7083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
16,92.7083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
17,92.7083333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
18,95.8333333333333,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
19,94.7916666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
20,94.7916666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
21,94.7916666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
22,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
23,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
24,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
25,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
