train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,96,
4,96.875,0.98876404494382,96,96.875
6,96.875,0.97752808988764,96,96.875
8,96.875,0.972712680577849,96,96.875
10,14.5833333333333,0.932584269662921,96,14.5833333333333
12,16.6666666666667,0.943820224719101,96,16.6666666666667
14,88.5416666666667,0.991974317817014,96,88.5416666666667
16,81.25,0.979133226324238,96,81.25
18,13.5416666666667,0.908507223113965,96,13.5416666666667
20,81.25,0.979133226324238,96,81.25
25,81.25,0.979133226324238,96,81.25
30,32.2916666666667,0.831460674157303,96,32.2916666666667
35,77.0833333333333,0.980738362760835,96,77.0833333333334
40,83.3333333333333,0.987158908507223,96,83.3333333333333
45,82.2916666666667,0.982343499197432,96,82.2916666666667
50,81.25,0.987158908507223,96,81.25
55,79.1666666666667,0.985553772070626,96,79.1666666666667
60,94.7916666666667,0.991974317817014,96,94.7916666666667
