train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,7.29166666666667,0.353130016051364,96,7.29166666666667
4,96.875,0.991974317817014,96,96.875
6,96.875,0.987158908507223,96,96.875
8,96.875,0.98876404494382,96,96.875
10,96.875,0.98876404494382,96,96.875
12,96.875,0.98876404494382,96,96.875
14,96.875,0.990369181380417,96,96.875
16,96.875,0.991974317817014,96,96.875
18,96.875,0.990369181380417,96,96.875
20,96.875,0.982343499197432,96,96.875
25,96.875,0.983948635634029,96,96.875
30,96.875,0.982343499197432,96,96.875
35,96.875,0.982343499197432,96,96.875
40,96.875,0.982343499197432,96,96.875
45,96.875,0.982343499197432,96,96.875
50,96.875,0.982343499197432,96,96.875
55,96.875,0.982343499197432,96,96.875
60,96.875,0.982343499197432,96,96.875
65,96.875,0.982343499197432,96,96.875
70,96.875,0.982343499197432,96,96.875
75,96.875,0.982343499197432,96,96.875
80,96.875,0.979133226324238,96,96.875
85,96.875,0.979133226324238,96,96.875
90,96.875,0.979133226324238,96,96.875
95,96.875,0.979133226324238,96,96.875
100,96.875,0.979133226324238,96,96.875
