train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,96.875,0.993579454253612,96,96.875
4,96.875,0.995184590690209,96,96.875
6,96.875,0.998394863563403,96,96.875
8,96.875,0.998394863563403,96,96.875
10,96.875,0.996789727126806,96,96.875
12,92.7083333333333,0.980738362760835,96,92.7083333333333
14,92.7083333333333,0.987158908507223,96,92.7083333333333
16,92.7083333333333,0.98876404494382,96,92.7083333333333
18,98.9583333333333,0.991974317817014,96,98.9583333333334
20,98.9583333333333,0.991974317817014,96,98.9583333333334
25,98.9583333333333,0.991974317817014,96,98.9583333333334
30,98.9583333333333,0.991974317817014,96,98.9583333333334
35,96.875,0.991974317817014,96,96.875
40,96.875,0.991974317817014,96,96.875
45,96.875,0.991974317817014,96,96.875
50,96.875,0.991974317817014,96,96.875
55,96.875,0.991974317817014,96,96.875
60,96.875,0.991974317817014,96,96.875
