train.size,model,accuracy.percent
2,baseline_0,94.544906570223
2,unsup_BIC_1,92.49547920434
2,unreg_linear_1,96.8957203134418
2,unreg_linear_2,90.9885473176612
2,L1reg_linear_117,
4,baseline_0,94.544906570223
4,unsup_BIC_1,92.49547920434
4,unreg_linear_1,97.2272453285112
4,unreg_linear_2,93.3092224231465
4,L1reg_linear_117,92.7968655816757
6,baseline_0,91.078963230862
6,unsup_BIC_1,92.49547920434
6,unreg_linear_1,96.4737793851718
6,unreg_linear_2,97.588908981314
6,L1reg_linear_117,94.9969861362267
8,baseline_0,88.3363471971067
8,unsup_BIC_1,92.49547920434
8,unreg_linear_1,95.961422543701
8,unreg_linear_2,97.7094635322483
8,L1reg_linear_117,94.4846292947559
10,baseline_0,88.0952380952381
10,unsup_BIC_1,92.49547920434
10,unreg_linear_1,95.9312839059674
10,unreg_linear_2,97.7697408077155
10,L1reg_linear_117,94.7860156720916
12,baseline_0,87.1609403254973
12,unsup_BIC_1,92.49547920434
12,unreg_linear_1,97.1971066907776
12,unreg_linear_2,97.5587703435805
12,L1reg_linear_117,95.9312839059674
14,baseline_0,87.1609403254973
14,unsup_BIC_1,92.49547920434
14,unreg_linear_1,97.2573839662447
14,unreg_linear_2,98.0711271850512
14,L1reg_linear_117,91.9529837251356
16,baseline_0,87.1609403254973
16,unsup_BIC_1,92.49547920434
16,unreg_linear_1,95.2983725135624
16,unreg_linear_2,97.8601567209162
16,L1reg_linear_117,93.4900542495479
18,baseline_0,87.1609403254973
18,unsup_BIC_1,92.49547920434
18,unreg_linear_1,94.7257383966245
18,unreg_linear_2,97.7396021699819
18,L1reg_linear_117,90.5063291139241
20,baseline_0,87.1609403254973
20,unsup_BIC_1,92.49547920434
20,unreg_linear_1,96.1723930078361
20,unreg_linear_2,97.7697408077155
20,L1reg_linear_117,96.5641952983725
25,baseline_0,87.4321880650995
25,unsup_BIC_1,92.49547920434
25,unreg_linear_1,95.6298975286317
25,unreg_linear_2,97.6491862567812
25,L1reg_linear_117,96.7751657625075
30,baseline_0,87.4321880650995
30,unsup_BIC_1,92.49547920434
30,unreg_linear_1,94.8161543098252
30,unreg_linear_2,97.166968053044
30,L1reg_linear_117,96.8053044002411
35,baseline_0,87.1910789632309
35,unsup_BIC_1,92.49547920434
35,unreg_linear_1,94.6353224834237
35,unreg_linear_2,97.166968053044
35,L1reg_linear_117,95.328511151296
40,baseline_0,87.1609403254973
40,unsup_BIC_1,92.49547920434
40,unreg_linear_1,94.6353224834237
40,unreg_linear_2,97.166968053044
40,L1reg_linear_117,96.7751657625075
45,baseline_0,87.0102471368294
45,unsup_BIC_1,92.49547920434
45,unreg_linear_1,94.8462929475588
45,unreg_linear_2,96.955997588909
45,L1reg_linear_117,96.8655816757083
50,baseline_0,86.7691380349608
50,unsup_BIC_1,92.49547920434
50,unreg_linear_1,94.755877034358
50,unreg_linear_2,96.6546112115732
50,L1reg_linear_117,92.7968655816757
55,baseline_0,86.7691380349608
55,unsup_BIC_1,92.49547920434
55,unreg_linear_1,94.8764315852923
55,unreg_linear_2,96.6244725738397
55,L1reg_linear_117,96.7751657625075
60,baseline_0,86.7691380349608
60,unsup_BIC_1,92.49547920434
60,unreg_linear_1,94.8764315852923
60,unreg_linear_2,96.6244725738397
60,L1reg_linear_117,96.9258589511754
65,baseline_0,86.7691380349608
65,unsup_BIC_1,92.49547920434
65,unreg_linear_1,94.8764315852923
65,unreg_linear_2,96.6244725738397
65,L1reg_linear_117,96.8354430379747
70,baseline_0,86.6787221217601
70,unsup_BIC_1,92.49547920434
70,unreg_linear_1,94.8764315852923
70,unreg_linear_2,96.5943339361061
70,L1reg_linear_117,96.6847498493068
75,baseline_0,86.6787221217601
75,unsup_BIC_1,92.49547920434
75,unreg_linear_1,94.8764315852923
75,unreg_linear_2,96.4737793851718
75,L1reg_linear_117,96.5039180229054
80,baseline_0,86.6787221217601
80,unsup_BIC_1,92.49547920434
80,unreg_linear_1,94.8764315852923
80,unreg_linear_2,96.5039180229054
80,L1reg_linear_117,95.8107293550331
85,baseline_0,86.5581675708258
85,unsup_BIC_1,92.49547920434
85,unreg_linear_1,94.9065702230259
85,unreg_linear_2,95.9011452682339
85,L1reg_linear_117,96.9861362266426
90,baseline_0,86.5581675708258
90,unsup_BIC_1,92.49547920434
90,unreg_linear_1,94.9065702230259
90,unreg_linear_2,95.9011452682339
90,L1reg_linear_117,96.6244725738397
95,baseline_0,86.5581675708258
95,unsup_BIC_1,92.49547920434
95,unreg_linear_1,94.8764315852923
95,unreg_linear_2,95.961422543701
95,L1reg_linear_117,95.9312839059674
100,baseline_0,86.5581675708258
100,unsup_BIC_1,92.49547920434
100,unreg_linear_1,94.8764315852923
100,unreg_linear_2,95.961422543701
100,L1reg_linear_117,96.955997588909
100,baseline_0,86.5581675708258
100,unsup_BIC_1,92.49547920434
100,unreg_linear_1,94.8764315852923
100,unreg_linear_2,95.961422543701
100,L1reg_linear_117,96.955997588909
