train.size,model,accuracy.percent
2,baseline_0,84.2676311030741
2,unsup_BIC_1,91.8625678119349
2,unreg_linear_1,
2,unreg_linear_2,16.2447257383966
2,L1reg_linear_117,
4,baseline_0,87.7034358047016
4,unsup_BIC_1,91.8625678119349
4,unreg_linear_1,95.6901748040989
4,unreg_linear_2,87.9445449065702
4,L1reg_linear_117,80.1386377335744
6,baseline_0,87.7034358047016
6,unsup_BIC_1,91.8625678119349
6,unreg_linear_1,96.8053044002411
6,unreg_linear_2,85.623869801085
6,L1reg_linear_117,93.0982519590115
8,baseline_0,87.2212176009644
8,unsup_BIC_1,91.8625678119349
8,unreg_linear_1,95.6600361663653
8,unreg_linear_2,93.128390596745
8,L1reg_linear_117,97.2272453285112
10,baseline_0,87.2212176009644
10,unsup_BIC_1,91.8625678119349
10,unreg_linear_1,96.5641952983725
10,unreg_linear_2,95.5093429776974
10,L1reg_linear_117,94.8764315852923
12,baseline_0,87.2212176009644
12,unsup_BIC_1,91.8625678119349
12,unreg_linear_1,96.4436407474382
12,unreg_linear_2,96.5340566606389
12,L1reg_linear_117,96.6244725738397
14,baseline_0,87.2212176009644
14,unsup_BIC_1,91.8625678119349
14,unreg_linear_1,96.6546112115732
14,unreg_linear_2,95.961422543701
14,L1reg_linear_117,96.5641952983725
16,baseline_0,87.2212176009644
16,unsup_BIC_1,91.8625678119349
16,unreg_linear_1,94.7257383966245
16,unreg_linear_2,97.9505726341169
16,L1reg_linear_117,96.5943339361061
18,baseline_0,87.2212176009644
18,unsup_BIC_1,91.8625678119349
18,unreg_linear_1,94.7257383966245
18,unreg_linear_2,98.0711271850512
18,L1reg_linear_117,91.078963230862
20,baseline_0,87.2212176009644
20,unsup_BIC_1,91.8625678119349
20,unreg_linear_1,94.755877034358
20,unreg_linear_2,97.9807112718505
20,L1reg_linear_117,96.5943339361061
25,baseline_0,87.2212176009644
25,unsup_BIC_1,91.8625678119349
25,unreg_linear_1,94.7257383966245
25,unreg_linear_2,97.7396021699819
25,L1reg_linear_117,94.6654611211573
30,baseline_0,87.2212176009644
30,unsup_BIC_1,91.8625678119349
30,unreg_linear_1,94.755877034358
30,unreg_linear_2,97.4683544303798
30,L1reg_linear_117,96.2025316455696
35,baseline_0,87.0102471368294
35,unsup_BIC_1,91.8625678119349
35,unreg_linear_1,94.7257383966245
35,unreg_linear_2,97.4984930681133
35,L1reg_linear_117,94.6051838456902
40,baseline_0,87.0102471368294
40,unsup_BIC_1,91.8625678119349
40,unreg_linear_1,94.755877034358
40,unreg_linear_2,97.2875226039783
40,L1reg_linear_117,95.0572634116938
45,baseline_0,87.0102471368294
45,unsup_BIC_1,91.8625678119349
45,unreg_linear_1,94.755877034358
45,unreg_linear_2,97.3176612417119
45,L1reg_linear_117,94.9969861362267
50,baseline_0,87.0102471368294
50,unsup_BIC_1,91.8625678119349
50,unreg_linear_1,94.7257383966245
50,unreg_linear_2,97.4080771549126
50,L1reg_linear_117,95.3887884267631
55,baseline_0,87.0102471368294
55,unsup_BIC_1,91.8625678119349
55,unreg_linear_1,94.6955997588909
55,unreg_linear_2,97.377938517179
55,L1reg_linear_117,95.961422543701
60,baseline_0,87.0102471368294
60,unsup_BIC_1,91.8625678119349
60,unreg_linear_1,94.6955997588909
60,unreg_linear_2,97.4080771549126
60,L1reg_linear_117,96.6244725738397
65,baseline_0,87.0102471368294
65,unsup_BIC_1,91.8625678119349
65,unreg_linear_1,94.755877034358
65,unreg_linear_2,97.2272453285112
65,L1reg_linear_117,97.0162748643761
70,baseline_0,87.0102471368294
70,unsup_BIC_1,91.8625678119349
70,unreg_linear_1,94.755877034358
70,unreg_linear_2,96.9861362266426
70,L1reg_linear_117,96.8957203134418
75,baseline_0,87.0102471368294
75,unsup_BIC_1,91.8625678119349
75,unreg_linear_1,94.755877034358
75,unreg_linear_2,96.8655816757083
75,L1reg_linear_117,96.745027124774
80,baseline_0,87.0102471368294
80,unsup_BIC_1,91.8625678119349
80,unreg_linear_1,94.7257383966245
80,unreg_linear_2,96.8053044002411
80,L1reg_linear_117,96.5641952983725
85,baseline_0,87.0102471368294
85,unsup_BIC_1,91.8625678119349
85,unreg_linear_1,94.6955997588909
85,unreg_linear_2,96.8655816757083
85,L1reg_linear_117,96.6546112115732
90,baseline_0,87.1308016877637
90,unsup_BIC_1,91.8625678119349
90,unreg_linear_1,94.6955997588909
90,unreg_linear_2,96.8655816757083
90,L1reg_linear_117,96.8053044002411
95,baseline_0,87.1308016877637
95,unsup_BIC_1,91.8625678119349
95,unreg_linear_1,94.6955997588909
95,unreg_linear_2,96.8957203134418
95,L1reg_linear_117,96.7148884870404
100,baseline_0,88.1253767329717
100,unsup_BIC_1,91.8625678119349
100,unreg_linear_1,95.5696202531646
100,unreg_linear_2,97.2875226039783
100,L1reg_linear_117,96.5943339361061
100,baseline_0,88.1253767329717
100,unsup_BIC_1,91.8625678119349
100,unreg_linear_1,95.5696202531646
100,unreg_linear_2,97.2875226039783
100,L1reg_linear_117,96.5943339361061
