train.size,model,accuracy.percent
2,baseline_0,19.4444444444444
2,unsup_BIC_1,84.7222222222222
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,73.6111111111111
4,unsup_BIC_1,84.7222222222222
4,unreg_linear_1,63.8888888888889
4,unreg_linear_2,68.0555555555556
4,L1reg_linear_117,
6,baseline_0,37.5
6,unsup_BIC_1,84.7222222222222
6,unreg_linear_1,69.4444444444445
6,unreg_linear_2,68.0555555555556
6,L1reg_linear_117,66.6666666666667
8,baseline_0,37.5
8,unsup_BIC_1,84.7222222222222
8,unreg_linear_1,69.4444444444445
8,unreg_linear_2,68.0555555555556
8,L1reg_linear_117,66.6666666666667
10,baseline_0,37.5
10,unsup_BIC_1,84.7222222222222
10,unreg_linear_1,69.4444444444445
10,unreg_linear_2,68.0555555555556
10,L1reg_linear_117,63.8888888888889
12,baseline_0,37.5
12,unsup_BIC_1,84.7222222222222
12,unreg_linear_1,98.6111111111111
12,unreg_linear_2,95.8333333333333
12,L1reg_linear_117,69.4444444444445
14,baseline_0,37.5
14,unsup_BIC_1,84.7222222222222
14,unreg_linear_1,98.6111111111111
14,unreg_linear_2,95.8333333333333
14,L1reg_linear_117,62.5
16,baseline_0,37.5
16,unsup_BIC_1,84.7222222222222
16,unreg_linear_1,98.6111111111111
16,unreg_linear_2,95.8333333333333
16,L1reg_linear_117,63.8888888888889
18,baseline_0,37.5
18,unsup_BIC_1,84.7222222222222
18,unreg_linear_1,98.6111111111111
18,unreg_linear_2,95.8333333333333
18,L1reg_linear_117,65.2777777777778
20,baseline_0,37.5
20,unsup_BIC_1,84.7222222222222
20,unreg_linear_1,98.6111111111111
20,unreg_linear_2,94.4444444444444
20,L1reg_linear_117,76.3888888888889
25,baseline_0,47.2222222222222
25,unsup_BIC_1,84.7222222222222
25,unreg_linear_1,95.8333333333333
25,unreg_linear_2,80.5555555555556
25,L1reg_linear_117,97.2222222222222
30,baseline_0,47.2222222222222
30,unsup_BIC_1,84.7222222222222
30,unreg_linear_1,95.8333333333333
30,unreg_linear_2,80.5555555555556
30,L1reg_linear_117,97.2222222222222
35,baseline_0,47.2222222222222
35,unsup_BIC_1,84.7222222222222
35,unreg_linear_1,95.8333333333333
35,unreg_linear_2,91.6666666666667
35,L1reg_linear_117,95.8333333333333
40,baseline_0,47.2222222222222
40,unsup_BIC_1,84.7222222222222
40,unreg_linear_1,95.8333333333333
40,unreg_linear_2,90.2777777777778
40,L1reg_linear_117,83.3333333333333
45,baseline_0,48.6111111111111
45,unsup_BIC_1,84.7222222222222
45,unreg_linear_1,95.8333333333333
45,unreg_linear_2,90.2777777777778
45,L1reg_linear_117,90.2777777777778
50,baseline_0,58.3333333333333
50,unsup_BIC_1,84.7222222222222
50,unreg_linear_1,95.8333333333333
50,unreg_linear_2,90.2777777777778
50,L1reg_linear_117,94.4444444444444
55,baseline_0,56.9444444444445
55,unsup_BIC_1,84.7222222222222
55,unreg_linear_1,97.2222222222222
55,unreg_linear_2,94.4444444444444
55,L1reg_linear_117,93.0555555555556
60,baseline_0,56.9444444444445
60,unsup_BIC_1,84.7222222222222
60,unreg_linear_1,97.2222222222222
60,unreg_linear_2,93.0555555555556
60,L1reg_linear_117,93.0555555555556
65,baseline_0,56.9444444444445
