train.size,model,accuracy.percent
2,baseline_0,44.2883895131086
2,unsup_BIC_1,91.3857677902622
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,44.2883895131086
4,unsup_BIC_1,91.3857677902622
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,94.9438202247191
6,unsup_BIC_1,91.3857677902622
6,unreg_linear_1,96.1610486891386
6,unreg_linear_2,96.1610486891386
6,L1reg_linear_117,96.1610486891386
8,baseline_0,94.2883895131086
8,unsup_BIC_1,91.3857677902622
8,unreg_linear_1,97.0037453183521
8,unreg_linear_2,97.1910112359551
8,L1reg_linear_117,95.7865168539326
10,baseline_0,94.2883895131086
10,unsup_BIC_1,91.3857677902622
10,unreg_linear_1,96.8164794007491
10,unreg_linear_2,97.0973782771536
10,L1reg_linear_117,95.8801498127341
12,baseline_0,94.2883895131086
12,unsup_BIC_1,91.3857677902622
12,unreg_linear_1,96.9101123595506
12,unreg_linear_2,97.0973782771536
12,L1reg_linear_117,96.0674157303371
14,baseline_0,86.4232209737828
14,unsup_BIC_1,91.3857677902622
14,unreg_linear_1,96.6292134831461
14,unreg_linear_2,96.2546816479401
14,L1reg_linear_117,94.1947565543071
16,baseline_0,86.4232209737828
16,unsup_BIC_1,91.3857677902622
16,unreg_linear_1,96.6292134831461
16,unreg_linear_2,95.1310861423221
16,L1reg_linear_117,95.6928838951311
18,baseline_0,86.4232209737828
18,unsup_BIC_1,91.3857677902622
18,unreg_linear_1,96.6292134831461
18,unreg_linear_2,95.4119850187266
18,L1reg_linear_117,94.3820224719101
20,baseline_0,90.7303370786517
20,unsup_BIC_1,91.3857677902622
20,unreg_linear_1,95.3183520599251
20,unreg_linear_2,96.0674157303371
20,L1reg_linear_117,95.4119850187266
25,baseline_0,90.7303370786517
25,unsup_BIC_1,91.3857677902622
25,unreg_linear_1,95.4119850187266
25,unreg_linear_2,97.1910112359551
25,L1reg_linear_117,97.1910112359551
30,baseline_0,91.0112359550562
30,unsup_BIC_1,91.3857677902622
30,unreg_linear_1,95.7865168539326
30,unreg_linear_2,97.1910112359551
30,L1reg_linear_117,96.4419475655431
35,baseline_0,91.0112359550562
35,unsup_BIC_1,91.3857677902622
35,unreg_linear_1,97.1910112359551
35,unreg_linear_2,96.9101123595506
35,L1reg_linear_117,97.1910112359551
40,baseline_0,91.2921348314607
40,unsup_BIC_1,91.3857677902622
40,unreg_linear_1,97.2846441947566
40,unreg_linear_2,97.1910112359551
40,L1reg_linear_117,97.2846441947566
45,baseline_0,91.2921348314607
45,unsup_BIC_1,91.3857677902622
45,unreg_linear_1,97.1910112359551
45,unreg_linear_2,97.2846441947566
45,L1reg_linear_117,97.0037453183521
50,baseline_0,91.2921348314607
50,unsup_BIC_1,91.3857677902622
50,unreg_linear_1,97.1910112359551
50,unreg_linear_2,97.2846441947566
50,L1reg_linear_117,97.0037453183521
55,baseline_0,91.2921348314607
55,unsup_BIC_1,91.3857677902622
55,unreg_linear_1,97.1910112359551
55,unreg_linear_2,97.4719101123596
55,L1reg_linear_117,96.9101123595506
60,baseline_0,92.0411985018727
60,unsup_BIC_1,91.3857677902622
60,unreg_linear_1,97.1910112359551
60,unreg_linear_2,97.5655430711611
60,L1reg_linear_117,97.6591760299626
65,baseline_0,92.0411985018727
65,unsup_BIC_1,91.3857677902622
65,unreg_linear_1,97.0973782771536
65,unreg_linear_2,97.5655430711611
65,L1reg_linear_117,97.2846441947566
70,baseline_0,92.8838951310862
70,unsup_BIC_1,91.3857677902622
70,unreg_linear_1,97.2846441947566
70,unreg_linear_2,97.8464419475655
70,L1reg_linear_117,97.8464419475655
75,baseline_0,93.6329588014981
75,unsup_BIC_1,91.3857677902622
75,unreg_linear_1,97.1910112359551
75,unreg_linear_2,97.940074906367
75,L1reg_linear_117,97.5655430711611
80,baseline_0,93.6329588014981
80,unsup_BIC_1,91.3857677902622
80,unreg_linear_1,97.1910112359551
80,unreg_linear_2,97.940074906367
80,L1reg_linear_117,97.3782771535581
85,baseline_0,93.5393258426966
85,unsup_BIC_1,91.3857677902622
85,unreg_linear_1,97.1910112359551
85,unreg_linear_2,97.940074906367
85,L1reg_linear_117,97.6591760299626
90,baseline_0,93.5393258426966
90,unsup_BIC_1,91.3857677902622
90,unreg_linear_1,97.1910112359551
90,unreg_linear_2,97.940074906367
90,L1reg_linear_117,97.4719101123596
95,baseline_0,93.5393258426966
95,unsup_BIC_1,91.3857677902622
95,unreg_linear_1,97.1910112359551
95,unreg_linear_2,97.940074906367
95,L1reg_linear_117,97.4719101123596
100,baseline_0,94.1011235955056
100,unsup_BIC_1,91.3857677902622
100,unreg_linear_1,97.1910112359551
100,unreg_linear_2,97.940074906367
100,L1reg_linear_117,97.752808988764
200,baseline_0,93.9138576779026
200,unsup_BIC_1,91.3857677902622
