n,accuracy,cov,mean,lik
4,75.9649122807018,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
5,89.4736842105263,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
6,89.4736842105263,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
7,89.2982456140351,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
8,90.3508771929825,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.2000}"
9,75.7894736842105,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
10,90.3508771929825,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
11,90.3508771929825,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
12,91.7543859649123,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
13,94.2105263157895,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
14,94.2105263157895,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
15,94.3859649122807,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
16,94.5614035087719,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
17,95.7894736842105,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
18,95.7894736842105,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
19,95.4385964912281,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
20,95.7894736842105,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
21,96.4912280701754,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
22,96.3157894736842,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
23,96.8421052631579,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
24,96.6666666666667,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
25,97.0175438596491,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
26,96.6666666666667,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
27,96.8421052631579,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
28,97.719298245614,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
29,97.719298245614,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
30,97.5438596491228,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
31,98.0701754385965,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
32,98.0701754385965,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
33,97.8947368421053,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
34,97.8947368421053,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
35,97.8947368421053,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
36,97.8947368421053,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
37,97.8947368421053,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.5000}"
