train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,56.3157894736842,0.989719014545378,570,56.3157894736842
4,54.9122807017544,0.917731005509933,570,54.9122807017544
6,52.1052631578947,0.858135067238067,570,52.1052631578947
8,96.8421052631579,0.994384513078174,570,96.8421052631579
10,96.8421052631579,0.994363402225084,570,96.8421052631579
12,97.1929824561404,0.994257847959636,570,97.1929824561404
14,97.1929824561404,0.994257847959636,570,97.1929824561404
16,97.1929824561404,0.994257847959636,570,97.1929824561404
18,97.1929824561404,0.994257847959636,570,97.1929824561404
20,97.1929824561404,0.994257847959636,570,97.1929824561404
25,97.1929824561404,0.994236737106547,570,97.1929824561404
30,97.1929824561404,0.994637843315248,570,97.1929824561404
35,97.0175438596491,0.994996727817771,570,97.0175438596491
40,96.6666666666667,0.994933395258503,570,96.6666666666667
45,96.6666666666667,0.994933395258503,570,96.6666666666667
50,97.3684210526316,0.994996727817771,570,97.3684210526316
55,97.5438596491228,0.995017838670861,570,97.5438596491228
60,97.5438596491228,0.995017838670861,570,97.5438596491228
